Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Pomezní boudy, Horní Malá Úpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.8,1.1,1.3,1.1
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.5,0.6,1.1,1.8
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.3,2,1.9
Kubova Huť,0.5,0.3,0,0,0,0,0.4,0.5,1.6,0.6,0.1,0,0,0.3,0.4,0.4,0.6,1.6,0.6,0.7,0.7,3.6,1.4,0.3
Špičák,0.1,0,0,0,0,0.1,1,1.2,2.7,1.9,2.6,2.4,1,0.8,1.6,2,2.7,4.2,2.1,0.6,3.9,0.1,0.2,2
Dyleň,0,0,0,0,0,0,0,0.4,0.7,0.2,0.1,0.1,0.1,0.8,0.8,0.1,0,0.1,0.7,0.2,0.4,0.6,2.5,0
Přebuz,0,0,0,0,0,0,0,0,0.1,0.3,0.6,0.2,0.5,1.4,1.8,0.4,0.9,0.3,4,1.4,0.9,4,0.2,0
Borová Lada,0.3,0.1,0,0,0,0,0.1,0.1,1,0.8,0.4,0.8,0.6,0.9,0.5,0.6,1.2,2.1,0.7,0.7,1.2,4.1,1,0.3
Abertamy,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0.7,1.4,0.5,1.8,0.6,2.5,1.7,1.1,3.6,2.5,0
Prášily,0,0.3,0,0,0,0,1.3,0.8,2.5,1.6,2,1.7,1.5,1.8,1.4,1.7,1.7,3,3.1,1.3,4.1,3.1,0.8,3.4
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,1,0.9,3.6,3.8
Hojsova Stráž,0,0,0,0,0,0,0.4,0.4,1.3,0.9,1.2,1.2,1.3,1.8,1.1,1.2,3.3,4.5,2.9,0.5,2.2,0.3,0.1,0.6
"Kořenov, Jizerka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,2.6,2,4.5,2.7,3.1
"Kynžvart, Lazy",0,0,0,0,0,0,0,0.7,0.8,0.9,0.5,0.1,1,1.7,2.5,1.2,0,0,0.4,0.6,0.5,0.2,2.6,0
"Bílý Potok, Smědava",,,,,,,,,,,0,0.2,0.2,0,0,0.3,0,0.4,0.1,2.3,1.3,3.6,1.9,1.6
Milešovka,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0.3,0.3,0.3,2,1,1.2,0.8,0.2,2,0.1
Měděnec,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0.4,0.9,0.3,0.1,1.4,0.9,0.1,1.8,3,0
"Staré Hutě, Hojná Voda",0,0.3,0.1,0,0,0,0,0,0.4,0.9,1.2,0.5,0.6,0.8,0.7,0.6,0.2,0.6,0,0,0.2,0.2,0.1,0.1
Pec pod Sněžkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.4,3.2,2.8,3.7,4.9,5.3
Strážný,0.3,0.1,0,0,0,0,0,0.1,1.2,1,0.7,0.7,1,1.3,1.4,1.8,1.5,3.9,3.2,2.1,2.3,6,2.8,1
"Jelení, Nová Pec",0.3,0.1,0,0,0,0,0.1,0.1,1,0.9,0.3,0.7,0.5,0.9,1,1.1,1.3,4.5,2,1.4,1.2,3.2,3.1,1.6
Klíny,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.4,0.5,1,1.1,1.5,1.2,0.9,0.4,2.1,0
Zámyšl,0,0,0,0,0,0,0.6,0.6,1.4,0.7,0.9,1.1,0.5,1.1,0.5,0.4,1.7,2.8,1.1,0.4,0.8,0.6,0.5,0.5
Karlova Studánka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.4,0.3,0.8,1.6
Zbytiny,0.2,0.3,0,0,0,0,0.2,0.2,1.1,0.5,0.1,0.1,0.1,0,0.2,0.1,0.2,1.4,0.3,0.4,0,1.4,1.7,0.3
"Bedřichov, Nová louka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2.1,1.3,2.9,3.1,2.1
Bedřichov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0.1,1.8,1.4,2.3,2.4,1.9
Pohorská Ves,0,0.6,0.1,0,0,0,0,0.1,0.9,1.2,0.2,0,0,0,0,0.2,0,0.5,0.1,0,0,0.1,0.2,0.2
"Desná, Souš",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,3,2.6,4.6,3.5,4
"Dlouhé Stráně, Kouty nad Desnou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.8,1.2,2.4
"Ktiš, Tisovka",0.1,0.4,0,0,0,0,0.1,0.4,0.9,1.2,0.1,0,0,0,0.2,0.1,0.1,0.6,0.1,0.1,0.1,0.5,0.9,0.1
Železná Ruda,0.2,0,0,0,0,0.1,0.9,1.3,2.3,1.2,0.9,1.1,0.8,1.4,1.7,2.2,2.7,5.8,2.1,1,4.4,0.6,0.1,2
Volary,0.1,0.3,0,0,0,0,0.3,0.1,1.1,0.4,0.1,0.3,0.2,0.3,0.4,0.3,0.2,1.8,0.9,0.5,0.3,2,1.8,0.2
Červená,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,1
"Nýdek, Filipka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.4
Přimda,0,0,0,0,0,0,0.2,1.1,0.8,0.4,0.7,0.5,0.4,1.1,1.1,1.9,1.5,1.5,1.7,0.2,2.6,1.1,1.8,1.5
Černá v Pošumaví,0.6,0.6,0,0,0,0,0,0.2,0.5,0.4,0,0,0,0.2,0.3,0.4,0.4,2.2,1.4,1.1,0.3,1.4,3.3,0.8
"Olešnice, Čihálka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,2.2,2.3
Svratouch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.4,0.2,1.1,1.2,0.6,0
Čachrov,0,0,0,0,0,0,0.6,0.5,1.5,0.8,0.5,0.4,0.2,0.7,0.4,0.2,0.8,1,0.3,0,0.6,0,0,0.1
Kašperské Hory,0,0,0,0,0,0,0.1,0.4,1.2,0.2,0.1,0.3,0,0.3,0.1,0.2,0.6,1.5,0.3,0.2,0.2,1.3,0.2,0.7
Nová Ves v Horách,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.3,0.4,1,0.8,1.4,0.8,0.5,0.2,0.9,0
Nedvězí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0,0.1,0.2,0.3,0.9,2.1,0.5,0.1
"Bílá, Konečná",0,0,0,0,0,0,0,0,0,0,0,,,,,0.2,0,0,0,0,0,0,0.1,0.1
Černý Důl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.4,2.2,2.6,3.7,3.9,4.1
Bezvěrov,0,0,0,0,0,0,0,0,0.2,0.7,0.2,0.1,0.4,1.1,1.3,0.6,0.2,0.1,1,0.9,0.4,0.3,1.2,0.3
"Mariánské Lázně, vodárna",0,0,0,0,0,0,0,0.8,1.2,0.8,0.8,0.4,1.2,1.5,2.2,1.1,0.1,0.1,0.5,0.3,0.3,0.4,2.4,0.3
Vysoké nad Jizerou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.6,0.2,1.7,1.6,3.7,2.7,4.6
Aš,0,0,0,0,0,0,0,0.8,1.2,1.3,0.3,0.1,1.1,1.1,1.1,0,0,0.1,0.3,0.8,0.2,3.4,0.2,0
Harrachov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0,2.4,2.7,3.6,3.2,4
Protivanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.1,0.5,0.2,0.8,0.4,0.2
Kadov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.3,0.7,0.3,2,2.2,0.8,0
Zdobnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,1.4,0.8,4.9,1.3
Orlické Záhoří - vodárna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,2.6,3
"Hošťálková, Maruška",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,1.2,1.8
Deštné v Orlic. horách,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.1,1.1,1.1,2.8,3.6
"Borovno, Míšov",0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.2,0.2,1,1.5,1.2,1.2,0.7,0.5,0.9,0.3,0.1,0.1,1.3
Krásné Údolí,0,0,0,0,0,0,0,0,0.2,0.5,0.4,0.1,0.6,1.2,1.4,0.7,0.1,0.1,1.2,0.8,0.5,0,2,0.7
Žacléř,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.3,1.8,2.5,2
Strašín,0,0,0,0,0,0,0.2,0.7,0.9,1.3,0.7,0.5,0,0.4,0.4,0.4,0.6,1,0,0.3,0.1,0.5,0.1,0.3
"Petrovice, Krásný Les",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.5,0.8,0.7,0.7,1,0.1
Vimperk,0,0.1,0,0,0,0,0.2,0.2,1.9,0.5,0.1,0.1,0,0,0,0.4,0.2,0.6,0.2,0.3,0.2,0.8,0.3,0.3
Josefův Důl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.8,0.1,1.9,1.7,3.6,2.8,3.6
Nový Rychnov,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.5,0.8,1.1,1.3,0.8,0.2,0,0,0.5,0.2,0
Pivoň,0,0,0,0,0,0,0.1,0.4,1.3,0.4,1.1,0.5,0.7,1,1,1.5,2.4,1.7,0.8,0.4,3.8,1,0.6,3.5
Počátky,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,1.2,1.1,1.4,1,0.5,0.6,1.7,0.5,1,0
"Nadějkov, Větrov",0,0,0,0,0,0,0,0,0,0.4,0.5,0.1,0.2,0.6,0.5,0.7,0.9,0.1,0.1,0.4,0.7,0.9,0.1,0
Netřebice,0,0.4,0.1,0,0,0,0,0.2,0.4,1,0.2,0.1,0,0,0,0.2,0.2,0.2,0.1,0,0,0.3,0.3,0
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.3,0.4
Valašská Senice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.7,1.3,0.5
Nejdek,0,0,0,0,0,0,0,0,0.1,0.3,0.8,0.2,0.4,1.3,2.1,1,1.1,0.4,3.1,1.2,0.9,2.6,1.6,0
"Žďár nad Sázavou, Stržanov",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.4,0.5,0.9,0.7,0.7,1.8,1.4,1.1,0
"Karlovy Vary, Olšová Vrata",0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.1,0.3,1.1,1.7,1.6,0.2,0.1,1.7,1,0.3,0.6,2.7,0
Nové Město na Moravě,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.4,0.3,0.6,0.6,1,1.2,1.6,1.3,0.1
"Lovčice, Kvasetice",0,0,0,0,0,0,0,0.4,1.6,1,0.6,0.6,0.4,1.3,1.4,1,0.9,1.5,0.1,0.1,1.3,0,0.1,1.2
Lomnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6,0.4,1.6
Světlá Hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0.6
"Šindelová, Obora",0,0,0,0,0,0,0,0,0.3,0.6,1,0.1,0.7,1.8,2.4,0.8,0.5,0.4,2.8,1.1,0.8,3.1,0.4,0
Horní Maršov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.4,2.6,2.7,3.3,3.8,3.7
"Kateřinice, Ojičná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.4,0.3,0.9,1.2
Nová Bystřice,0,0,0.1,0,0,0,0,0,0,0.5,0.7,0.5,0.5,0.6,0.6,1,1.1,0.8,1.4,0.5,1,0.4,0.5,0
Horní Lomná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.8,0.7
Strmilov,0,0,0,0,0,0,0,0,0,0.1,0.6,0.5,0.3,0.7,1.2,1,1.4,1.2,1,1,1.2,0.4,1.1,0
"Černovice, Dobešov",0,0,0,0,0,0,0,0,0,0,0.7,0.4,0.4,0.5,1,1.3,1.5,0.8,0.3,0.6,1.1,0.9,0.4,0
Rýmařov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.8,1.3,0.5,1.4
Rokytnice v Orlic.horách,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,1,4,1.1
Třešť,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.7,0.9,1.2,0.8,0.2,0.2,0.5,0.7,0.4,0
Hubenov,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.3,0.7,0.9,1,0.7,0.1,0,1.4,1,0.1,0
Orličky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,1.5,1.6,0.6
Radošice,0,0,0,0,0,0,0,0,0.5,0.6,0.4,0.5,0.4,1.1,1.5,1.7,1.7,1.9,0.8,1,0.9,0.1,0.1,0
Kostelní Myslová,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.2,0.7,1,0.8,1,1.1,0.4,0.7,1,1,0.9,0
Sněžník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0.3,0.4,0.8,0.5,0.3,0.8,0.1
Žlutice,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.1,0.7,1.4,1.2,0,0,0.9,1.5,0.2,0,4.2,0.1
Vysoké Studnice,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,0.6,0.7,0.5,0.5,0.1,0.1,1,1.1,0.3,0
Horní Bečva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2
"Dolní Dvůr, Rudolfov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.7,0.5,2.1,2.4,3.8,4,4.3
Lubná,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.3,0.2,0.2,0.3,1.5,0.4,0
Krucemburk,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.4,0.4,0.9,1.2,0.2,2,1.2,0.3,0
Vyšší Brod,0.3,0.5,0,0,0,0,0.1,0.3,0.8,0.4,0.1,0.1,0.1,0.3,0.1,0.2,0.1,2.1,1.8,1.5,0.1,0.9,2.4,0.4
Vatín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.6,0.3,0.6,0.4,0.9,1.6,1.5,0.7,0.1
"Kamenice nad Lipou, Vodná",0,0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.3,0.7,1,1.2,1.5,1,0.6,0.8,1.4,0.4,0.6,0
Tisá,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.2,0.3,0,0.7,0.5,0.3,1.1,0.1
Příbram,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0,0.2,0.5,0.7,0.8,0.5,0.1,0.1,1,0.7,0.3,0,1.1
"Český Krumlov, Přísečná",0,0.3,0,0,0,0,0,0.3,0.8,1.3,0.2,0.1,0,0,0,0.2,0.1,0.1,0.1,0,0,0.5,0.3,0
Bystřice nad Pernštejnem,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.2,0.2,0.5,0.9,0.5,1.7,1.1,0.2
Polička,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0,0.2,0.2,0.3,0.3,1.5,0.8,0.1
Roprachtice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,1.9,1.2,3.7,1.8,4
Česká Kubice,0,0,0,0,0,0.1,0.2,0.2,1.2,0.9,1.8,0.8,1.2,1.6,1.2,1.2,1.4,2.1,0.1,0.2,1.5,0.3,0.2,2.8
"Branná, Františkov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0.8,1.4,2.4
Hlasivo,0,0,0,0,0,0,0,0,0,0.1,0.7,0.3,0.3,0.7,1.2,1.4,1.9,0.3,0.2,0.5,1,0.6,0,0
"Potštát, Boškov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.9,1
Olešnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0.3,0.5,0.5,1.6,0.6,0.1
Humpolec,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0.7,0.5,0.6,1.1,1.4,0,0.1,1.7,1,0.2,0
Králíky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,1.1,1.2,1.9,0.8
Červená Voda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,1.1,1.6,2.3,1.2
Chanovice,0,0,0,0,0,0,0,0.3,0.9,1,0.5,0.8,0.4,1.2,1.4,1,1.6,1.9,0.5,0.2,1.2,0.4,0,0
"Přibyslav, Hřiště",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.6,0.3,0.7,0.4,0.2,1.9,1.6,0.4,0
"Košetice, Křešín, Kramolín",0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.2,0.4,0.6,0.6,1.4,0.9,0,0.4,1.4,0.4,0.1,0
Studenec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0.3,2.2,1.2,2.7,2.6,4.6
Teplice nad Metují Zdoňov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0.9,1
Konstantinovy Lázně,0,0,0,0,0,0,0,0.4,0.5,0.9,0.3,0.2,0.8,1.7,1.8,1.9,1.5,0,0.5,0.6,0.4,0.3,4.4,2.2
Štoky,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.5,0.7,0.6,0.8,0.1,0,1.5,1.8,0.2,0
Bečov nad Teplou,0,0,0,0,0,0,0,0,0.3,0.5,0.4,0.2,0.6,1.7,1.6,0.8,0,0.1,1.1,0.8,0.6,0.2,2.6,0.1
Seč,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.4,0.9,1.4,0.1,2.5,1.4,0,0
Strašice,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.2,0.1,0.7,0.9,1,0.4,0.1,0.2,0.7,0.4,0.1,0,2.4
"Jindřichův Hradec, Děbolín",0,0,0,0,0,0,0,0,0.1,0.5,0.7,0.3,0.3,0.3,0.6,0.8,1.3,1,1,0.4,0.4,1,0.4,0
"Křemže, Mříč",0,0.1,0,0,0,0,0,0.2,0.6,1.1,0.5,0.5,0,0.4,0.5,0.4,0.3,0.2,0,0,0,0.2,0,0
Luby,0,0,0,0,0,0,0,0.2,0.5,1,0.4,0.1,1,2.2,1.9,0.1,0.2,0.3,1,1,0.3,1.5,0.3,0
Rožmitál pod Třemšínem,0,0,0,0,0,0,0,0,0.3,0.4,0.3,0.4,0.3,0.9,1.4,1.1,1.2,0.7,0.7,1.1,0.6,0.3,0,0.8
Český Rudolec,0,0,0,0,0,0,0,0,0,0.1,0.6,0.3,0.4,0.8,1.2,0.9,1.2,1.2,1.6,0.9,1,0.5,1.3,0
Kocelovice,0,0,0,0,0,0,0,0,0.4,0.5,0.4,0.5,0.5,0.9,1.4,1.5,2.1,2.1,0.9,0.9,0.2,0.5,0,0
Velké Karlovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.4,0.8,0.4
Brtnice,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0.5,0.8,0.8,0.6,0,0.1,0.8,1,0.3,0
Slezská Harta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.5
Radostín,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.8,0.5,0.4,0.5,0.4,0,1.4,1.8,0.6,0
Bukovinka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0.6,0.6,1.2,1.1,0.6
Sedlice,0,0,0,0,0,0,0,0,0.5,0.6,0.3,0.5,0.2,0.5,1.3,0.9,1.5,1.7,0.9,0.4,0.1,1.4,0,0
Železná,0,0,0,0,0,0,0.1,0.7,1.4,0.4,0.8,0.4,0.8,1.3,1.2,2.3,1.6,1,0.5,0.4,1,0.3,0.2,1.2
"Gajer, Janov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.2,1.4,1.5,0
Luká,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,1.2,0.9,0.8
Verneřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.5,0.7,0.8,1,0.8,0.6,2.5,0
Planá,0,0,0,0,0,0,0,0.7,1.3,1,0.6,0.3,0.3,1.3,1.3,1.1,0.1,0,1.2,0.2,0.7,0.3,3.4,1.3
Jemnice,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.2,0.5,0.9,0.5,0.6,1.1,0.8,0.9,0.6,0.4,0.9,0
Jeseník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1
Temelín,0,0,0,0,0,0,0,0,0.2,0.7,0.5,0.4,0.3,0.4,1,1.1,1.3,1.3,1,0.2,0.4,0.8,0,0
"Město Albrechtice, Žáry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1
Jablonec nad Nisou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.1,1.9,0.9,2.8,1.4,1.5
Nalžovské Hory,0,0,0,0,0,0,0,0.4,0.9,0.9,0.8,0.7,0.2,1.2,1.3,0.7,1.2,1.3,0.1,0.2,0.6,0.1,0,0.3
Olší,0,0,0,0,0,0,0,0,0,0.3,0.4,0.1,0.3,0.4,0.6,0.9,1.1,0.2,0.4,0.2,1.2,0.9,0.1,0
Pacov,0,0,0,0,0,0,0,0,0,0.1,0.6,0.3,0.2,0.5,0.8,0.8,1.4,0.7,0.2,0.7,1.3,0.6,0.1,0.1
Březnice,0,0,0,0,0,0,0,0,0,0.5,0.2,0.3,0.4,0.6,0.8,1,1.3,1,0.8,0.8,0.5,0.8,0,0
Vlkonice,0,0,0,0,0,0,0,0.4,0.9,0.9,0.8,0.9,0.3,1,1.3,0.7,1.1,1.4,0.1,0.3,0.6,0,0,0.3
Ondřejov,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.6,0.7,1,0.7,0,1.2,1.1,0.3,0,2
Chudenice,0,0,0,0,0,0,0.2,0.7,1.8,0.7,0.8,0.2,0.3,0.9,0.7,0.8,0.7,1,0.1,0.1,1.1,0.3,0.1,2.5
Vítkov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3
"Zbýšov, Dobrovítov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0.9,0.4,0.4,1.9,0.8,0.1,0
Tachov,0,0,0,0,0,0,0.1,1,1.1,0.9,0.6,0.1,0.3,0.8,0.6,1.3,0.2,0.3,1,0.1,1.3,0.3,1.8,3.8
Bernartice,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.2,0.2,0.5,0.8,1.4,0.8,0.9,0.1,0.8,0.8,0,0
Lomnice nad Popelkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.4,2.2,1.1,3.5,1.4,4.8
Sloup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.5,0.5,0.9,0.9,0.4
Velká Bíteš,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.4,0.4,0.2,0.3,0.2,0.1,1,1.4,0.5,0.3
Husinec,0,0.1,0,0,0,0,0,0.3,1,1.5,0.6,0.6,0,0.4,0.4,0.6,0.4,0.2,0,0,0.1,0.2,0,0
Cheb,0,0,0,0,0,0,0.1,0.7,1.1,0.7,0.4,0,0.8,0.9,1,0.2,0,0,0.5,0.5,0.3,0.3,1.7,0.1
Paseky,0,0,0,0,0,0,0,0,0.4,0.6,0.6,0.3,0.2,0.3,0.9,1.1,1.3,1.2,0.7,0.4,0.4,0.8,0,0
