Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Borová Lada,0,0,0,0.9,0.2,0.8,1.5,0.3,0.6,1.1,0.5,1.9,0.8,0.1,0,0.1,0.2,0.4,0,0.1,0,0,0,0.4
Abertamy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prášily,0,0,0,0.3,0,1.1,1.4,0.4,1.4,1.9,1.8,2,1.4,0,0.2,0.5,0.3,0.6,0.4,0.8,0.7,0.2,0,0.7
"Luisino údolí, Deštné v Orlických horách",0.5,0.5,5.3,2.2,2.5,1.6,0,0.5,0.8,0.8,1.7,1.1,1.6,1.8,0.9,0.9,1.6,3.7,3.1,3.3,2.6,2.9,2.2,3.1
Hojsova Stráž,0,0,0,0,0,0.1,0.6,0.4,1.4,2.2,1.2,0.3,0.1,0,0.1,0,0,0.5,0.2,0,0,0,0.1,0.1
"Kořenov, Jizerka",1.6,0.5,0.3,0.1,0.2,0.2,0,0.8,0.3,0.1,0.1,1.3,1.2,0.8,1.3,1.1,1.4,1.3,1.2,2.2,2.2,2,2.5,2
"Kynžvart, Lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Smědava",1,0.4,0.2,0,0.2,0,0,0.7,0.2,0,0.1,2.1,2,1.7,1.8,1.3,2.2,3.7,2,4.2,3.9,3.1,4.2,3.2
Milešovka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.6,0.3,0.2,0.2,0.2,0
Měděnec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Staré Hutě, Hojná Voda",1.2,2.9,3.2,3.7,1.7,0,1,0.6,0.4,1.2,2.2,2.9,3.9,1.5,0.8,0.4,0,0,0,0,0,0.3,1.8,1.7
Pec pod Sněžkou,2.9,0.9,1.1,1.6,1.7,0.9,0,0,1.2,0.5,1.5,1.6,1.4,1.4,1.1,1.4,2.2,0.4,0.3,0.8,1.6,1.4,0.7,1.7
Strážný,0,0,0,0.8,0.3,1.6,1.6,0.1,0.9,1,1.2,2,0.8,0.1,0,0,0,0,0,0,0,0,0,1.1
"Jelení, Nová Pec",0.2,0.8,1.1,1.5,1,1.4,1,0.2,0.6,0.3,1.3,2,1,0.3,0,0,0,0,0,0.1,0.2,0.1,1.9,0.2
Klíny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0
Zámyšl,0,0,0,0,0,0.4,1,0.7,1,1.5,1.3,2,1,0.1,0,0.1,0.3,0.7,0.4,0.2,0,0.1,0.3,0.1
Karlova Studánka,0,0.6,0.2,2.8,3.5,4.7,2.3,3.7,6.4,6.7,5,5.5,2.7,3.8,2,2.3,3.3,4.6,0.9,1,0.2,0.2,0.5,0.9
Zbytiny,0,1.2,0.9,0.5,0.5,1.4,1.7,0.2,0.7,0.5,1.2,2.6,1.6,0.8,0.1,0,0,0,0,0,0,0,0,0.1
"Bedřichov, Nová louka",0.9,0.3,0,0,0,0,0,0.9,0,0,0,1.1,0.9,0.7,0.4,1.2,3.1,2.3,2.8,4.4,3.3,2.1,1.6,3.2
Bedřichov,1,0.2,0.1,0.1,0.1,0,0,1,0,0,0,1.2,1.2,0.8,0.3,1.2,1.6,2.9,3.2,4.3,3,1.8,1.2,2.7
Pohorská Ves,1.4,3.3,3.2,3.5,1.3,0,1.1,0.3,0.5,1.3,2.5,3.5,4.5,1.7,1.8,0.5,0,0,0,0,0,0.3,0.7,1.2
"Desná, Souš",1.1,0.5,0.4,0.2,0.4,0.1,0,0.8,0.3,0.2,0,1.2,1.2,0.7,1.1,0.8,1.5,1.6,1.3,1.9,1.5,2.1,2,2.3
"Dlouhé Stráně, Kouty nad Desnou",0,1.4,1.3,4.3,3.8,5.2,1,3.6,6.8,4.4,3.3,3.6,1.7,2.8,1.5,1.8,1.6,1.3,1.7,2.5,2.3,0.9,0.4,0.9
"Ktiš, Tisovka",0.6,1.3,2,1.5,0.8,0.9,1.4,0.5,0.7,0.8,1.4,2.4,1.7,0.8,0.2,0.1,0,0,0,0,0,0,0,0.2
Železná Ruda,0,0,0,0,0.2,0.9,0.9,0.5,1.5,1.2,0.9,2.9,1,0,0.1,0.2,0.2,1,0.2,0.2,0.2,0.2,0.1,0
Volary,0.1,0.6,0.5,0.2,0.7,1.6,1.5,0.2,0.6,0.5,1,2.6,1.1,0.4,0,0,0,0,0,0,0,0,0,0.1
Červená,0,0.9,0,0.1,0.5,2.6,1.9,2.2,6,6.7,4.8,3.7,1.2,1.3,1.5,0,2.3,0.7,1.2,1.4,0.6,0.7,0.1,0
"Nýdek, Filipka",0,0,0,0.4,0.1,0.1,0.1,0,0,0.5,0.1,3.8,4,0.1,0,0,0.1,0.2,0,0,0.1,0,0,0
Přimda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
Černá v Pošumaví,2.4,3.5,3.9,2.7,0.6,1.3,1,0.7,0.8,0.6,1.6,1.8,1.2,0.8,0.1,0,0,0,0,0,0,0.2,0.2,0
"Olešnice, Čihálka",0.3,0.9,4.1,1.9,2,1,0,0.4,0.7,0.9,2,2.9,2.4,4.3,2.6,1.5,2.1,4,2.5,3.4,2.8,1.5,1.1,1.6
Svratouch,2.3,0.6,2.8,2,2.2,0.8,0.1,0.8,1.1,3.2,3.5,1.7,1,2.8,2.1,0,0.6,2.3,3,1.3,0.3,0.1,0.2,0.1
Čachrov,0,0,0,0,0,0.2,0.7,0.4,0.9,2.4,1.3,1.8,1.4,0,0,0,0.2,0.5,0.4,0.1,0,0,0.5,0
Kašperské Hory,0.1,0,0,0,0,0.7,1.1,0.1,0.6,1.9,1.2,3.2,2,0,0,0,0.5,0,0,0.1,0.3,0,0,0
Nová Ves v Horách,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0
Nedvězí,0,0.5,2.8,2.4,2.1,1.6,0.4,1,2.1,1.9,2.1,1.6,0.9,1.2,0.7,0.2,0.1,1.6,2.9,0.3,0.1,0,0,0
"Bílá, Konečná",0,0.2,0.5,0.1,0,0,0,0.1,0.1,1.2,3,5.3,2.1,0,0,0.1,1.1,1.9,0,0.3,0,0,0.2,0.2
Černý Důl,2.3,0.6,1,1.3,1.9,1,0,0.5,0.8,0.6,2.3,2.1,1.2,1.7,1.7,1.9,2.3,0.4,0.4,0.9,1.8,1.5,1,2.3
Bezvěrov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mariánské Lázně, vodárna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vysoké nad Jizerou,0.8,0.3,1.3,0.4,1,0.2,0,0.6,0.6,0.2,0.1,1.2,0.9,0.9,0.7,1.3,1.4,1.1,1.2,2.4,1.6,1,0.6,3.2
Aš,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrachov,1.1,0.4,0.4,0.1,0.4,0.3,0,0.8,0.5,0.3,0.1,1.4,1.7,0.8,0.4,1.3,2,1.2,0.6,1.3,1,1.7,2.2,1.6
Protivanov,0,0,2.3,1.7,2.7,2.5,1.3,6.5,3.2,2.8,5,1.8,2.3,1.9,1.8,0.4,0.3,0.1,1.7,1.6,0.7,0.3,0,0
Kadov,2.6,0.4,2.7,1.8,2.4,1,0.3,0.8,0.7,3.1,3,2,0.4,1.5,0.9,0.1,0.3,2,1.1,0.3,0.2,0.3,0.1,0
Zdobnice,0.3,0.2,4.5,2.5,1.9,1.6,0,0.5,0.8,0.8,2.2,1.5,1.3,1.9,0.8,1,1.6,3.2,3.6,3.2,3,2.6,2.2,3.4
Orlické Záhoří - vodárna,0,0.3,4,2.6,1.8,1.1,0,0.5,1,1.2,2.9,3.3,3.8,3.6,2.4,1.8,1.5,3.1,1.9,1.8,2,2,1.1,1.9
"Hošťálková, Maruška",0,0,0,0,0.1,0.4,0.1,0,2.7,4.4,5.9,3.4,1.1,0.6,2.2,3.2,1,0.5,0,0.3,0.8,0.2,0.4,0.5
Deštné v Orlic. horách,0,0.4,4,1.7,2.1,1.4,0,0.3,0.9,0.8,1.3,1.6,1.2,2.3,0.7,0.4,1,2.1,0.7,2,0,0,0,0
"Borovno, Míšov",0,0,0,0,0,0.1,0.5,0.3,0.6,0.3,0.2,0.2,0.1,0.2,0,0.2,0.8,0.4,0.8,0.3,0.2,0.1,0,0
Krásné Údolí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Žacléř,1.8,0,0.6,1.2,0.6,0.6,0.1,0.1,0.6,1.6,2.5,2,2,2.2,3.5,1.7,0.3,0.1,0.4,1.1,0.7,0.3,0.1,0.1
Strašín,0,0,0,0,0.1,0.8,1.4,0.2,0.6,1.9,1.8,3.1,1.8,0.2,0,0,0.6,0.1,0.1,0.1,0.1,0,0,0
"Petrovice, Krásný Les",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.4,0.5,0.1,0.4,0
Vimperk,0,0.1,0,0,0,0.8,1.8,0.4,0.6,1,1.3,2.6,1.7,0.8,0.1,0,0.3,0.1,0,0,0,0,0,0
Josefův Důl,0.7,0.5,0.2,0.1,0.4,0,0,0.9,0.1,0.1,0,1.2,0.8,0.4,0.7,0.4,0.9,1.4,1.5,2.8,2.5,1.9,1.2,2.7
Nový Rychnov,1.2,1.9,1.3,1.6,2.1,0.4,0.1,1.5,1.1,0.5,1.8,0.8,3.5,2.8,2.6,0.3,2.4,2.1,1.1,0.3,0.5,0,0.1,0
Pivoň,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
Počátky,0.9,2.6,1.4,2.1,2.3,0.3,0.4,1.6,1.5,0.4,0.6,1.5,2.8,2.5,1.2,0.8,1.1,0.4,0.4,0.1,0,0,0,0
"Nadějkov, Větrov",0,0.3,0.8,1.3,0.1,0,1.7,1.3,0.1,0.4,0.9,1,1.6,0.9,0.9,0,0.7,1.1,1.4,0.9,0.1,0.1,0.2,0
Netřebice,1.8,4.2,3.5,3,0.9,0.2,1.1,1.3,0.6,1.4,1.9,3.3,2.7,1.1,0.7,0,0,0,0,0,0,0.1,0.1,0.3
"Uhelná, Nové Vilémovice",0,0.3,1.8,2.2,1.1,3.8,0.2,0.9,2.8,4.9,4.6,4.3,2.1,2.5,3.5,2.4,2.6,4.8,2.9,1.5,1.4,1.4,0.4,0.4
Valašská Senice,0,0.4,0.1,0.2,0.1,0.1,0.2,0.4,1.7,3.8,6.5,4.4,1.1,1,1.6,3,3.8,0.1,0.6,0.1,0.5,1.1,0.5,0
Nejdek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Žďár nad Sázavou, Stržanov",3.2,0.6,2.2,1.6,3,0.5,0.3,0.9,1.5,3.4,2.3,1.1,0.7,2,2.5,0,0.5,2.5,1.4,0.7,0.8,0.2,0.3,0
"Karlovy Vary, Olšová Vrata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nové Město na Moravě,1.6,0.4,2.7,1.7,3,1.3,0.5,0.9,1.3,3.1,2.3,1.7,0.8,1.5,0.7,0.2,0.5,2.1,0.8,0.6,0.7,0.1,0.1,0
"Lovčice, Kvasetice",0,0,0,0,0,0,0.6,0.6,0.7,0.7,0.5,0.2,0.1,0,0,0.4,0.5,0.3,0.5,0.2,0,0,0,0
Lomnice,0,0.6,0.3,0.6,1.1,5,3.4,4.5,6.1,6,4.5,3.6,1.5,1.2,1.8,1.2,3.2,1.1,0.5,2.5,1.5,0.6,0.5,0.3
Světlá Hora,0,0.2,0.1,0.9,1,3,1.5,2.4,5.7,4.8,4.3,5.1,1.7,1,1.5,1,2.4,1.5,0.3,1,0.7,0,0.2,0.3
"Šindelová, Obora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horní Maršov,2.5,0.1,0.7,1.5,0.7,0.5,0,0.3,0.6,1,2.6,2.1,1.7,2.2,2.2,1.3,0.4,0.6,0.6,0.6,0.7,0.6,0.1,0.9
"Kateřinice, Ojičná",0,0,0,0.1,0,0.4,0.4,0,2.4,6.3,7.2,3.6,1.1,0.4,1.5,2.9,1.6,0.6,0.1,0.3,0.5,0.2,0.4,0.4
Nová Bystřice,0.8,1.9,2.5,2.5,2.4,0.1,0.8,1.2,0.6,0.6,1.2,3.6,3.2,2.8,0.6,0.6,0.9,0.4,0.1,0,0.1,0.3,0.3,0.2
Horní Lomná,0,0,0.3,0.3,0,0.1,0,0.1,0.1,1.3,1.9,4.9,2,0.2,0,0.5,0.5,0.9,0,0.1,0,0.1,0.3,0.3
Strmilov,0.8,2.2,1.8,2.3,2.2,0.2,0.5,1.6,1.7,0.6,0.8,1.9,3,3.1,0.9,0.7,0.5,0.4,0.5,0.1,0,0,0.1,0
"Černovice, Dobešov",0.2,2.3,1.8,1.6,2,0.2,1.1,0.9,0.8,0.7,1.2,1,2.3,2.8,1.4,0.4,0.5,0.6,0.9,0.3,0.4,0.1,0,0.1
Rýmařov,0,0.5,0.4,2.6,2.7,8.5,2.7,4.8,6.7,5.3,5,3.7,1.5,1.5,1.5,1.6,2.7,1.6,1,1.3,0.8,0.2,0.6,0.8
Rokytnice v Orlic.horách,0,0,4.3,3,2,1.9,0,0.4,1.4,1.4,2.7,1.5,2.1,2,1,2.5,2.3,3.9,3.6,2.4,2,1.8,1.5,2.4
Třešť,1.1,1.6,1.4,1.7,2.6,0.3,0.1,1.2,1.1,0.8,0.6,0.8,2.2,3.3,1.3,0,2.1,1,0.2,0.1,0.1,0,0,0
Hubenov,1,2,1.3,1.7,2.1,0.2,0.1,1.5,1.1,0.9,1.1,0.6,1.4,3.1,1.3,0.2,2.6,1.7,0.9,0.2,0.3,0,0,0.1
Orličky,0,0,3.1,4.4,2.9,1.8,0.5,1.2,2,2.2,3.2,1.4,1.2,2.6,0.6,2.7,2.3,2.1,3,3,1.3,0.6,1.2,1.2
Radošice,0,0,0,0,0,0.2,0.9,0.5,0.9,1,0.5,0.4,0.2,0.1,0.1,0.3,0.9,0.8,1.7,0.3,0.2,0.1,0,0
Kostelní Myslová,0.6,1.4,1.8,2.5,2.8,0.5,0.2,1.3,1.2,0.6,0.8,0.5,2.1,2.8,0.5,0.1,0.5,0.2,0,0,0,0,0,0
Sněžník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.7,0.5,0.6,0.5,0.7,0.1
Žlutice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vysoké Studnice,2.5,1.2,1.8,1.8,3.3,0.4,0.3,1,1.8,2.4,0.7,0.5,0.9,3.2,0.8,0.2,2,1.7,0.8,0,0,0,0,0
Horní Bečva,0,0,0.1,0,0,0.2,0,0.1,0.2,1.3,2.9,4.2,1.6,0,0.3,0.2,2.6,1,0.5,0.3,0.3,0.1,0.3,0.1
"Dolní Dvůr, Rudolfov",1.6,0.7,1,0.9,1.7,0.8,0,0.8,0.8,0.6,1.8,1.5,1.2,0.9,1.3,1.1,1.5,0.6,0.6,0.9,1.8,1.4,1.2,2.6
Lubná,0.7,1.7,3.2,1.7,2.1,1.4,0.3,0.6,1.2,2.1,2.5,2.1,1,1.2,1.3,0.7,0.4,2.2,1.6,1.6,0.5,0.2,0.4,0.3
Krucemburk,3.9,1.3,2.6,1.5,3.3,0.4,0,0.7,1.1,2.9,1.8,0.9,1.3,2.3,3.9,0.3,0.6,2.3,1.2,0.9,0.6,0.2,0.2,0
Vyšší Brod,3,3.6,3.7,3,0.3,0.6,0.8,0.9,0.7,1.5,1.5,2,0.7,0.7,0.1,0,0,0,0,0,0.1,0.2,0.2,0
Vatín,3,0.5,2.2,1.7,3,0.7,0.5,1,1.5,3.2,2.2,1.7,0.3,2.1,1.5,0.1,0.7,1.9,0.9,1,0.3,0.1,0,0
"Kamenice nad Lipou, Vodná",0.4,2.2,1.6,2.2,1.9,0.1,0.7,1.1,0.8,0.8,1.7,1.9,2.2,1.8,0.7,0.3,0.7,0.6,0.9,0.1,0.3,0.2,0.1,0.1
Tisá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.7,0.6,0.5,0.2,0.6,0
Příbram,0,0,0,0,0,0.1,0.5,0.8,0.3,0.1,0,0.1,0,0,0,0,0.6,0.5,0.5,0.5,0,0,0,0
"Český Krumlov, Přísečná",2.3,4.6,4.2,2.4,0.9,0.6,1.4,1.1,0.9,1.1,1,1.8,1.1,0.8,0.5,0,0,0,0,0,0,0,0,0.3
Bystřice nad Pernštejnem,0.1,0.3,2.3,1.8,2.2,1.7,0.6,0.9,2.2,2.6,2.6,1.8,1.2,1.7,0.9,0.2,0.3,1.3,2.9,0.1,0.2,0,0,0
Polička,0.5,1,4.3,2.3,2.2,2,0.3,0.9,1.4,2.8,3,1.9,1,1.3,1,0.2,0.2,1.3,1.1,0.5,0.2,0.1,0,0.1
Roprachtice,0.7,0.2,0.9,0.5,0.9,0.3,0,0.7,0.6,0.3,0.3,1.5,1,0.8,0.8,1.4,2.9,1.7,1.1,2.3,1.2,0.9,0.5,1.8
Česká Kubice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1
"Branná, Františkov",0,0.9,3.1,4.5,2.1,4.1,0.3,2.8,4.3,5.4,5.7,4.4,2.8,4.5,2.5,3.6,4.1,1.8,3.2,1.8,0.6,0,0,0.6
Hlasivo,0.3,1.8,1.6,1.6,0.9,0.1,1.9,1.3,0.3,0.3,1,1.9,1,1.8,1.4,0.2,0.8,0.6,0.7,0.4,0.1,0.2,0.1,0
"Potštát, Boškov",0.1,0.1,0,0.7,0.1,2.4,1.1,1.8,3.9,6.9,4.9,4.5,1.3,2.7,1,0.7,4.9,0.8,1.3,1,0.3,0,0,0
Olešnice,0.1,0.3,2.9,2.3,2.3,1.5,1.3,1.9,2.6,3.2,3.3,2.1,1.2,1.8,1.3,0.7,0.7,1.1,2.4,0.7,0.4,0,0,0
Humpolec,0.9,2.3,1.2,1.2,1.9,0.3,0,1.7,0.8,1,1.5,1.3,2.9,3.5,2.5,0.5,1.9,2.4,2.1,1,0.3,0.2,0.1,0
Králíky,0,0.2,3.7,4,1.7,1.4,0.5,1.1,2.3,2.8,4,2.4,1.8,2.6,1.1,2.6,2.6,2.2,3,1.6,1.3,0.3,0.3,0.4
Červená Voda,0,0.2,3.4,4.2,1.9,1.5,0.6,1.2,2.2,3,3.8,2.1,2,2.8,1.2,2.6,2.6,1.4,3.2,3.2,1.8,0.7,0.7,1.1
Chanovice,0,0.1,0,0,0,0.2,1.2,0.4,0.5,0.8,0.9,1.1,0.6,0,0,0.4,0.4,0.5,0.5,0.1,0,0,0,0
"Přibyslav, Hřiště",2.6,1.6,2.4,1.5,3.3,0.3,0.1,1.1,1.4,2.5,1.3,0.6,0.5,2.8,2.3,0.1,1.2,2.5,1.1,0.7,0.3,0.1,0.1,0
"Košetice, Křešín, Kramolín",0.4,1,1.5,1.3,1.3,0.3,0.4,1.3,0.7,0.6,1.3,0.9,0.8,3.1,2.5,0.3,1.3,1,0.9,0.9,0.5,0.2,0.2,0
Studenec,0.9,0.4,0.8,0.5,1.4,0.7,0,1,0.4,0.7,1.6,1.9,1.2,1.2,1.4,1.4,1.8,0.4,1,1.3,2,1.4,0.9,0.5
Teplice nad Metují Zdoňov,0.7,0.2,1.2,1.4,0.5,0.5,0.1,0,0.4,1.2,1.8,1.6,1.4,1.8,2,0.2,0.4,1.2,3.2,1.5,2.1,0.6,0.2,0.2
Konstantinovy Lázně,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Štoky,1.4,1.9,2,1.4,2.5,0.3,0.1,1.3,0.8,1.6,1.6,0.7,0.5,3.2,2.2,0.5,1.8,2.3,0.8,0.4,0.1,0.1,0,0
Bečov nad Teplou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seč,1,1.2,2.6,1,2.1,0.2,0,1.1,0.5,1.5,1.9,1.6,1.2,3.3,5.4,0.6,0.6,4,3.7,2,0.9,0.6,1.1,0.5
Strašice,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0,0.2,0,0.1,0.1,0,1.1,0.7,0.8,1.1,0.3,0.1,0,0
"Jindřichův Hradec, Děbolín",0.6,2.2,2,2.5,2.2,0.2,1,1.3,0.9,0.7,1.8,2.8,3,2.8,0.6,0.6,0.5,0.6,0.5,0.1,0,0,0,0.2
"Křemže, Mříč",1.2,3,3.2,1.7,0.8,0.7,1.9,1,0.9,0.9,1,1.6,1.8,1.2,0.3,0,0,0,0,0,0,0,0,0
Luby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rožmitál pod Třemšínem,0,0,0,0,0,0.2,0.4,0.4,0.4,0.4,0.3,0.2,0,0.1,0.1,0.1,0.6,0.6,1,0.4,0.1,0.1,0,0
Český Rudolec,0.4,1.8,2.1,2.6,2.8,0.4,0.3,1.6,0.8,0.7,0.8,1.7,2.4,2.7,0.6,0.3,0.3,0.2,0,0,0,0.1,0.1,0
Kocelovice,0,0,0,0,0,0.2,1.2,0.5,0.3,0.3,0.3,1,0.8,0.2,0,0.2,0.3,0.5,0.8,0.4,0,0,0,0
Velké Karlovice,0.1,0.3,0.2,0.3,0.1,0.2,0.1,0.3,0.6,2.7,4.9,5.5,1.8,0.3,0.5,0.9,4.5,1.2,0.6,0.2,0.1,0.4,0.7,0
Brtnice,1.2,1.4,1.8,2.5,3.7,0.3,0.3,1.3,1.9,2.6,1,0.7,0.5,4.3,0.7,0.6,3.3,2,0.4,0.1,0.1,0,0,0
Slezská Harta,0,0.1,0,0,0.3,2.7,2.3,1.4,5.5,6.6,5,4.1,1.6,0.9,1,0.4,1.9,0.6,0.4,0.7,0.4,0.3,0.2,0
Radostín,2.6,0.3,2.2,1.4,3.1,1.2,0.7,0.9,1.8,3.1,2.3,1.9,0.7,2.3,0.8,0.1,0.9,1.8,0.7,0.4,0.1,0.2,0,0
Bukovinka,0.1,0.5,1.9,2.6,3.5,2.2,1,6.4,2.9,4.1,4.1,1.6,3.8,2,0.1,0.7,0.5,0.7,2.1,0.3,0,0,0,0
Sedlice,0,0,0,0,0,0.3,1.6,0.9,0.1,1,1.5,2.2,2,0.7,0,0.3,0.2,0.3,0.5,0.1,0,0,0,0
Železná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
"Gajer, Janov",0,0.2,3.1,3.2,2,1.8,0.2,1,1.7,2.2,2.8,1,1.6,0.9,1.5,1.1,1.1,2,2,0.8,0.5,0.2,0.4,0.1
Luká,0,0,1.8,0.9,1.3,1.6,1,4.8,4.6,3.3,6.5,2.2,2.4,2.1,1.8,0.8,0,0.1,0.2,0.9,0.4,0.1,0,0
Verneřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,1.7,2.4,1.5,1.4,0.9,1.5,0.7
Planá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jemnice,0.3,0.9,1.4,2.5,3.4,0.6,0.9,0,0,0,,,,,,,,,,,,,,
Jeseník,0,0.1,0.7,2.1,1.6,2.1,0.8,2.3,7.1,3.1,3.4,4.4,1.6,3.9,2.5,2.6,2.6,4.5,1.9,1.6,0.5,0.1,0,0
Temelín,0.3,1.1,1.3,1.2,0.5,0.4,2.4,0.7,0.2,0.3,1.2,1.5,3.1,1.6,0,0.9,1.2,0.7,0.4,0,0,0,0,0.1
"Město Albrechtice, Žáry",0,0.1,0,0.1,0.3,2,1.3,1.9,3.4,5.5,4.8,5.1,2.3,1.3,1.6,2.3,3.3,10.2,1.9,0.6,1.3,0,0,0
