Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0,0.9,0.3,0.9,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blatný vrch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plechý,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boubín, vrchol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šerák,0,0,0.5,1.3,1.4,0.6,0.4,0.2,0.2,0.1,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0.2,0
Lysá hora,0.9,0,0.2,0.5,0.6,1.3,0.8,0.8,0,0.6,0.1,0.3,0.1,0.9,0.9,0.6,0,0,0,0,0,0,0,0
Labská bouda,0.6,1.1,1.1,1.2,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0.3
Klínovec,,,,,,,,,,,,,,,,,,,,,,,,
"Bučina, u Kvildy",0,0.2,0.4,0.1,0.5,0.2,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.3,0.8,0.4,0
Churáňov,0.1,0.2,0.6,0,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2
Dvoračky,,,,,,,,,,,,,,,,,,,,,,,,
Filipova Huť,0,0.3,0.6,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.5,0.2,0.1
"Horská Kvilda, u Hamerského potoka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",0.7,1.5,0.6,0.7,3.3,2.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0
"Bělá pod Pradědem, Červenohorské sedlo",0.1,0,0.4,1.2,1.2,0.9,0.6,0.2,0.3,0.2,0.2,0.1,0.2,0,0,0,0,0,0,0.1,0,0,0.2,0
"Staré Město pod Sněžníkem, Paprsek",0.4,0,1,0.5,1.7,0.8,0.5,0.2,0.4,0.3,0.7,0.1,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0
Kubova Huť,0.2,0.2,0.3,0.1,0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1
Špičák,0,0.6,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.6,0.5,0.1
Dyleň,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Přebuz,0,0,0.8,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0.9,0.8,0.9,0.8,0.4,0,0.5,1
Borová Lada,0,0,0.2,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
Abertamy,0.1,0.1,0.6,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,0.5,0.4,0.5,0.5,0,0,0.2,0.4
Prášily,0,0.7,0.5,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.8,0.4
"Luisino údolí, Deštné v Orlických horách",0,0,0.7,0.1,0,0.2,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
Hojsova Stráž,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.1
"Kořenov, Jizerka",0,0.1,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0
"Kynžvart, Lazy",,,,,,,,,,,,,,,,,,,,,,,,
"Bílý Potok, Smědava",0.2,0.5,2.6,1,0.1,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.5,0,0.1,0,0
Milešovka,0.2,0,0,0.1,0.9,0.1,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0
Měděnec,0.4,0.7,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0.1,0.3
"Staré Hutě, Hojná Voda",0.2,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pec pod Sněžkou,0.2,0.5,0.5,0.8,0.6,0.2,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0.1
Strážný,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0
"Jelení, Nová Pec",0,0,0,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0
Klíny,0.1,0.1,0,0,0,0.7,0.8,0.7,0.1,0.8,0.4,0.1,0,0,0,0,0,0.2,0.1,0.6,0.1,0.6,0.5,0.3
Zámyšl,0,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Karlova Studánka,0.5,0,0.5,2.2,0.9,1.3,1.3,1.5,1.9,0.6,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0.2,0
Zbytiny,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"Bedřichov, Nová louka",0.1,0.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Bedřichov,0.1,0.5,0.5,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0.1,0,0,0,0
Pohorská Ves,0.1,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Desná, Souš",0.2,0.2,1.4,1.4,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.2
"Dlouhé Stráně, Kouty nad Desnou",0.1,0,0.3,0.7,0.7,1,0.5,0.1,0.4,0,0.2,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0
"Ktiš, Tisovka",0,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Železná Ruda,0,0.4,0.3,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0.6,0.9,0.7,0.2
Volary,0,0,0,0.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Červená,0,0,0,0,0.9,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nýdek, Filipka",0.2,0.3,0.3,0.6,1.4,0.5,0.2,0.3,0,0,0.3,0.3,0.9,0,0,0.1,0.5,0,0,0,0.1,0,0,0
Přimda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0.2,0.3,0.2
Černá v Pošumaví,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olešnice, Čihálka",0,0,0.7,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
Svratouch,0.1,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0.2,0.5,0.3,0,0.1,0,0,0,0,0,0.2,0.1
Čachrov,0,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kašperské Hory,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílá, Salajka",0,0,0.1,0.1,0.3,0.5,0.4,1.6,0.6,0.6,0.2,0.1,0,0.4,0,0.1,0,0.1,0,0,0,0,0,0
Nová Ves v Horách,0,0,0,0.3,0.1,0.4,0.3,0.1,0.6,0.1,0.2,0,0,0,0,0,0,0.1,0.1,0.8,0.2,1.1,0.1,0.7
Nedvězí,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0
Černý Důl,0,0.2,0.2,0.1,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2
Bezvěrov,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.6,0.4,0.3,0.6,0.4,0.1
"Mariánské Lázně, vodárna",0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0.3,0.2,0.2,1.4,0.5,0.4,0.5,0.6
Vysoké nad Jizerou,0.1,0,0.5,2.1,0.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0
Aš,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.6,0.1,0,0,0.2,0.2
Harrachov,0.1,0.4,0.5,0.6,0.2,0.1,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0.2,0.1,0,0,0.1
Protivanov,0,0,0.1,0,0,0,0.1,0.8,0.4,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kadov,0.1,0.1,0,0.2,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0.2,0.1,0.1
Zdobnice,0,0,0.4,0.3,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0
Orlické Záhoří - vodárna,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hošťálková, Maruška",0,0,0.1,0.1,0,2.2,0,0.1,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0
Deštné v Orlic. horách,0,0,0.7,0,0,0.3,0.1,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0
"Borovno, Míšov",0,0,0,1.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0.1,0
