Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,2.1,2.6,0.1,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9,0.5
Blatný vrch,,,,,,,,,,,,,,,,,,,,,,,,
"Boubín, vrchol",,,,,,,,,,,,,,,,,,,,,,,,
Plechý,,,,,,,,,,,,,,,,,,,,,,,,
Šerák,1,2.2,1.5,0.4,0.7,0.3,0.5,0,0,0,0.2,0.5,0.4,0.6,0.9,0.1,0.2,0.5,1,1.1,1.9,3.8,7,5.8
Lysá hora,0,0,0,0,0.6,0.7,1.2,2.2,0.3,0.6,1.2,0.6,0.5,0.1,0.1,0.1,0,0,0,0,0.3,0,0,0
Labská bouda,2.1,2.6,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0.7
Klínovec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bučina, u Kvildy",0.8,1.5,3.6,1.2,1.9,0.3,0,0,0,0,0,0,0,0,0,0.2,0.3,0.8,0.5,0.5,0.5,0.5,0.3,0.4
Churáňov,0.5,0.4,3.8,0.9,2.1,0.4,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.4,0.5,0.5,0.3,0.3,0.4
Dvoračky,1.1,1.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.4,0.6
Filipova Huť,0.4,0.7,3,0.8,1.5,0.4,0.1,0,0,0,0,0,0,0,0,0.1,0.4,0.8,0.4,0.4,0.4,0.2,0.3,0.5
"Horská Kvilda, u Hamerského potoka",,,,,,,,,,,,,,,,,,,,,,,,
"Pomezní boudy, Horní Malá Úpa",3.7,3.6,0.8,0.8,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,1.1
"Bělá pod Pradědem, Červenohorské sedlo",0.7,0.9,1.2,0.7,2.1,0.5,0.8,0.1,0,0,0.2,0.8,0.8,0.8,0.9,0.1,0.2,0.4,1,0.8,1.1,2.6,2.7,3.7
"Staré Město pod Sněžníkem, Paprsek",1,1.8,1.8,0.5,0.9,0.3,0.7,0,0,0.1,0.3,0.2,0.2,0.3,0.1,0.2,0.2,0.7,1.2,0.7,1.5,3.5,3.1,2.2
Kubova Huť,0.6,0.2,3.2,0.6,0.9,0.7,0,0,0,0,0,0,0,0,0.6,0.4,0.6,0.8,0.5,0.7,0.7,0.2,0.2,0.5
Špičák,0.2,2.3,0.8,2.1,1.7,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.2,0.3,0.2,0
Dyleň,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přebuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borová Lada,0.7,0.8,3.2,0.8,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.5,0.6,0.6,0.3,0.3,0.3
Abertamy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prášily,0.7,4,3.3,2.2,1.8,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0.2,0.1,0.2,0,0.2,0.2
"Luisino údolí, Deštné v Orlických horách",0.8,0.2,1.2,0.9,0.4,0,0,0,0,0,0.1,0.3,0,0.3,0.2,0.4,0.4,0.4,0.1,0.6,0.4,1.7,2,0.9
Hojsova Stráž,0.1,2.5,1.2,1.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.1,0
"Kořenov, Jizerka",0.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4
"Kynžvart, Lazy",0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Smědava",0.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.7
Milešovka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Měděnec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staré Hutě, Hojná Voda",0,0,0,0.7,0,0,0.2,0,0,0,0,0,0.4,0.8,0.6,0.7,1.1,0.7,0.9,0.8,1.1,1.1,0.4,0.5
Pec pod Sněžkou,3.3,3.8,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.7,0.9
Strážný,0.5,1,3.7,1.5,1,0.7,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.5,0.6,0.8,0.3,0.3,0.4
"Jelení, Nová Pec",0.6,0.2,4.5,1.3,0.2,0.9,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0.5,0.7,1,0.9,0.5,0.2,0.4
Klíny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zámyšl,0.3,1.5,0.3,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0
Karlova Studánka,3,2.6,1.6,1.7,1,0.5,0.7,0,0,0,0,0.4,0.6,0.4,0.5,0.2,0.2,0.3,1.7,3.1,3,4.8,2.8,4
Zbytiny,0.3,0,2.5,0.7,0.4,0.5,0,0,0,0,0,0,0,0,0,0.3,0.3,1.1,0.8,1.3,1.1,0.4,0.2,0.3
"Bedřichov, Nová louka",0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.4
Bedřichov,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.3
Pohorská Ves,0,0,0,0.9,0,0,0.1,0,0,0,0,0,0.4,1.1,0.8,0.9,1.1,0.7,0.9,0.6,1.1,1,0.6,0.7
"Desná, Souš",0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3
"Dlouhé Stráně, Kouty nad Desnou",0.9,1.3,2.2,0.7,1.2,0.4,0.6,0,0,0.1,0.1,0.4,0.3,0.3,0.3,0.2,0.1,0.2,1.1,2.2,2.4,5.9,4.2,3.9
"Ktiš, Tisovka",0.2,0,0.9,0.5,0.4,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,1.1,0.8,0.9,0.9,0.8,0.2,0.4
Železná Ruda,0.4,3.5,0.9,1.2,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0.3,0.2,0.2,0
Volary,0.3,0.1,2.5,0.7,0.4,0.5,0,0,0,0,0,0,0,0,0.1,0,0.1,0.9,0.8,1.2,1.1,0.4,0.3,0.5
Červená,0.3,0.5,0.3,0.4,0.1,0,0.1,0,0,0,0.3,1.4,0.3,0.1,0.2,0.1,0,0,0.4,0.7,0.8,1.6,1.3,2.5
"Nýdek, Filipka",0,0,0,0,0,0.2,0.3,2.1,1.7,0.7,0.5,0.1,0.5,0,0.2,0.1,0,0,0.1,0,0,0.1,0.1,0
Přimda,0.4,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Černá v Pošumaví,0.6,0.1,1.2,0.5,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.1,1.4,0.4,0.5,0.7,1,1.4,1.2,0.1,0.4
"Olešnice, Čihálka",1.1,0.5,0.6,0.5,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0.3,0,0.4,0.7,1.4,1.4,1.4
Svratouch,0.1,0,0.1,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0.3,1,1.1,2.4,2.4,1.9
Čachrov,0.2,2.3,0.2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Kašperské Hory,0.3,0.4,1.7,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.4
"Bílá, Salajka",0,0,0,0,0.1,0.3,1,1.3,0.6,0.2,0.3,0.3,0.5,0,0,0.1,0,0.2,0.1,0,0.1,0,0.1,0.4
Nová Ves v Horách,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nedvězí,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.4,0.3,0,0.6,0,0,0.1,0.4,1.1,1.5,1.8,3.4,0.3,0.9
Černý Důl,1.4,2.1,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.3,0.6,0.6
Bezvěrov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mariánské Lázně, vodárna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vysoké nad Jizerou,0.9,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.3
Aš,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrachov,0.5,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2
Protivanov,0,0,0.1,0.3,0.7,0.7,1.1,0.9,0.2,0.2,0.9,0.5,0.5,0.2,0.8,0,0,0.7,1.5,1.3,1.6,1.3,1.4,0
Kadov,0.4,0.1,0,0,0.2,0,0.7,0.5,0,0,0.3,0,0,0.2,0,0,0,0.2,0.6,1.6,0.7,2.6,1.6,1.3
Zdobnice,0.7,0.2,1.5,0.5,1,0,0,0,0.1,0,0.2,0.4,0,0.3,0.2,0.4,0.3,0.3,0,0.3,0.4,1.9,2,1.1
Orlické Záhoří - vodárna,1,0.6,2,0.7,1.2,0,0,0,0.1,0,0.3,0.3,0,0.3,0.2,0.3,0,0.3,0,0.3,0.4,2.2,2.5,1.3
"Hošťálková, Maruška",0.3,0,0.1,0.4,0.3,0.5,1.9,1.2,0.7,0.9,1.1,1.3,0.7,0.1,0,0,0,0.2,0.1,0.8,0.1,0.2,0.1,0.1
Deštné v Orlic. horách,0.9,0.1,1.3,0.5,0.4,0,0,0,0,0,0.1,0.3,0,0.3,0.1,0.4,0.4,0.4,0.1,0.5,0.4,1.6,1.8,0.8
"Borovno, Míšov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Krásné Údolí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Žacléř,3.2,2.4,1,0.2,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.4,0,0.4,0.8,1
Strašín,0.1,0.1,1.9,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.3,0.2,0.1,0.3
Vimperk,0.3,0,2,0.2,0.7,0.1,0,0,0,0,0,0,0,0,0.2,0.8,0.7,0.2,0.5,0.5,0.7,0.3,0.3,0.4
"Petrovice, Krásný Les",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0,0,0
Josefův Důl,0.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6
Nový Rychnov,0,0,0,0.6,2.8,0.2,0.2,0,0,0,0,0,0,0,0,1,1.6,1.7,1.3,1.3,1.8,1.8,1.4,0.4
Pivoň,1.4,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Počátky,0.1,0,0,1.5,1.7,0.3,1.5,0.2,0,0,0,0,0,0,0.1,1.1,0.9,1,0.9,1.1,1.9,1.4,1.3,0.3
"Nadějkov, Větrov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,0.4,0.4,0.2,0.1,0.4
Netřebice,0.1,0,0.5,0.2,0,0,0.1,0,0,0,0,0,0.1,0.1,0.2,0.4,0.1,0.3,0.5,0.9,1.4,0.7,0.2,0.7
"Uhelná, Nové Vilémovice",0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.2,0.7,0.6,0.4,0.8,2.6,1.8,2.1
Valašská Senice,0.2,0.3,0.6,0.6,0.6,1.1,1.6,2.5,1,0.6,0.8,1.5,0.6,0.1,0,0,0.1,0.1,0,0,0.1,0.1,0.2,0.6
Nejdek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Žďár nad Sázavou, Stržanov",0.4,0.1,0,0,0.3,0.5,0.3,0.4,0,0,0.1,0,0,0.2,0,0,0,0,0.4,1,0.7,1.7,1.7,0.6
"Karlovy Vary, Olšová Vrata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nové Město na Moravě,0.2,0.4,0,0,0.6,0.8,0.3,0.4,0,0,0.3,0,0,0.4,0,0,0.1,0.3,0.9,1.2,0.4,2.2,1,0.7
"Lovčice, Kvasetice",0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Lomnice,0.7,0.8,0.8,0.5,0.1,0,0.3,0,0,0,0.2,1.2,0.4,0.1,0.2,0.1,0.1,0.2,1.3,1.8,0.9,1.8,1.3,2.8
Světlá Hora,1.4,1.9,1.5,0.6,0.2,0.1,0.2,0,0,0,0,0.4,0.3,0,0.4,0,0.1,0.1,0.7,1.6,0.9,1.9,0.9,2.5
"Šindelová, Obora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horní Maršov,1.9,2.6,0.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0.3,0.9,1.1
"Kateřinice, Ojičná",0.2,0,0,0.1,0.3,0.6,1.7,0.6,0.3,0.7,0.6,1.9,0.5,0.1,0,0,0,0.1,0.1,0.9,0.4,0.5,0.3,0.6
Nová Bystřice,0,0,0,2.1,0.6,0.5,0.9,0.8,0,0,0,0,0,0,0.5,0.5,1.1,1.3,0.7,0.3,1.3,1.2,0.8,0.3
Horní Lomná,0,0,0.1,0,0.6,0.8,1.4,0.5,0.6,0.2,0.3,0.1,0.4,0.2,0,0.1,0.1,0.1,0.1,0.1,0,0.3,0.3,0.1
Strmilov,0,0,0,1.7,1.5,0.3,1.7,0.9,0,0,0,0,0,0,0,0.3,0.6,2,0.9,0.8,2.1,1.4,0.9,0.2
"Černovice, Dobešov",0,0,0,2.8,0.4,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.8,1.1,0.6,0.3
Rýmařov,1.3,1.1,1,0.6,0.4,0.2,0.5,0.1,0,0,0,0.7,0.4,0.1,0.3,0,0.1,0.2,1,1.6,1,2,1,3.3
Rokytnice v Orlic.horách,0.4,0,0.8,0.6,1.5,0.4,0,0,0.2,0,0.2,0.2,0,0.1,0.1,0.3,0,0.2,0.3,0.3,0.4,2,1.5,1.4
Třešť,0,0.1,0,0.4,1.5,0.3,0.1,0.1,0,0,0,0,0,0,0.2,0,0.2,1.1,2.4,1.6,0.5,1.6,1.3,0.1
Hubenov,0,0,0,0.4,2.2,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0.2,0.7,1.6,2.1,1.8,2,1.5,0.1
Orličky,0.4,0.2,0,0.6,1.3,0,0.1,0,0.5,0,0.2,0.6,0.1,0.1,0,0.1,0,0,0.3,0.4,0.6,2.2,2.4,0.6
Radošice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Kostelní Myslová,0,0.1,0,0.9,1.1,0.5,0.2,0.8,0,0,0,0,0,0,0.1,0,0.4,1.4,1.4,0.6,0.7,1.4,0.7,0.1
Sněžník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Žlutice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vysoké Studnice,0,0.1,0,0,2.2,0.5,0.2,0.4,0,0,0.1,0,0,0,0,0.1,0.2,0.4,0.7,0.5,0.7,1,1.3,0.1
Horní Bečva,0,0,0,0.1,0.3,0.5,1.2,1.8,0.5,0.3,0.5,0.6,0.3,0.1,0.2,0,0,0.1,0,0.1,0,0.2,0.1,0
