Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0.4,0.7,2,1.7,0.7,0.2,0.1,0.2,0.3,0.3,0.5,0.2,0.2,0.2,0,0.1
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0.2,0.1,0,0.8,1.5,2.4,1.7,1.5,0.7,0.3,0.6,0.9,0.5,0.5,0.3,0.2,0.1,0,0
Kubova Huť,0,0,0,0,0,0.5,1.8,4.1,1,0.5,1.4,0.8,0.2,0.7,0.7,0.3,0.5,0.8,0.7,0.8,1.4,1.2,0.2,0.2
Špičák,0,0,0,0.1,0.3,1.3,3.1,2.8,1.6,2.4,1.2,0.4,0.8,1.6,0.2,0.9,1.1,1,1.1,1.8,1.7,1,0.6,0.5
Dyleň,0,0,0,0,2.6,2.5,2.3,0.4,0,0.2,0,0.1,0,0,0,0.1,0.3,0.5,0.2,0,0,0.1,0,0
Přebuz,0,0,0.3,1.2,1.6,2.5,1.6,2.6,1.9,1.8,1.3,1.6,0.7,0.3,1.8,2,1.8,1.5,1.5,1.8,3.8,1.3,0.7,1.9
Borová Lada,0,0,0,0,0,1.3,2.9,5,1.8,0.7,2,0.7,0.5,1.1,0.9,0.6,1.1,1.6,1.7,1.2,1,0.7,0.1,0
Abertamy,0,0.1,0.2,0.6,1.5,3,2.1,2.3,1.2,1.2,1,1,0.5,0.3,1.1,2,1.5,1.3,1.8,0.9,1.1,2.3,1.7,1
Prášily,0,0,0,0,0.7,1.8,6.2,6.3,2.9,1.7,2.2,0.1,1.4,2,1.7,0.7,1.5,1.4,2.3,2.5,1.2,1.1,0.5,0.5
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0.1,0.8,1.5,3.9,4.2,2.5,2.5,1.3,1.7,1.6,2.3,1.4,1.3,0.7,1.5,0.8,0.5,0.2
Hojsova Stráž,0,0,0.1,0,0.4,3,6,4.9,1.9,1,0.7,0.2,0.6,0.6,0.4,0.8,1.6,1.9,1.4,1.3,0.9,0.6,0.4,0.2
"Kořenov, Jizerka",0,0,0,0,0,0,0,0.7,1.5,1.2,1.6,0.9,0.6,0.8,0.7,1.1,1.1,0.5,0.6,0.2,0.1,0,0,0.1
"Kynžvart, Lazy",0,0,0,0,1.9,1.1,1.5,0.3,0,1,0,0,0,0,0.7,1.2,1.2,1.3,2.5,5.3,2.2,1,1.8,1.9
"Bílý Potok, Smědava",,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.4
Milešovka,0,0.3,0.3,0,0.5,1.5,3.5,3.1,2.5,0.7,0.3,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0
Měděnec,0,0,0,0.1,0.6,3.2,2,1.3,0.5,0.7,1.6,0.8,0.2,0,0,0.4,1.1,1,1,0.5,0.3,0.4,0.1,0.2
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0.3,1.6,3,1.7,0.4,0.2,0,0,0,0,0,0.3,0.5,0.2,0.2,0.4,0.3,0.4
Pec pod Sněžkou,0,0,0,0,0,0.1,0.3,1.7,2.8,3.8,2.6,1.7,1,0.5,0.2,0.2,0.2,0.3,0.4,0.3,0.4,0.2,0,0
Strážný,0,0,0,0,0,1,4.2,4.9,2.5,0.9,0.9,3.1,0.8,1.5,1.4,0.7,1.5,2.4,2.8,2.2,1.7,1,0.5,0.2
"Jelení, Nová Pec",0,0,0,0,0,0.6,5.4,6.1,4.5,0.8,0.7,2.5,0.8,1,1.6,1.1,1.1,1.4,1.5,1,0.9,0.7,1.1,0.2
Klíny,0,0.1,0,0,0.2,1.3,2.9,1.1,1.4,1.6,2.8,2.5,1.3,0.1,0.1,0.2,0.8,1.1,0.7,0.8,1.2,0.2,0,0.1
Zámyšl,0,0,0,0,0.1,2.9,5.8,2.9,0.9,0.8,0.5,0.1,1,0.3,0,0.4,0.5,0.6,0.7,0.9,0.5,1.1,0.5,0.7
Karlova Studánka,0,0,0,0,0,0,0,0.1,0.7,1.5,3,2.9,1.7,0.3,0.2,0,0,0.2,0.3,0.2,0,0,0,0
Zbytiny,0,0,0,0,0,0.1,2.1,3.2,2.7,0.4,0.9,0.8,0,0.2,0.3,0.1,0.1,0.8,1.1,1.1,1.6,1.3,1.1,0.2
"Bedřichov, Nová louka",0,0,0,0,0,0,0,1.3,3,2.1,1.8,0.9,0.6,1.3,1.1,1.8,2,0.9,0,0,0,0,0,0.4
Bedřichov,0,0,0,0,0,0,0,1.9,3.1,2.3,2.1,0.7,0.8,1.8,1,1.6,1.7,0.6,0.1,0,0,0,0,0.3
Pohorská Ves,0,0,0,0,0,0,0.1,2.2,3.7,2,0.3,0.2,0.3,0,0,0,0.2,0,0.3,0.5,1.2,1.4,0.7,0.4
"Desná, Souš",0,0,0,0,0,0,0.3,0.8,2.5,2.1,2,1,0.9,1.3,1,1.2,1.4,1,0.9,0.2,0.2,0.1,0,0.2
"Dlouhé Stráně, Kouty nad Desnou",0,0,0,0,0,0,0,0,0.6,1.2,2.4,2.6,1.1,0.3,0.2,0.1,0.5,0.4,0.6,0.4,0.2,0.3,0,0
"Ktiš, Tisovka",0,0,0,0,0,0,5,3.2,2.8,0.2,0.8,0.4,0.1,0.1,0.3,0,0,0.8,1,1,1.1,1.1,0.6,0.3
Železná Ruda,0,0.1,0,0,0.7,2,5,2.9,1.2,0.7,2,0.3,1.2,0.8,0.7,1.1,1.8,1.8,1.8,1.8,2.7,2,1.4,1.1
Volary,0,0,0,0,0,0.2,2.8,2.7,2.1,0.3,0.2,1.2,0.2,0.4,0.6,0.2,0.3,0.9,1.1,0.8,1,1.4,0.5,0
Červená,0,0,0,0,0,0,0,0,0,0.4,0.8,2,1.3,0.6,0.1,0.1,0,0,0.2,0.6,0,0,0,0
"Nýdek, Filipka",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.4,1,1.2,0.6,0.3,0.2
Přimda,0,0.1,0,0.2,2.1,2.1,2.6,1,0.4,0.1,0,0.3,0.3,0.2,0.4,1,1.2,1.3,0.9,0.6,0.5,0.4,0.4,0.2
Černá v Pošumaví,0,0,0,0,0,0.2,2.2,3.2,3.2,0.8,0.3,0.6,0.3,0.4,0.8,1,0.1,0.5,0.9,1.5,0.7,0.8,0.5,0
"Olešnice, Čihalka",0,0,0,0,0,0,0,0.5,0.6,1.7,1.5,0.6,0.4,0.2,0.2,0.4,1,0.9,0.6,0,0.6,0.5,0.4,0
Svratouch,0,0,0,0,0,0,0.1,0,0.6,0.5,0.5,0.3,0.3,0.3,0.3,0.2,0.2,0.5,0.2,0.1,0.1,0.1,0,0
Čachrov,0,0,0,0,0.2,3.3,5.1,2.4,0.4,0.4,0.1,0.1,0.9,0,0,0.2,0.2,0.3,0.3,0.6,0.4,0.8,0.2,0.7
Kašperské Hory,0,0,0,0,0.1,1,1.3,3.1,1.1,0.2,1.1,0,0,0.4,0.2,0.2,0.4,0.5,0.7,0.8,0.8,0.7,0.1,0.1
"Bílá, Salajka",0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.2,0.2,0,0,0.1,0.1,1,1,1.1,0.8,0.4
Nová Ves v Horách,0,0.1,0,0,0.1,1.1,2,1.3,1.2,1,1.4,1.3,0.5,0,0,0,0.4,0.4,0.4,0.9,0.4,0,0.1,0.1
Nedvězí,0,0,0,0,0,0,0.2,0,1,1.6,1.1,0.4,0.3,0.1,0.2,0.1,0.1,0.2,0.4,0.1,0,0,0,0
Černý Důl,0,0,0,0,0,0,0.1,1.7,3.3,4,3.1,1.7,0.9,0.5,0.2,0.2,0.4,0.6,0.6,0.2,0.3,0.5,0,0
Bezvěrov,0,0,0,0.1,1.1,2.5,2.4,0.7,0.3,0,0.3,0.1,0,0,0.3,0.7,0.7,0.9,0.6,0.4,0.1,0,0,0.1
"Mariánské Lázně, vodárna",0,0.1,0.1,0.4,2.4,2.2,1.9,0.4,0.1,0.2,0,0.1,0,0,0.4,0.8,1.7,1.4,3.6,4.7,3.3,1.7,1.8,1.9
Vysoké nad Jizerou,0,0,0,0,0,0,0.4,1.5,3.3,3.2,3,1,1.1,1,0.8,1,1.1,0.8,0.7,0.2,0.1,0.2,0,0.1
Aš,0,0,0.2,0.7,3.3,2,0.5,0.5,0.2,0.4,0,0.1,0,0.1,0.5,1.3,0.7,2.1,0.7,0.8,0.6,1.5,1.8,1
Harrachov,0,0,0,0,0,0,0.2,1.9,3.6,2.9,2.4,0.8,0.6,0.9,0.6,0.7,0.8,0.5,0.7,0.3,0.2,0.2,0,0.2
Protivanov,0,0,0,0,0,0,0,0,0,0,1.5,1,0.5,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0
Kadov,0,0,0,0,0,0,0.3,0.1,2.5,2.6,3.2,2.2,0.9,0.8,1.3,0.3,0.7,1.1,0.7,0.3,0.3,0.2,0.1,0
Zdobnice,0,0,0,0,0,0,0,0.9,1.2,2.1,2.1,2.6,2.2,1.9,1.7,1.8,2.3,1.1,1.5,1.5,1.9,1.1,0.4,0
Orlické Záhoří - vodárna,0,0,0,0,0,0,0,0.3,0.4,1.1,1.4,1.1,0.4,0.9,0.5,0.7,1.1,0.9,1.2,0.7,1.3,0.5,0.6,0.1
"Hošťálková, Maruška",0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.4,0.3,0.2,0.1,0.2,1.3,1.4,1.9,1.1,0.3,0
Deštné v Orlic. horách,0,0,0,0,0,0,0,0.3,0.7,2.1,2.1,1.4,1.9,1.2,1.4,1.3,2,1.4,1.1,0.3,1.4,1.3,0.6,0
"Borovno, Míšov",0,0,0,0,0,1.5,2.2,2.9,2,0.8,0,0,0,0,0,0.3,0.3,1.7,0.7,2.8,3.4,0.5,0.9,0
Krásné Údolí,0,0,0.1,0.1,1,1.9,1.7,0.9,0.1,0,0.8,0.5,0,0.1,0.7,1.4,1.4,1.3,0.8,0.8,0.1,0,0,0.1
Žacléř,0,0,0,0,0,0,0,1.1,2.3,4.7,2.7,1.3,0.3,0.1,0,0,0,0,0,0,0,0,0,0
Strašín,0,0,0,0,0,0.1,3.2,1.3,0.7,0.1,0.4,0,0.4,0.3,0,0.1,0.5,0.5,0.5,0.7,1.5,0.5,0.1,0.1
Vimperk,0,0,0,0,0,0.3,1.8,3.2,1.1,0.1,1.1,0,0,0.6,0.3,0.1,0.4,0.7,0.6,0.8,1.7,1,0.3,0.4
"Petrovice, Krásný Les",0,0,0.1,0.1,0,0.8,5.7,3.5,1,0.6,0.4,1.3,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0
Josefův Důl,0,0,0,0,0,0,0.1,1.3,3,2.2,2,0.7,1,1.5,1.1,1.7,1.8,1.4,0.7,0,0,0,0,0.4
Nový Rychnov,0,0,0,0.1,0,0,0.1,2.6,3.5,3,1.9,0.7,0,0,0,0,0.1,0.1,0.2,0.1,0.5,1.1,0.4,0.1
Pivoň,0,0,0,0.2,3,3.4,3.7,2.2,0.6,0.4,0,0.2,0.5,0.3,0.3,2,1.6,1.2,1.2,1.3,0.6,0.4,0.3,0.3
Počátky,0,0,0,0.1,0,0,0.4,2.9,3.5,3.1,0.9,1.1,0.9,0.6,0.5,0.1,0.2,0.9,0.5,1.3,1.1,0.7,0.7,0.3
"Nadějkov, Větrov",0,0,0,0,0,0.6,2.3,1.4,2,1.6,0.7,0.2,0,0,0,0,0.1,0.2,1.3,1.6,1,1.5,0.5,0.3
Netřebice,0,0,0,0,0,0,0.4,2.5,3.2,0.4,0,0,0,0,0,0,0,0,0.4,0.8,0.3,0.7,0.1,0.1
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0,0,0,0.3,0.8,0.3,0,0,0,0,0.4,0.9,1.1,0.2,0,0,0,0
Valašská Senice,0,0,0,0,0,0,0,0,0,0.1,0.7,0.5,2.1,1.2,0.8,0.6,0.3,0.2,1.1,1.8,1.2,1,0.7,0.3
Nejdek,0,0,0.6,0.9,1.8,2.6,2.1,3,2.3,1.8,1.5,2,0.8,0.3,1.9,3.2,3.1,2.4,2.3,1.8,1.2,0.6,0.4,0.9
"Žďár nad Sázavou, Stržanov",0,0,0,0,0.1,0.1,0.6,0.3,3.2,2.6,3.5,2.6,2,1.3,1.5,0.5,1.5,1.5,1.2,0.3,0.2,0.2,0.2,0.1
"Karlovy Vary, Olšová Vrata",0,0,0,0.5,1.1,3.3,1.3,1.2,1,0.5,0.6,0.5,0,0,0.5,1,1.5,1.2,1.3,1.2,0.4,0.1,0,0
Nové Město na Moravě,0,0,0,0,0,0,0.2,0.1,2.3,2.3,2.4,2.2,1.6,0.9,0.9,0.3,1.2,1.4,1.2,0.6,0.2,0.1,0,0.1
"Lovčice, Kvasetice",0,0,0,0,0.1,1.9,2.9,2.4,0.9,0.1,0,0,0.1,0.1,0,0.3,0.6,1,0.6,2.2,1.4,0.5,0,0.2
Lomnice,0,0,0,0,0,0,0,0,0.5,1.7,2.5,4.6,2.8,1.2,0.4,0.1,0.9,0,0,0.2,0,0,0,0
Světlá Hora,0,0,0,0,0,0,0,0,0.1,0.2,0.8,1.6,0.7,0.5,0.1,0.3,0.1,0,0,0,0,0,0,0
"Šindelová, Obora",0,0.1,0.1,1,1.6,1.8,0.6,1,1.1,1.6,1.5,1,0.1,0.2,2.3,3,2.6,2.2,3.3,2.5,1.4,1.4,0.8,1.7
Horní Maršov,0,0,0,0,0,0,0.1,1.6,3.1,5.4,3.2,2,1,0.4,0.2,0.1,0.1,0.1,0.3,0.1,0.3,0,0.1,0
"Kateřinice, Ojičná",0,0,0,0,0,0,0,0,0,0.1,0,0.3,2.3,1.5,0.8,0.4,0.1,0.1,1.5,1.2,1,1,0.5,0.1
Nová Bystřice,0,0,0,0.2,0,0,1.9,3,2.7,2.8,0.8,0.2,0,0,0,0,0,0.4,0.9,1.8,1.1,0.9,1,1.3
Horní Lomná,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.5,0.4,0.2,0.3,0.7,0.5,0.4,0.3,0.2
Strmilov,0,0,0,0,0,0,0.5,2,2.4,2,0.8,0.7,0.8,0.8,0,0,0,0.5,0.5,1.7,1,1.1,0.7,0.8
"Černovice, Dobešov",0,0,0.1,0,0,0,2.3,4.2,4.7,3.7,2.3,0.8,0.3,0.1,0,0,0,0.1,1,1.8,1.1,1.5,1,0.5
Rýmařov,0,0,0,0,0,0,0,0,0.4,1,1.6,2.8,1.7,0.7,0.1,0.1,0,0,0,0.3,0.1,0,0,0
Rokytnice v Orlic.horách,0,0,0,0,0,0,0,0.2,1.1,2.1,2.6,1.4,2.1,1.8,1.5,2,2.2,1.2,1.3,1.7,1.3,0.8,1,0
Třešť,0,0,0,0.1,0,0,0,2,3.8,4.8,1.4,1,0,0.1,0,0,0,0.2,0,0,0,0.4,0.2,0
Hubenov,0,0,0,0,0,0.1,0,1.4,2.6,2.5,2.4,1,0.1,0,0,0,0,0.1,0.1,0,0.2,0.5,0.2,0.2
Orličky,0,0,0,0,0,0,0,0,1.6,3.2,4,2.9,2,1.4,0.9,0.6,0.9,1.1,0.9,0.2,0,0,0,0
Kostelní Myslová,0,0,0,0,0,0,0,1.8,3.3,4.1,1.2,1.3,0,0,0,0,0,0.5,0.3,0.2,0.2,0.1,0.2,0.1
Sněžník,0,0,0.2,0.1,0.1,0.5,3,3.3,1.9,1.5,0.6,1.1,1.1,1.4,0,0,0,0,0,0,0.1,0.2,0.3,0.2
Žlutice,0,0,0,0,0.8,2,1.4,1,0.3,0.1,0.2,0.3,0,0,0.2,0.3,0.5,0.9,0.9,0.8,0.3,0,0,0
Vysoké Studnice,0,0,0,0,0,0.2,0,0.1,2.9,3,2.1,1,0.3,0,0.2,0,0.2,0.1,0,0,0,0,0,0
Horní Bečva,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.3,0.4,0,0,0.1,0.1,1.3,0.7,0.9,1.1,0.6
"Dolní Dvůr, Rudolfov",0,0,0,0,0,0,0.1,1.5,3.3,4.2,2.9,1.5,0.8,0.5,0.4,0.3,0.3,0.5,0.6,0.2,0.2,0.2,0,0
Lubná,0,0,0,0,0,0,0.5,0.5,1.4,1.8,1.7,1.7,0.5,0.2,1,1.3,0.2,0.4,1.1,0.1,0,0,0,0
Krucemburk,0,0,0,0,0.1,0.1,0.4,0.6,2.3,3,2.3,1.6,0.8,0.5,0.9,0.6,0.6,1.4,0.4,0.2,0.1,0.3,0.3,0.2
Vyšší Brod,0,0,0,0,0,0,0.9,3.3,4.9,1.1,0.2,0.4,0.7,1.3,0.4,0.9,0.3,0.3,1.5,1.2,1.3,1.7,0.3,0.2
Vatín,0,0,0,0,0,0,0.1,0.2,1.7,1.4,1.6,1.4,1.3,0.9,0.9,0.4,1.3,1.1,0.8,0,0,0.1,0.1,0.1
"Kamenice nad Lipou, Vodná",0,0,0.2,0.1,0,0,1,2.6,2.7,3,1.5,0.6,0,0,0.2,0,0.2,0.9,1.1,2.5,1.3,1.2,1.1,0.4
Tisá,0,0,0,0,0.1,0.4,2.2,1.4,0.9,0.7,0.5,0.6,0.7,0.6,0.3,0.2,0,0,0,0,0,0.3,0.3,0.1
Příbram,0,0,0,0,0,1.6,2.4,2.8,2.6,1.4,0.1,0.3,0,0.2,0,0,0.2,0.7,0.5,0.8,0.7,0.1,0,0.4
"Český Krumlov, Přísečná",0,0,0,0,0,0,0.4,1.8,2.2,0.3,0,0.1,0,0,0,0,0,0,0.6,0.9,0.5,0.6,0.2,0
Bystřice nad Pernštejnem,0,0,0,0,0,0,0.1,0.1,1.3,2.3,1.9,1.2,1.3,0.7,0.8,0.2,0.7,0.7,0.6,0.2,0.1,0,0.1,0
Polička,0,0,0,0,0,0,0,0,1.1,2.2,1.6,0.8,0.4,0,0.3,0.3,0,0.2,0.7,0,0,0,0,0
"Radošice, Mladý Smolivec",0,0,0,0,0,1.1,1.9,3.2,2.4,0.3,0,0,0,0.2,0,0,0.7,1.8,1.2,0.9,2.1,0.8,0.5,0
Roprachtice,0,0,0,0,0,0,0.5,1.6,3.9,3.1,3.5,1.4,0.9,1.1,1,0.9,1.2,0.8,0.5,0,0.1,0,0,0.1
Česká Kubice,0,0,0,0.1,1.8,5.6,5.3,2.2,0.7,0.8,0,1.9,0.9,0,0.1,1.4,1.3,1.2,1.2,1,0.9,0.2,0.2,0.2
"Branná, Františkov",0,0,0,0,0,0,0,0,0.8,2.2,3.4,3.1,1.3,0.4,0.2,0.2,0.8,0.9,0.5,0.1,0,0.3,0,0
Hlasivo,0,0,0,0,0,0.1,3.2,2.6,3.3,2.2,1.2,0,0,0,0,0,0,0.1,0.5,0.9,1.1,1,0.6,0.3
"Potštát, Boškov",0,0,0,0,0,0,0,0,0,0.1,0.2,1.8,1.9,0.8,0.7,0.2,0,0,0.3,0.5,0,0,0,0
Olešnice,0,0,0,0,0,0,0,0,0.5,2.5,1.4,0.7,0.7,0.3,0.2,0.2,0.1,0.3,0.2,0,0,0,0,0
Humpolec,0,0,0,0.2,0,0.1,0.2,3.3,3,1.7,2,0.6,0.1,0,0.1,0.1,0.1,0.1,0,0.1,0.2,1.2,0.1,0.2
Králíky,0,0,0,0,0,0,0,0,0.7,1.6,1.8,1.3,1.1,0.5,0.4,1.1,0.4,0.5,0.7,0.1,0.1,0.3,0.1,0
Červená Voda,0,0,0,0,0,0,0,0,1.2,2.5,3,2.4,1.9,1.4,0.6,0.4,0.6,0.6,0.8,0.8,0.5,0.4,0.2,0
Chanovice,0,0,0,0,0,0.6,0.9,4.1,2,0.2,0,0,0,0.2,0,0.1,0.6,1.2,1.2,0.5,1.5,1.3,0.3,0
"Přibyslav, Hřiště",0,0,0,0,0.1,0.1,0,0.1,0.9,1.2,1.3,0.5,0.9,1,0.4,0.4,1,0.6,0,0,0,0,0.1,0.2
"Košetice, Křešín, Kramolín",0,0,0,0.2,0,0,1,2.5,2.3,2.1,5.2,1,0.1,0.1,0,0,0.1,0.4,0.3,0.1,0.3,0.5,0.2,0.1
Studenec,0,0,0,0,0,0,0.1,1.4,3.8,3.4,3.4,1.9,1.2,0.9,0.7,0.5,0.8,0.4,0.5,0,0.1,0.2,0,0
Teplice nad Metují Zdoňov,0,0,0,0,0,0,0,0.1,0.3,1.6,1.5,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0
Konstantinovy Lázně,0,0,0,0.1,1.2,2.4,2.5,0.9,0.1,0.2,0.3,0.1,0,0,0.4,0.6,1,1.2,1.5,0.9,0.2,0,0,0.1
Štoky,0,0,0,0.3,0,0.4,0,0.9,1.7,2.8,2.9,1.5,0.3,0.2,0.1,0.2,0.7,0.9,0,0,0.1,0.2,0,0
Bečov nad Teplou,0,0,0,0.1,1,1.4,1.8,1,0.2,0.1,1,0.8,0,0.1,0.9,1.5,1.8,2,1.1,1.2,0.3,0.2,0.3,0.3
Seč,0,0,0,0,0,0.1,0,2.7,4.1,3.1,1.6,0.6,1.3,3,1.2,0.4,0.3,0.2,0,0.2,0,0,0.5,0
Strašice,0,0,0,0,0,1.6,2,2.8,1.6,0.6,0,0,0,0,0,0,0.5,1.4,1,1.8,1.9,0.9,0.8,0
"Jindřichův Hradec, Děbolín",0,0,0,0,0,0,1.9,2.5,3.9,2.2,0.8,0,0,0,0,0,0.1,0.2,1.2,1.7,1.1,1.2,1.6,1.2
"Křemže, Mříč",0,0.2,0.1,0,0,0,0.8,1.9,2.3,0,0.1,0.2,0,0,0.1,0,0,0,0,0.3,0,0.1,0,0
Luby,0,0,0.1,0.4,1.8,1.1,0.5,0.6,0.6,0.1,0.2,0,0,0.1,1.2,1.8,0.9,0.9,1.7,1.9,1.7,1.5,1.4,2.6
Rožmitál pod Třemšínem,0,0,0,0,0.1,1.7,2.6,3.5,3.2,1.4,0.1,0,0,0,0,0.1,0.8,1.7,1.2,1.8,1.1,0.9,1.3,0
Český Rudolec,0,0,0,0,0,0,0,1.8,1.9,2.7,2.2,1,0,0.2,0,0,0,0.3,0.2,1,0.4,0.4,0.3,0.5
Kocelovice,0,0,0,0,0,0.9,2.3,2.9,2.8,0.9,0,0,0,0.3,0,0,0.5,1.1,0.9,0.7,2.2,1.8,0.9,0.2
Velké Karlovice,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.5,0.6,0.1,0,0.1,0.1,1.3,0.9,1.2,0.7,0.3
Brtnice,0,0,0,0,0,0,0,0.4,2.8,2.5,1,1.4,0.3,0.1,0,0,0.1,0,0,0,0.1,0.3,0.1,0
Slezská Harta,0,0,0,0,0,0,0,0,0,0.1,0.6,1.8,1.5,0.3,0,0,0,0,0,0.2,0,0,0,0
Radostín,0,0,0,0,0,0,0.1,0.1,1.7,2.1,1.7,1.6,0.9,0.1,0.2,0,0.7,0.7,0.2,0,0,0,0,0
Bukovinka,0,0,0,0,0,0,0,0,0.3,0.2,4.1,3,2.2,0.8,0.1,0,0,0,0.1,0.1,0,0,0,0
Sedlice,0,0,0,0,0,0.7,2.2,2.7,2,0.5,0,0,0,0.6,0,0,0.2,0.6,0.8,0.2,1.6,1.1,0.4,0.1
Železná,0,0,0,0.2,1.9,2.2,2.5,1.2,0.1,0.2,0,0,0.3,0,0.6,1.4,1.3,1,0.9,1.8,0.5,0.7,0.5,0.3
"Gajer, Janov",0,0,0,0,0,0,0,0,0.1,1.7,0.4,0.1,0.2,0.2,0.3,0.7,1,0.2,0.1,0,0,0,0,0
Luká,0,0,0,0,0,0,0,0,0,0.2,0.9,0.3,0.1,0.1,0.6,0.2,0.1,0.1,0.1,0.1,0,0,0,0
Verneřice,0,0,0.3,0.1,0.1,0.4,3.2,3.9,3.8,1.4,0.4,1.1,0.5,0.7,0.6,0.3,0.2,0.1,0,0,0,0,0.4,0.2
Planá,0,0,0,0.1,1.9,1.8,1.7,0.4,0.1,0.1,0,0,0.1,0,0.4,0.6,1.3,1.1,0.6,1.1,0.1,0,0.3,0.3
Jemnice,0,0,0,0,0,0,0,0.8,2.9,2,0.9,1.1,0.2,0,0,0,0,0.1,0.2,0,0,0,0.1,0.1
Jeseník,0,0,0,0,0,0,0,0,0,0.4,0.9,0.8,0.2,0,0,0,0,0.2,0,0,0,0,0,0
Temelín,0,0,0,0,0,1.3,0.7,1.2,2.2,0.8,0.3,0,0,0,0,0,0.1,0.4,0.9,1.4,1,1.5,0.6,0.2
"Město Albrechtice, Žáry",0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0.2,0,0,0,0,0
Jablonec nad Nisou,0,0,0,0,0,0.2,0.4,1.8,2.7,2.2,1.7,0.6,0.5,0.8,1.2,1.5,1.2,0.2,0,0,0,0,0,0.2
Nalžovské Hory,0,0,0,0,0.2,0.9,1.5,2,0.7,0.1,0,0.1,0.3,0.1,0,0.2,0.4,0.7,0.3,2.3,2.2,1.2,0.2,0.4
Olší,0,0,0,0,0,0.5,2.6,2.3,2.3,1.7,0.9,0,0,0,0,0,0,0.2,1.4,2.3,2.4,1.6,0.9,0.1
Pacov,0,0,0.1,0,0,0,1.5,2.3,2.5,1.3,1.2,0.3,0,0,0,0,0,0.3,0.3,1,0.2,0.8,0.4,0.2
Březnice,0,0,0,0,0,1,2.3,2.9,2.6,1.4,0,0,0,0,0,0.1,0.6,1.4,1.3,1.3,1,0.6,1,0
Vlkonice,0,0,0,0,0,0.4,1.4,1.3,0.6,0.1,0,0,0.9,0.1,0.1,0.2,0.6,0.8,0.4,1.6,2.1,1,0.1,0.4
