Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1.3,0.2,1.4
Blatný vrch,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0.5,15.5,0.8,0,0,0,0,0,0,0,0
"Boubín, vrchol",0.1,0,0,0,0,0,0,0,0,0,0,0,0,4.9,26.9,0.3,0,0,0,0,0,0,0,0
Plechý,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0.3,0,0
Šerák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4.8,7.1
Lysá hora,0,0,0,4.3,7.9,0.1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Labská bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,5.2,0,0,1.5,0.4,0,0.7
Klínovec,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.3,0.6,0,0,0,0,0,0,0,3.9,30.8
"Bučina, u Kvildy",0,0,0,0,0,0,0,0,0,0,0,0,0.7,15.5,0.5,0.2,0,0,0,0,0,0,0,0
Churáňov,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.1,7.1,0.7,0,0,0,0,0,0,0,0
Dvoračky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,4.4,0.3,0,0.9
Filipova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.7,1.4,0,0,0,0,0,0,0,0
"Horská Kvilda, u Hamerského potoka",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.1,0.9,0,0,0,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.4,0,0,0,0.2,2.6,0.9
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.7
"Hejnice, Smědavská hora",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.2,3.3,1.9,1.8,3.9,0.7,0.8
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,8.2
Kubova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,18.8,1.4,0,0,0,0,0,0,0,0
"Hejnice, Knajpa",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,7.3,0,6,1.7,1.8,3.5,0.7,0.4
"Bílý Potok, Pavlova cesta",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,10.2,0.2,2.2,1.4,2.2,4.2,0.6,0.3
Špičák,0,0,0,0,0,0,0,0,0.3,0.1,3,1.6,0,8.6,4.9,1.9,0,0,0,0,0,0,0,0
"Kořenov, Lasičí",0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.4,10.3,10.6,0.1,1.3,6.3,0,1.3
Dyleň,0,0,0,0,0,0,0,0,0,0,1.3,3,0.5,3.9,1.6,0,0,0,1.9,0.6,1.7,0,0,2.4
"Kořenov, Jizerská cesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,1.5,10.3,0.3,1.6,4.6,5.2,1.7
"Bílý Potok, U Jeřábu",0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9,7.6,7.5,0.6,1.7,3.9,4.1,2
"Hejnice, Kasárenská",,,,,,,,,,,,,,,,,,,,,,,,
Přebuz,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.9,0.9,0.1,0,0,0,0,0,0,4.9,4
Borová Lada,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9.8,8,0.4,0,0,0,0,0,0,0,0
Abertamy,0,0,0,0,0,0,0,0,0,0,0,0,11.2,4.8,0.4,0,0,0,0,0.1,1.9,0.3,0,7.6
Prášily,0,0,0,0,0,0,0,0,0,0,4.3,0.3,0,4.9,18.1,3.4,0,0,0,0,0,0,0,0
"Bedřichov, Olivetská hora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,7.9,8.5,3.4,2.2,3.9,0.6,0.8,0.2
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Hojsova Stráž,0,0,0,0,0,0,0,0,0,0.2,1.3,1.8,0.2,3.4,4.6,2.6,0,0,0,0,0,0,0,0.1
"Kořenov, Jizerka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.3,15.9,,,,,
"Kynžvart, Lazy",0,0,0,0,0,0,0,0,0,0,2.3,3,2,0.7,0.3,0,0,0,0,0,0,0,0,0
"Bílý Potok, Smědava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.9,3.8,1.4,1.9,5.1,2.3,1.9
Milešovka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.6,0.5,2.7,1,0.1,0,0,0
Měděnec,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3.8,0,0,0,0,0,0,0,0,0.1
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,4.6,15.3,0.8,0.1,0,0,0,0
Pec pod Sněžkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0,2.2,0.7,1.6
Strážný,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.3,3.8,0,0,0,0,0,0,0.4,0.1,0
"Bedřichov, Tomšovka",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.5,10,8.9,2.9,2.6,3.6,0.7,0.7,1
