Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Bedřichov, Nová louka",0,0,0,0.4,1.4,0.4,0.1,1.2,0.9,0.4,1.9,2.2,2.7,1.9,1.5,1.7,2.1,4.9,3.9,2.2,1.2,0.1,1.4,1.9
"Bedřichov, Uhlířská",,,,,,,,,,,,,,,,,,,,,,,,
Bedřichov,,,,,,,,,,,,,,,,,,,,,,,,
"Kořenov, Jezdecká",,,,,,,,,,,,,,,,,,,,,,,,
Pohorská Ves,0.1,0,0.2,0,0,0,0,0,0,0.1,0.3,0,0,0,0,1.1,0.5,0,0,0,0,0.6,0.2,0
"Desná, Souš",0,0,0,0.2,1.1,0.5,0.3,1.5,1.2,0.6,1.4,2.7,2.1,2.2,1.5,2.9,3.3,4.7,5.2,3.6,1.1,0.6,0.9,2.3
"Dlouhé stráně, Kouty nad Desnou",0.3,0.1,0,0,0,0,0,0.2,0.2,0.1,0.8,0.4,0.4,0.2,0.5,0.2,0.5,0.6,0.8,0.9,1.5,1.4,0.2,0.1
"Ktiš, Tisovka",0,0.1,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0.1,0.5,0,0,0.1,0,0,0.1,0,0
"Bedřichov, Blatný rybník",,,,,,,,,,,,,,,,,,,,,,,,
Železná Ruda,1.5,1.5,0,0,0.4,0.2,0.9,1.2,1.9,1.7,0.2,0,0.1,1.6,2,0.3,0.6,0.1,0.2,0.6,1.9,3.1,2,2.3
"Bedřichov, Kamenice",,,,,,,,,,,,,,,,,,,,,,,,
Volary,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0.3,0.1,0,0,0,0.1,0.1
Červená,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0.1,0.1,0.2,0.1,0,0.1,0.1,0.3,0.2
"Nýdek, Filipka",0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,1,1.4,2,2.1,2.3,2.6
Přimda,0.2,0,0.2,0.4,0.8,1,0.3,0.2,0.2,0.2,0.4,0.8,0.3,0.2,0.2,0.1,0.7,1,0.4,0.3,0.6,0.7,0.2,0.8
Černá v Pošumaví,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0,0,0,0,0,0
"Olešnice, Čihalka",0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,0.1,0.2,0,0.8,0.8,1,0.7,1.1,1.2,1,1.1,0.8,0.3
Svratouch,0,0,0,0,0,0.1,0.2,0,0.6,0.4,0.1,0.1,0,0.1,0.5,0.4,0.3,0.5,0.9,0.9,0.9,0.5,0.5,0.6
Čachrov,0,0,0,0,0,0,0,0.4,1.2,0.2,0,0,0,0.1,0.2,0,0,0,0,0,0,0.1,0.1,0
Kašperské Hory,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0.4,0,0,0,0,0.1,0.1,0.3,0.2,0.1
"Bílá, Salajka",0,0,0,0,0,0,0,0,0,0.1,1.4,0.2,0.4,0.1,1.2,1,0.7,0.9,1.3,2.1,2.8,2.4,4.1,3.6
Nová Ves v Horách,0.1,0.3,0.1,0.2,0.2,0.5,0.2,0,0.3,0,0.1,0.4,0.1,0.2,0.8,0.9,0.6,0.7,0.5,0,0.3,0,0.3,0.1
Nedvězí,0,0,0,0,0,0,0,0,0.1,0.7,0,0,0,0.2,0.2,0.2,0.1,0,0.3,0.4,0.5,0.4,0,0.1
Černý Důl,0,0,0,0,0.2,0.3,0.1,0.1,1.1,0.7,0.7,1.5,1,1.1,1,1.3,1.6,2.6,3.1,2.5,2,1,1.1,1.4
Bezvěrov,0.2,0,0,0,0.1,0.3,0.1,0.1,0,0,0.1,0.3,0.2,0.2,0.7,0.2,0.2,0.3,0.6,0.1,0.4,0.3,0,0.4
"Mariánské Lázně, vodárna",1.1,0,0,0.2,0.1,0,0.2,0,0,0,0.1,0.4,0.3,0.3,0,0,0.6,1.1,0.4,0.5,1.1,0.6,0.5,2.3
Vysoké nad Jizerou,0,0,0,0.2,0.9,0.6,0.1,0.9,1.1,0.7,1.4,2.5,1.9,2.1,1,2.1,2,3,3.9,2.2,2.5,0.2,0.4,1.5
Aš,0,0,0,0,0.1,0,0.4,0,0,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0,0.1,0,0.3,0.3,0.9,2.2
Harrachov,0,0,0,0.1,0.7,0.4,0.3,0.6,1,0.6,1,2.2,1.3,1.6,1.4,2.2,2.3,3.5,4.1,2.6,0.8,0.5,0.8,1.5
Protivanov,0,0,0,0,0,0,0,0,0,0.3,0.5,0,0.1,0.1,0.3,0.7,0.1,0,0.1,0.1,0.3,0.2,0,0.1
Kadov,0,0,0,0,0,0.2,0.1,0.1,0.8,0.7,0,0.1,0.3,0.2,1.4,0.5,0.4,0.7,1.1,1,1,0.8,0.8,0.5
Zdobnice,0.1,0,0,0,0,0,0.8,0.8,0.3,1.1,1.3,0.9,1,0.9,3,2.5,2.4,2.4,2.7,4.6,1.9,2.4,1.2,1.2
Orlické Záhoří - vodárna,0,0,0,0,0,0,0.2,0.1,0,0.2,0.7,0.2,0.1,0.1,0.9,1.8,2.3,2.3,2.1,3.4,1.8,2.2,1.2,1
"Hošťálková, Maruška",0,0,0,0,0,0,0,0,0.1,0.5,0,0.4,0.4,0.1,0,0.1,0.4,0.5,0.3,0.3,1.1,1,1.4,0.1
Deštné v Orlic. horách,0,0,0,0,0,0,0.8,0.7,0.3,1,1.3,0.5,0.7,0.5,2.1,2.7,2.3,1.2,2.2,2.6,0.9,2.8,1.6,1.2
"Borovno, Míšov",0.5,0.4,0,0,0,0,0.1,0.1,0.2,0,0,0,0.2,0,0,0.1,0.2,0,0.5,0.7,0.1,0.4,1.3,0.2
Krásné Údolí,0.2,0,0,0,0.1,0,0.1,0,0,0,0,0.5,0.3,0.3,0.6,0.2,0.4,0.5,0.5,0.1,0.5,0.3,0,0.4
Žacléř,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.5,0.6,0.5,0.2,0,0,0.2
Strašín,0.3,0.1,0,0,0,0,0,0,0.3,0.1,0,0,0,0,0.4,0,0,0,0,0.1,0.3,0.2,0.1,0.1
Vimperk,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0.3,0.2,0,0
"Petrovice, Krásný Les",0,0,0,0,0,0,0.8,0,0,0.4,0,0.2,0.1,0,0.2,0.5,0.6,0.4,0.3,0,0.4,0,0,0
Josefův Důl,0,0,0,0.7,1.2,0.5,0,1.9,1.1,0.6,1.9,2.8,3.1,2.2,1.4,2.4,3,4.9,5,4,2.1,0.5,1.2,1.6
Nový Rychnov,0,0,0,0.1,0.1,0.9,0.1,0.2,1.3,0,0.2,0.2,0,0.1,0.4,0.3,0.7,0.4,0.1,0.5,0.5,0.2,0.2,1.2
Pivoň,0.1,0,0,0.1,0.2,0.4,0.3,0.4,0.1,0.1,0,0,0.3,0.2,0.2,0,0.1,0.5,0.9,0.6,1.2,1,0.5,1.4
Počátky,0,0,0.1,0.8,0.4,0.5,0.2,0.2,1,0.9,0,0.1,0,0.2,0.4,0.6,0.3,0.4,0,0.3,0.6,0.4,0.4,1
"Nadějkov, Větrov",0,0.7,0.3,0,0,0,0,0.8,0.1,0.1,0,0,0.7,0.7,0,0,0.1,0,0.1,0.3,0,0.1,0.7,1.1
Netřebice,0,0.1,0.1,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0.5,0.1,0,0,0,0.2,0.5,0.2,0
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0,0,0.5,0,0.9,0.1,0,0,0,0,0.4,0.3,1,1.8,0.6,0,0,0
Valašská Senice,0,0,0,0,0,0,0,0,0.4,1.2,0.4,0.2,0.6,0.7,0.2,0.4,0.3,0.7,1,0.5,1.3,0.6,1.1,0.4
Nejdek,0.7,0,0,0.2,0.9,0.3,0.4,0.5,0.2,0.1,0.7,1,0.3,0.5,0.6,1.5,3,3,1.7,1.6,2.2,1.4,4,1.5
"Žďár nad Sázavou, Stržanov",0,0,0,0,0.6,0.4,0.4,0.4,1.3,1.3,0.2,0.4,0.9,0.5,1.3,0.6,0.7,0.9,0.5,1.4,1.4,0.8,0.7,1
"Karlovy Vary, Olšová Vrata",0.4,0,0,0,0.7,0.1,0.2,0.1,0.1,0,0.1,0.5,0.2,0.1,0.8,0.1,0.8,0.7,0.4,0,0.4,0.8,0.5,0.9
Nové Město na Moravě,0,0,0,0,0.1,0.5,0.3,0.2,0.9,1.4,0.2,0.3,0.7,0.4,1.1,0.6,0.6,0.6,0.4,0.8,1,0.6,0.7,0.9
"Lovčice, Kvasetice",0.5,0.2,0,0,0,0,0,0.3,0.6,0,0,0,0,0,0.1,0,0,0,0,0.8,0.3,0,0.2,0.1
Lomnice,0,0.2,0,0,0,0,0,0,0,0.1,0.2,0.2,0,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.2,0.5,0.5,0.3
Světlá Hora,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0
Hrčava,0.4,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0.4,0.6,0.8,0.8,0.5,1.5
"Šindelová, Obora",0.5,0,0,0.2,0.3,0.1,0.3,0.3,0.1,0.1,0.9,0.9,0.4,0.6,0.7,0.9,2.2,1.4,0.4,0.9,1.3,1.1,2.3,2.3
Horní Maršov,0,0,0,0,0,0.1,0,0.1,0.8,0.5,0.4,0.9,0.4,0.4,0.5,0.7,0.8,2.3,3.4,2.6,0.9,0.2,0.2,0.8
"Kateřinice, Ojičná",0,0,0,0,0,0,0,0,0.2,0.5,0,0.2,0.3,0,0,0.1,0.3,0.3,0.3,0.1,0.5,0.3,0.2,0.1
Nová Bystřice,0,0,0.1,0.8,0.1,0.1,0,0,0.2,0.2,0.1,0,0,0,0.5,0.6,0,0,0,0,0.6,0.2,0.7,1.2
Horní Lomná,0.5,0,0,0,0,0,0,0,0,0.1,0.4,0.2,0.2,0,0.2,0.3,0.2,0.7,1.8,2.3,3.4,3.4,2.5,3.3
Strmilov,0,0,0.3,1,0.4,0.3,0.1,0,1.7,0.3,0,0,0,0.1,0.5,0.6,0,0.2,0,0.3,1,0.6,0.6,1.5
"Černovice, Dobešov",0,0,0.8,0.9,0.5,0.3,0,0.1,1.7,0.1,0.2,0,0.1,1.1,0.8,0.7,0.4,0.3,0,1.4,1.3,0.4,1.2,2
Rýmařov,0,0.3,0,0,0,0,0,0,0.1,0,0.7,0.2,0,0,0.3,0.1,0.3,0.6,0.4,0.3,0.9,0.6,0.6,0.1
Rokytnice v Orlic.horách,0,0.1,0,0,0,0,0.5,0.6,0.2,0.9,0.8,0.8,0.9,1.1,2.1,1.8,1.7,1.8,1.4,2.6,1.8,0.9,0.1,0.2
Třešť,0,0,0,0.1,0,0.4,0.4,0.1,0.9,0.1,0,0.3,0,0,0.1,0.2,0.3,0.1,0,0.2,0.3,0.2,0.1,0.5
Hubenov,0,0,0,0,0,0.6,0.3,0.1,0.9,0,0.1,0.7,0,0.2,0.2,0.1,0.3,0.2,0.1,0.5,0.6,0.2,0.1,1.3
Orličky,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0.6,0.4,0.2,0.6,1.1,0.6,1.2,1.4,1.2,2.8,2.2,1.1,0.2,0.2
Kostelní Myslová,0,0,0,0.1,0.1,0.2,0.1,0.3,0.4,1,0,0,0,0,0.2,0,0,0.1,0,0,0.4,0.1,0.1,0.4
Sněžník,0,0.2,0,0.1,0.1,0.3,1.1,0,0.1,0.3,0,0.6,0.1,0.1,0.1,0.4,0.9,0.3,0.4,0,0.4,0,0,0.1
Žlutice,0.3,0,0,0,0.2,0.1,0.1,0.1,0,0,0,0.3,0.1,0,0.1,0.1,0.3,0.2,0.3,0,0.2,0.3,0.1,0.3
Vysoké Studnice,0,0,0,0,0.2,0.1,0.2,0,1.5,0.3,0.1,0,0.1,0,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.2,0.1,0.5
Horní Bečva,0,0,0,0,0,0,0,0,0,0.3,0.6,0.5,0.6,0.4,0.8,1.2,1.2,1.4,2.4,1.5,2.8,1.2,5.1,3
"Dolní Dvůr, Rudolfov",0,0,0,0,0.4,0.3,0.1,0.2,1,0.6,0.6,1.7,1.2,1.2,0.9,1.1,1.9,2.9,3.4,3.2,1.8,0.5,0.4,1.5
Lubná,0,0,0,0,0,0,0.3,0.1,0.5,0.5,0.1,0.1,0.1,0.2,0.9,0.4,0.6,0.9,0.6,1.5,1.3,0.6,0,0.6
Krucemburk,0,0,0,0,0.5,0.3,0.6,0.3,1.6,0.8,0.1,0.6,0.8,1,1.8,0.4,0.5,0.7,0.6,2,1.7,0.6,0.9,1
Vyšší Brod,0,0.1,0,0,0,0,0,0.2,0.1,0.1,0.2,0,0,0,0,0.8,0,0,0,0,0,0.1,0,0.1
Vatín,0,0,0,0,0.3,0.1,0.2,0.3,0.8,0.8,0.2,0.3,0.3,0.3,1.5,0.4,0.6,0.9,0.4,0.8,1.1,0.5,0.2,0.6
"Kamenice nad Lipou, Vodná",0,0,0.5,0.7,0.4,0.4,0,0.1,1.5,0.5,0.3,0,0,0.6,1.2,0.9,0.2,0.4,0,0.8,1.3,0.5,1.2,1.8
Tisá,0,0.1,0,0,0.1,0.1,0.5,0,0.1,0.1,0.1,0.4,0,0,0.3,0.3,0.6,0.3,0.3,0,0.2,0,0,0
Příbram,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0.1,0.3,0,0,0.4,0
Bystřice nad Pernštejnem,0,0,0,0,0.1,0,0,0.1,0.1,0.7,0,0.1,0.1,0,0.4,0.4,0.2,0.3,0.3,0.3,0.5,0.3,0.3,0.3
Polička,0,0,0,0,0,0,0.1,0,0.1,0.5,0.1,0.1,0,0.1,0.8,0.2,0.7,0.7,0.7,1,1.1,0.7,0.1,0.3
"Radošice, Mladý Smolivec",0.6,0.3,0,0,0,0,0.2,0,0.2,0,0,0,0.1,0.1,0,0,0,0,0.2,0.5,0.1,0.4,0.7,0.2
Roprachtice,0,0,0,0,0.8,0.4,0.1,0.4,1.2,0.5,1.4,2.5,1.5,1.9,1,1.8,2.6,3.1,3.4,2.8,2.6,0.4,0.2,1.6
Česká Kubice,0,0,0,0.1,0.1,0.1,0,0.8,0.4,0,0,0,0.2,1.3,0.1,0,0,0,0.6,1.4,1.3,0.7,1,1
"Branná, Františkov",0.2,0,0,0,0,0,0.1,0.1,0.3,0.1,0.6,0.3,0.6,0.3,0.5,0.2,0.5,1,1.1,1.4,2.3,1.1,0.3,0.2
Hlasivo,0,0.1,1,0.2,0.3,0,0.1,0.1,0.5,0.2,0.2,0,0.2,1.4,0.6,0.7,0.6,0.1,0.2,1.5,0.8,0.3,0.8,1.8
"Český Krumlov, Srnín",0,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0.1,0.2,0,0
"Potštát, Boškov",0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.1,0.2,0.3,0.1,0.2,0.2,0,0.2,0.2
Olešnice,0,0,0,0,0,0,0,0,0,0.8,0.1,0,0.2,0,0.3,0.3,0,0.1,0.2,0.2,0.5,0.3,0.1,0
"Ondřejov, Pecný",0,0,0.2,0,0.1,0.2,0,1.4,0.1,0,0.1,0.1,0.8,1.3,0,0.2,0.3,0.4,1.3,1.1,0.1,0,0.5,0.6
Humpolec,0,0,0,0.3,0.2,0.9,0.5,0.1,1,0,0.1,0.8,0,0.3,0.2,0.4,1,0.6,0.4,1.4,1.1,0.2,0.4,0.8
Králíky,0.3,0,0,0,0,0,0,0.1,0.1,0.2,0.5,0.4,0.1,0.4,0.6,0.5,0.8,0.8,1,1.8,0.8,0.6,0.8,0.8
Červená Voda,0,0,0,0,0,0,0.1,0.2,0.3,0.4,1.1,0.5,0.2,0.7,0.6,0.8,1.1,1.3,1.5,2.7,2.1,1.3,0.8,0.4
Chanovice,0.4,0.2,0.1,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0.1,0,0,0,0.6,0.2,0.4,0.4,0.1
"Přibyslav, Hřiště",0,0,0,0,0.1,0.1,0.4,0.4,1.3,0.4,0.2,0.3,0.1,0.6,0.7,0.3,0.5,0.5,0.5,1.3,0.9,0.3,0.3,0.6
"Košetice, Křešín, Kramolín",0,0,0.1,0,0.2,0.3,0.1,0.2,0.5,0,0.1,0.1,0,0.3,0,0.3,0.9,0.9,0.5,0.9,0.7,0.1,0.5,1.6
Studenec,0,0,0,0,0,0.8,0.2,0.2,1.1,0.3,0.9,1.8,1,1.3,0.8,0.8,1.3,1.7,1.9,2.5,1,0.3,0.2,0.9
Teplice nad Metují Zdoňov,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0.1,0,0.1,0.1,0.4,0.1,0,0,0
Konstantinovy Lázně,0.6,0,0,0.1,0.2,0.2,0.1,0.2,0,0,0.2,1.4,0.8,0.2,0.1,0.1,0.2,1.3,1.2,0.5,0.6,0.1,0,1.1
Štoky,0,0,0,0,0,0.2,0.3,0,0.6,0.1,0,0,0,0.1,0.3,0.3,0.6,0.4,0.3,0.8,0.7,0.2,0.3,0.5
Bečov nad Teplou,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0.9,0.7,0.8,0.6,0.2,1,1,0.9,0.3,1.1,0.6,0.2,1.5
Seč,0,0,0,0.1,0.3,0.9,0.7,0.4,2.1,0.1,0,1,0.2,1.7,1.9,0.3,1,1.3,1.3,2.1,1.7,0.3,0.7,0.7
Strašice,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.8,0.3,0,0.2,0.5,0
"Jindřichův Hradec, Děbolín",0,0,0.4,0.2,0.2,0.1,0,0,0.6,0.5,0,0,0,0.3,0.7,0.4,0,0,0,0.1,0.4,0.3,0.5,1.1
"Křemže, Mříč",0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0
Luby,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0.1,0.3,0.3,0.5,0.4,0.7,0.5,0,0.1,0.3,0.3,0.7,1.6
Rožmitál pod Třemšínem,0.2,0.6,0,0,0,0,0.1,0.1,0.1,0,0,0,0.2,0,0,0.2,0.5,0,0.2,0.6,0,0.4,1.5,0.1
Český Rudolec,0,0,0.2,0.6,0.3,0.2,0.1,0,0.9,0.5,0,0,0,0,0.3,0.2,0,0,0,0,0.7,0.3,0.5,1.3
Kocelovice,0.2,0.6,0.1,0,0,0,0,0.1,0.3,0,0,0,0,0.1,0,0,0,0,0,0.5,0.1,0.3,0.7,0.1
Velké Karlovice,0,0,0,0,0,0,0,0,0,0.4,0.9,0.5,0.5,0.2,0.5,1.2,1.2,0.9,1.5,1.9,1.2,0.8,4.6,2.8
Brtnice,0,0,0,0,0.1,0.3,0.4,0.1,1,0.5,0,0.4,0,0,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.2,0.7
Slezská Harta,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
Radostín,0,0,0,0,0,0,0.1,0.2,0.3,0.6,0.2,0,0.2,0.1,0.9,0.2,0,0.5,0.2,0.3,0.9,0.4,0,0.2
Bukovinka,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0.2,0,0.1,0.1,0,0,0,0,0,0.1,0
Sedlice,0.1,0.4,0,0,0.1,0,0,0,0.3,0,0,0,0.2,0,0,0,0,0,0,0.3,0,0.2,0.5,0.1
Železná,0,0,0.1,0.2,0,0,0.1,0.5,0.1,0,0,0.1,0.2,0.2,0.1,0,0.1,0.5,0.8,0.3,0.9,1.2,0.2,1.3
