Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0.1,0.1,0.3,0.3,0,0,0.2,0.1,0.2,0,0,0.3,0,0,0,0,0.5,0.6,1.3,0.4,0.6,0.5,0,0
Blatný vrch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plechý,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boubín, vrchol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šerák,0.2,0.5,0.3,0.7,2.3,0.3,0.7,0.3,0,0.3,0.3,0.2,0.3,0.4,0,0,0.1,0,0,0,0,0,0,1
Lysá hora,0,0.3,0.8,0.6,0.2,0.2,5.5,0.4,0.5,0,0.8,0.5,0,1.3,0.3,0.4,0.4,0.2,0.3,0,0.3,0.1,0.5,0.3
Labská bouda,1.5,1.7,1.5,0.5,0.2,0.7,1.6,0.9,0.5,0.1,0.1,1.2,0.2,0,0,0.1,0.3,0.2,1.5,0.1,0.4,0.4,0.1,0.4
Klínovec,,,,,,,,,,,,,,,,,,,,,,,,
"Bučina, u Kvildy",0.3,0.9,2.4,0.9,1.6,0.2,0.1,0,0,0,0,0,0,0,0.8,0.7,1,0.2,0.5,0.4,0.1,0,0,0
Churáňov,0.4,0.8,2.5,0.3,1.4,0,0.5,0,0,0,0,0,0,0.1,0.5,0.3,0.6,0.1,1.3,0.4,0,0,0,0
Dvoračky,1.4,1.5,3.6,0.5,0.7,0.8,1.4,1.2,1.2,0.1,,,,,,,,,,,,,,
Filipova Huť,0.8,0.6,2.3,0.6,1,0.2,0.2,0,0,0,0,0,0,0.1,0.9,0.9,0.6,0.2,0.4,0.2,0.1,0.1,0,0
"Horská Kvilda, u Hamerského potoka",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",1,1.4,2.2,0.8,0.7,0.7,1.9,1.2,0.3,1.1,0.1,0.3,0.2,0,0,0,0.3,1.5,1.5,1.1,2.7,2.2,0.2,1
"Bělá pod Pradědem, Červenohorské sedlo",0.7,0.5,0.5,0.4,2.2,0.3,0.7,0.8,0,0,0.8,0.4,0.4,0.5,0,0,0.2,0,0,0,0,0,0,0.4
"Staré Město pod Sněžníkem, Paprsek",0.3,0.5,0.5,1.1,4.5,0.8,0.4,0,0.2,0.5,0.3,0,0.1,0,0.1,0.2,0.1,0,0.1,0,0,0,0,0.6
Kubova Huť,0.2,0.2,1.2,0.3,0.6,0.3,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0,0.5,0.3,0,0,0,0.1
Špičák,0.5,1.7,1.6,0.2,0,0,0.2,0,0,0,0,0,0,0.4,1,0.9,0.7,0.2,0.9,0,0,0,0,0
Dyleň,0.1,0.1,0.4,0,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0.1
Přebuz,2.3,1.9,0.7,1.1,0.4,1.3,0.4,0,0,0,0,0.4,1.8,1.7,1.5,1.1,0.8,0.6,0,1.1,0.7,0.6,1.6,0.6
Borová Lada,0.3,0.2,1,0.3,0.6,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.6,0.2,0.1,0,0,0
