Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Trhové Sviny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlovice,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tábor, Měšice",0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Chlum u Třeboně,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7
Moravské Budějovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domažlice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0
Valašská Bystřice,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.7,0.2
Skuteč,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Třebíč,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2
Havlíčkův Brod,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.2,0.6,0.3
Velké Meziříčí,0,0,0,0,0.1,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.4,0.4,0.3
Chelčice,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"Huslenky, Kychová",0,0,0,0,0.2,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.2,0.6
Hudlice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0
Kralovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
"Staré Sedlo, Darmyšl",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0.1,0,0.1,0,0
"Volyně, Nihošovice",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
Hradec nad Svitavou,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0,0.2
Police nad Metují,0,0,0,0,0,0,0.1,0,0.2,0.2,0.1,0.2,0,0,0,0,0,0.1,0,0,0,0.4,0,0
"Řendějov, Nový Samechov",0,0,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0
Zlaté Hory,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0
Stříbro,0.1,0,0.1,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0
Trutnov,0.1,0,0,0,0,0.1,0,0.1,0.6,0.4,0.3,0.5,0.2,0.3,0.2,0,0,0.2,0.1,0.2,0.1,0.1,0,0
Frenštát pod Radhoštěm,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2
Mladá Vožice,0,0,0.2,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.2,0.1,0.1,0
Vráž,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0
Hanušovice,0,0.1,0.7,0.1,0,0,0.1,0,0,0.1,0.2,0.1,0.1,0,0.1,0.1,0.5,0.1,0,0.3,0.8,1.2,0.3,0.1
Štíty,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0,0,0,0,0,0,0.1,0,0,0.5,0.6,0.2,0.1
Orlík nad Vltavou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Krsice,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0
"Třeboň, Lužnice",0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3
Úlice,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,,,,
Staré Hutě,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
Božanov,0,0,0,0,0,0.1,0,0,0.4,0.2,0.2,0.2,0.1,0,0,0,0,0.1,0,0,0,0.4,0,0
"Hvozdec, Mrtník",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0.3,0,0
Libice nad Doubravou,0,0,0,0,0,0,0,0,0,0.7,0.2,0,0,0,0,0,0,0,0,0.2,1,0.3,0.6,0.3
Obora,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0
Holenice,0,0.3,0.3,0.1,0.1,0.1,0,0.2,0.1,0.3,0.1,0,0,0.1,0,0,0,0,0.3,0.7,1.3,1.5,1.3,0.4
Nová Ves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2
Klatovy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
Bahno,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0,0
Borkovice,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.3
Kounov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.1,0,0
Lány,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.2,0,0
"Vavřinec, Žíšov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0
Vlašim,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.2,0.1,0
Úpice,0,0.1,0,0.1,0,0,0.1,0,0.3,0.2,0.1,0.4,0.1,0.2,0.2,0,0,0.1,0.1,0.1,0.1,0.1,0,0
Velké Losiny,0,0,0.6,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0.2,0.2,0,0,0.4,0.7,0.2,0.2
Hluboká nad Vltavou,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2
Bechyně,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0.1,0
"Tišnov, Hájek",0,0,0,0.1,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0
Heřmanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0
Sokolov,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.4,0.8,0.2,0.7,0.4,0.5,0
Karlova Ves,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0,0,0,0
Žamberk,0,0.5,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.4,0.7,0.4,0.1,0
"Strakonice, Nové Strakonice",0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0
Dubí,0.1,0.2,0.2,0.1,0.4,0,0,0.4,0.2,0,0,0,0,0,0,0.1,0.1,0.3,1.3,0.4,0.7,0,0,0
Terešov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.1,0,0
Tokáň,0.4,0.5,0,0.4,0.7,0,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0.3,0.7,0.7,1.2,1,0.1,0.3
Ústí nad Orlicí,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9,0.3,0.1,0.1
Valašské Klobouky,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.9,1.1,0.7
Slatina nad Zdobnicí,0.2,0.2,0.2,0.1,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.6,0.9,0.3,0,0.1
Dukovany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nové Hrady,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.3,0.2
Liberec,0.1,0.3,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.8,0.5,0.4,0.3,0
Rokycany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0,0,0,0
Hejnice,0.2,0.7,0.6,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0.1,0,0.5,0.4,0.5,0.7,0.6,0
"České Budějovice,Rožnov",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3
Křižany,0.1,0.2,0.2,0.1,0,0.1,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0.5,0.9,0.7,0.3,0.2
Mařenice,0.1,0.1,0.1,0,0,0,0.2,0.5,0.2,0.1,0,0,0,0,0,0.1,0,0,0.5,0.4,0.9,0.5,0.2,0
Nové Heřminovy,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Stodůlky (Kopanina, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Náměšť nad Oslavou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zruč nad Sázavou,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0
Lichnov,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vsetín,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0
Hošťálková,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0
Voznice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Strání,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.3
"Boseň, Mužský",0,0,0.1,0,0,0,0.2,0.1,0.1,0.2,0,0,0,0,0,0,0.1,0,0,0.1,0.3,1.1,0.4,0.1
Kestřany,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0
"Jablunkov, Návsí",0,0,0,0,0.4,0.6,0,0,0,0,0,0,0.1,0,0.1,0.2,0,0,0,0,0,0,0.1,0.3
Karlovy Vary,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.4,1,0.2,0.1,0
Hulice,0,0,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0,0
Podivice,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Rožnov pod Radhoštěm,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.6
Třebařov,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0
"Ústí nad Labem, Kočkov",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.6,1,0.8,0,0,0
Horšovský Týn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0
Broumov,0,0,0,0,0.1,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Mašťov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0
"Praha, Řepy",,,,,,,,,,,,,,,,,,,,,,,,
"Praha, Jinonice (Vidoule, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Strojetice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nezvěstice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,0
"Praha, Břevnov (Vypich, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Semily,0.4,0.7,0.9,0.3,0.8,0.2,0,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0,0,0,0.2,0.5,1.2,1.2,1.6,1.7,1
"Měrunice, Žichov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Varnsdorf,0.2,0.4,0,0,0.4,0,0.2,0.4,0.1,0,0,0,0,0,0,0.3,0,0.5,0.7,0.5,0.6,0.6,0.1,0.2
Netvořice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,0.1,0.1,0
"Praha, Ruzyně",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0
Jevíčko,0,0,0,0,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.1
Lanškroun,0,0,0.2,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0.3,0,0
Staňkov,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.1,0,0
"Hrob, Křižanov",0,0.3,0.2,0.1,0.4,0,0,0.6,0.1,0,0,0,0,0,0,0,0.1,0.4,0.8,0.6,0.4,0.2,0,0
Krnov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Oskava,0,0,0.2,0.2,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.3,0.3,0,0,0.1,0.3,0.4,0.2
"Plzeň, Mikulka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nový Bor,0.3,0.3,0.2,0.1,0.5,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0.1,0.4,1,0.9,1.3,1.1,0.2,0.5
"Český Dub, Modlibohov",0.1,0.2,0.4,0,0,0,0,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0.2,0.3,0.6,0.9,0.9,0.7,0.2
"Praha, Břevnov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0
Šluknov,0.4,0.6,0.1,0.1,0.3,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.2,0.6,0.4,0.3,0.6,0.7,0.1,0.2
Hostinné,0.3,0.3,0.2,0.2,0.1,0.3,0.3,0.4,0.6,0.7,0.6,0.2,0.7,0.2,0,0,0.1,0.2,0.2,0.6,0.7,0.7,0.3,0.3
Lobendava,0.2,0.3,0.2,0.2,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.4,0.2,0.3,0.8,0.5,0,0
Horní Lhota,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.8,0.1
Milešov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,0,0,0
"Nedrahovice, Rudolec",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0,0,0
Dobřany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Horoměřice (Suchdol, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Mořkov,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,0.1
Smolnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0,0,0
Benešov,0,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.8,0,0,0
Mšeno,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.7,0.6,0.2,0
Džbánice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frýdlant,0.4,0.7,0.4,0,0,0.1,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0.1,1,1,1.2,1.5,0.6,0
Stod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Rychnov nad Kněžnou,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0,0
Kuchařovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Valašské Meziříčí,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0
"Plzeň, Bolevec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stráž nad Ohří,0.2,0.1,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.6,1.2,1.1,0.1,0
"Luhačovice, Kladná-Žilín",0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0.6,0.3
Velká Černoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šumperk,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.4,0.5,0.1,0.1
Ropice,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0.1,0,0.2,0.1,0.1,0,0,0,0,0.5,0.3,0
Střelice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neumětely,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0
"Praha, Chodov (PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Tušimice,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
Holovousy,0,0,0,0.2,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0.3,0.5,0.4,0.4,0.3
Jablonné v Podještědí,0,0.1,0.1,0,0,0,0,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0.2,0.3,0.6,0.2,0.1,0.1
"Bílý Újezd, Hroška",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
Štítná nad Vláří - Popov,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.9,0.3
Bystřice pod Hostýnem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0
Chrastava,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.3,0.1,0
"Praha, Horní Měcholupy (Kozinec, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Rakovník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0
Vizovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8,0
Katusice,0,0,0.2,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0.3,0.4,0.3,0.3,0.1,0
Průhonice,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,0.1,0,0
Bojkovice,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2
Stráž pod Ralskem,0.1,0.1,0.1,0,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0,0,0,0,0.2,0.3,0.7,0.4,0.1,0.2
Slaný,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0.1,0,0
Bělotín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Hoštejn,0,0,0.2,0.2,0.1,0,0.4,0.2,0,0.2,0.2,0,0,0,0,0.1,0.1,0,0,0,0.5,0.4,0.2,0.1
"Praha, Radotín",,,,,,,,,,,,,,,,,,,,,,,,
"Praha, Libuš",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.2,0,0,0
Lučina,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0.7,0.3,0.1
Lázně Bělohrad,0,0,0,0,0,0,0,0,0,2,1.5,0.8,0.4,0.5,0,0,0,0,0,0.8,0.5,0.6,0.5,0.4
Liblín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0
Velichovky,0,0.1,0,0.1,0,0,0,0,0.1,0.2,0,0.5,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1
"Praha, Ďáblice (Ládví, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
"Praha, Modřany sever II (PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Hrušová,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0.2,0.2,0
"Praha, Hlubočepy (Barrandov, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
"Česká Skalice, Rozkoš",0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0
"Praha, Kbely",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0.3,0,0
Doksy,0,0.1,0,0,0,0,0.1,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.1,0.1,0
Javorník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.2,0,0
Jičín,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0,0,0.1,0,0,0,0,0.1,0.6,0.5,0.4,0.3,0.2
Nemochovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zlín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
Dubicko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0
Choceň,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0.3,0.2,0
Kamýk nad Vltavou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
"Praha, Vinohrady - Flora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0
"Hradec Králové, Nový Hradec Králové",0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Mimoň,0.1,0.1,0.2,0,0.2,0.1,0.1,0.4,0.2,0,0,0,0,0,0,0,0,0.1,0.4,0.5,0.6,0.4,0.2,0.1
Troubsko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Vinohrady (Flora, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Heřmanův Městec,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0.3,0
"Žandov, Horní Police",0,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.8,0.8,0.2,0.1,0.1
"Praha, Michle (Zelená Liška, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Paseka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0.1
"Frýdek-Místek, Sviadnov",0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.7,0.3,0.1
Hřivice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
"Praha, Žižkov (Hrdlořezy, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Zahrádky,0,0.2,0,0,0.1,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.2,0.1,0
"Ostrava, Slezská Ostrava",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.3,0,0
Opava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Horní Počernice (PVS)",,,,,,,,,,,,,,,,,,,,,,,,
"Praha, Dubeč (PČOV Uhříněves, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Zbečno,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0.1
"Praha, Karlov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
Chotyně,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.6,0.2,0.1,0
Mrzky,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.2,0,0
Chuchelná,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0
"Praha, Kyje (PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Hladké Životice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.2,0
České Meziříčí,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Mokošín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.4,0
Borohrádek,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0
"Praha, Libeň (Prosek, PVS)",,,,,,,,,,,,,,,,,,,,,,,,
"Slatiny, Milíčeves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,0.1,0
Mošnov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.2,0.2
Turnov,0,0,0,0,0,0,0.3,0.6,0.5,0.3,0.1,0,0.1,0,0,0,0,0,0.3,0.6,0.9,1.3,1.3,0.3
"Čáslav, Nové město",0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
"Husinec, Řež",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.2,0,0
Višňová,0.2,0.5,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.6,0.5,1.1,1.5,0.3,0
Šternberk,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1
Česká Lípa,0.2,0.2,0.2,0,0.1,0.1,0,0.2,0.2,0.1,0,0,0,0,0,0,0,0.1,0.2,0.4,0.9,0.4,0.1,0.1
"Praha, Běchovice (PVS)",,,,,,,,,,,,,,,,,,,,,,,,
Dolní Bousov,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0.3,0.3,1,0.4,0.1
Ivanovice na Hané,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
