Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0.3,0.4,0.7,0.4,0.3,0.2,0,0,0,0.1,0.2,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0
Blatný vrch,,,,,,,,,,,,,,,,,,,,,,,,
Plechý,,,,,,,,,,,,,,,,,,,,,,,,
"Boubín, vrchol",,,,,,,,,,,,,,,,,,,,,,,,
Šerák,0.6,0.8,0.7,0.5,0.5,0.2,0,0.4,0.4,0,0,0,0,0.2,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0,0,0
Lysá hora,0.6,0.1,0.4,0.4,0.3,0.4,0.3,0.4,0.2,0.2,0,0.2,0,0,0,0,0.1,0.2,0.1,0,0.3,0.4,0.2,0.2
Labská bouda,0.8,0.7,0.9,1,0.7,0.4,0.3,0.3,0.4,0.3,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0,0.3,0.1,0,0,0,0
Klínovec,0.8,0.9,0.9,0.4,0.3,0.3,0,0,0,0.5,0.3,0.2,0.4,0.5,0.6,0.2,0.1,0.1,0,0.3,0.1,0.1,0.3,0.4
"Bučina, u Kvildy",1.4,1,1.1,0.4,0.2,0.1,0.1,0.5,0.1,0.2,0.4,0.7,0.5,0.6,0.8,0.5,0.7,0.4,0.2,0.1,0,0,0.3,0.1
Churáňov,0.4,0.4,0.1,0.2,0,0.1,0,0,0.1,0.4,0.2,1,1.4,1.9,1.1,0.7,1.1,0.6,0.6,0.3,0.1,0.1,0.2,0.3
Dvoračky,1.2,0.7,1.4,1.2,1.1,0.6,0.2,0.4,0.6,0.2,0.2,0.1,0.1,0.3,0,0,0.2,0,0.2,0.1,0,0.3,0,0
Filipova Huť,0.9,0.5,0.4,0.2,0.1,0.1,0,0.2,0,0.2,0.3,0.6,0.4,1.1,0.8,1.2,0.6,0.4,0.2,0.2,0.1,0.1,0.3,0.2
"Horská Kvilda, u Hamerského potoka",,,,,,,,,,,,,,,,,,,,,,,,
