Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Bedřichov, Olivetská hora",0.1,0,0,0,0.2,1.7,1.5,6.8,9.1,13.8,11.8,8.6,8,7.5,4,3.9,2.5,1.5,1.3,1.3,1,0.8,0.5,0.6
"Luisino údolí, Deštné v Orlických horách",2.3,3.8,1.8,0.7,1.1,1.3,1.9,2.4,8.2,9.1,11.9,2,0,0.1,0,0,0,0,0,0,0,0,0,0.8
Hojsova Stráž,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,3.8,2.2,2.6,3,3.6,4,5.2,2.5,1.6,2.1,1.5
"Kořenov, Jizerka",,,,,,,,,,,,,,,,,,,,,,,,
"Kynžvart, Lazy",,,,,,,,,,,,,,,,,,,,,,,,
"Bílý Potok, Smědava",2.7,3.2,1.2,0.1,0.8,4.7,2.7,8.8,12.2,15.3,8.3,5.8,8.4,4.9,3.2,3.2,1.9,1.6,0.9,0.6,0.4,0.6,0.3,0.3
Milešovka,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,0.8,1,0.1,0,0,0,0,0,0,0
Měděnec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.7,1.7,1,2,4.3,0.8,0.2,0
"Staré Hutě, Hojná Voda",2.7,1.8,0.6,0.2,1.9,0.1,0.2,0.3,0.4,3.9,6.1,4.4,0.8,1.3,1.1,1.1,1.9,1.9,1.8,1.3,0.3,1.1,0.6,0.2
Pec pod Sněžkou,4.2,4.3,3.8,4.6,4.1,3,6.9,6,6.1,7.1,6.8,2.4,3,1.4,0.9,0.5,0.2,0.1,0,0,0,0.8,3,1
Strážný,0.2,0,0,0,0,0,0,0.1,0,1,1,4,4.4,3.3,0.3,1.1,0.8,0.2,0.2,0.2,0,0.1,0.1,0
"Bedřichov, Tomšovka",0,0,0,0,0.3,1.8,1.9,7.6,10.9,14.2,11.4,8.3,8.9,7.1,4,4,2.7,1.5,1.3,1.4,0.9,0.6,0.6,0.7
"Jelení, Nová Pec",0,0,0.3,0,0,0,0.3,0.2,1,0.8,1,4.8,4.9,2.7,1.1,1,0.9,0.4,0.5,0.6,0.3,0.3,0,0.1
Klíny,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.8,0.5,0.8,0.5,0.7,0.9,0.2,0.4,0.3,0.4
Zámyšl,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,3.2,3.4,2,2.6,1.8,1.6,1.8,1.2,0.3,0.5,0.6,0.5
Karlova Studánka,5.2,6.7,2.9,3.9,7.5,8.1,8.1,12.1,6,3.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zbytiny,0,0.1,0.9,0,0,0,0.1,0,0.3,0.8,1.8,4.3,5.8,2.4,0.4,0.5,0.1,0.3,1.2,1.2,0.3,0.5,0.3,0.2
"Bedřichov, Nová louka",0.1,0.1,0,0,0.3,2.4,2.5,9,12.3,12.7,10,6.3,7.7,5.7,2.8,2.2,1.4,0.9,0.9,0.6,0.5,0.5,0.2,0.3
"Bedřichov, Uhlířská",0.1,0,0,0.1,0.3,1.9,2,8.3,12.1,15.3,11.1,8.1,7.7,6.9,3.6,3.6,2,1.4,1.2,0.6,0.7,0.6,0.5,0.6
Bedřichov,0,0,0,0,0.3,2,2,,,,,,,,,,,,,,,,,
"Kořenov, Jezdecká",3.1,3.2,1.6,0.2,1.5,5.7,3.2,7.5,8.1,8,7.9,4.1,4.8,2.7,1.3,1.1,0.6,0.3,0.2,0.2,0.1,0.1,0.1,0
Pohorská Ves,4.2,4.4,1.7,0.6,2.2,0,0.4,0.3,0.5,4.7,6.5,5.8,1,1.3,1.8,1.6,2.2,2.2,2.5,1.6,0.8,1.5,1.1,0.5
"Desná, Souš",1.9,3.2,1.8,1.1,2,5.2,4.2,9.1,8,6.1,9.3,4.5,5.5,2.2,1.2,1,0.4,0.5,0.1,0.1,0,0,0,0
"Dlouhé Stráně, Kouty nad Desnou",8.7,7.8,6,8.4,10.8,11.5,12.7,13.2,2.1,,,,,,,,,,,,,,,
"Ktiš, Tisovka",0.6,0.4,0.3,0,0,0,0.1,0.1,0.2,0.4,1,3.5,4,0.7,1.3,0.3,0.3,0.3,0.3,0.4,0,0.2,0.1,0
"Bedřichov, Blatný rybník",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Železná Ruda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bedřichov, Kamenice",0.4,0.8,0,0,0.4,2.4,2.3,6.8,10.8,11.2,8,4.8,5.9,4.2,2.3,1.7,1,0.7,0.5,0.5,0.3,0.3,0.2,0.2
Volary,0,0.1,0.1,0,0,0,0.3,0,0.2,0.9,1.9,5.2,4.5,2.3,0.5,0.5,0.2,0,0.2,0.4,0.2,0.2,0.2,0.1
Červená,1.6,1.5,1.9,3.8,3.4,2.1,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nýdek, Filipka",15.1,13.4,9.3,11.5,10.6,9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přimda,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.3,3.6,3.1,3.1,3.4,2.3,2.5,1.8,0.6,0.3
Černá v Pošumaví,0.4,0.4,0,0,0,0,0,0,0.1,0.8,2.4,6.3,3,1,2.1,1,0.4,0.2,0.3,0.2,0,0.2,0,0
"Olešnice, Čihalka",0.1,1.9,2,0.3,0.2,0.6,0.5,0.4,4.3,8.8,10.5,7.4,0,0,0,0,0,0,0,0,0,0,0,0.5
Svratouch,0.5,5.1,6.5,3.8,1.8,2.4,3.5,3.5,5.5,12.2,6.4,0.9,0,0.6,0.3,0,0.1,0,0,0,0,0,0,0
Čachrov,0,0,0,0,0,0,0,0,0,0.1,0.1,0,2,3.6,2,2.6,1.8,3.2,2.9,3.2,0.8,0.4,0.4,0.3
Kašperské Hory,0,0,0,0,0,0,0,0,0,0.3,0.5,1.7,4.2,3.2,2.6,4,1.8,1.5,3,1.4,1.2,1.6,1.3,1.1
"Bílá, Salajka",7.9,4.5,9.5,9.9,9,6.3,6.1,0.8,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
Nová Ves v Horách,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.5,0.8,0.8,0.7,1.2,0.2,0.2,0.2,0.2
Nedvězí,0.1,0.1,0.1,0,0,0.9,1,0.9,6.9,6.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
Černý Důl,,,,,,,,,,,,,,,,,,,,,,,,
Bezvěrov,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3,2.2,2.2,1.9,0.5,1.4,0.9,0.2,0,0
"Mariánské Lázně, vodárna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,2.3,1.2,2.5,2.7,1.4,2.5,0.5,0.2
Vysoké nad Jizerou,0.2,0.6,0.4,0,0.5,1.3,1.1,3.9,3.8,2.6,5.5,1.9,1,0.1,0.1,0,0,0,0,0,0,0,0.4,0.1
Aš,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.4,1.5,2,0.2,1.7,1
Harrachov,0.4,1.6,1.6,0.3,1.9,2.5,1.6,5,5.1,3.2,7.9,5.5,4.3,1,0.4,0.6,0.2,0.1,0,0,0,0,0,0.1
Protivanov,0.5,0.5,0.4,0,1.1,4.6,4.3,5.9,2.4,0.7,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
Kadov,0,4.3,1.6,1.2,0.8,2.2,1.5,1.7,4.7,8,3.4,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0
Zdobnice,2.4,2.7,0.7,0.8,1.2,1.3,2.5,2.5,8.6,7,9.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.4
Orlické Záhoří - vodárna,3.2,1.5,0.3,1.1,1.9,1,3.1,2.8,9.8,7.1,12.9,0.8,0,0,0.1,0,0,0,0,0,0,0,0,0.8
"Hošťálková, Maruška",4.2,1.4,0.9,6.3,4.1,7.9,3.8,3.9,1.5,2.1,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0
Deštné v Orlic. horách,0.8,6,1.8,0.7,0.6,0.8,0.9,1.2,6.2,6.6,11.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0.8
"Borovno, Míšov",0,0,0,0,0,0,0,0,0,0.1,0,1.6,3.7,1.2,0.8,1.3,2.3,1.9,1.6,1.1,0.5,0.6,0.4,0.2
Krásné Údolí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.3,2,1.8,1.9,0.9,2,3.8,1.7,0.4,0.2
Žacléř,0.3,0.3,0.3,2.1,0.9,0.7,3.6,3.2,2.7,3.4,6.1,0.9,0.3,0.2,0,0,0,0,0,0,0,2,1.3,1.2
Strašín,0,0,0,0,0,0,0,0,0,0.2,0.3,2.1,4,3.5,2.2,3.4,2.1,1.6,1.3,0.7,0.2,1.6,1.5,0.6
Vimperk,0.2,0,0,0,0,0,0,0,0,0.3,0.4,3,4.3,3.3,0.6,1.7,1.4,0.5,0,0.2,0.3,0.6,0.1,0.1
"Petrovice, Krásný Les",0,0,0,0,0,0,0,0,0,0,0,0.1,3.7,2.9,1.3,1.1,1.7,1.2,1.4,0.4,0.9,1,0.6,0.4
Josefův Důl,1.8,2.4,0.6,0,0.8,3.3,3.4,5.7,7.1,8.9,5.6,3.2,3.4,1.4,0.5,0.3,0.1,0,0,0,0.1,0,0,0
Nový Rychnov,0,0,0,0.2,1.3,1.2,0.6,1,0.8,1.2,6.9,1.6,0.3,0.4,0.5,0,0.2,0,0.1,0,0,0,0,0
Pivoň,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.6,2.5,2.5,3.6,2.5,1.8,1.7,0.9,0.2,0
Počátky,0,0,0,0.3,0.8,1.4,1.7,1.6,1.8,0.5,6.2,1.6,0.1,0.8,0.9,0.1,0.2,0.4,0.2,0.1,0,0,0,0
"Nadějkov, Větrov",0.3,0.1,0,0,0,0,0.2,0.2,0.9,1,4.3,5.7,4.1,1.2,0.8,1.6,0.9,0.6,0.5,0.3,0,0,0,0
Netřebice,0.2,0.5,0.4,0.8,0.1,0,0.1,0,0.1,2.6,3.9,6.8,1.4,0.1,0.9,0.8,1.3,0.9,0.4,0.3,0.1,0.3,0.7,0.3
"Uhelná, Nové Vilémovice",0.7,1,1.9,3.9,1.6,5.7,7.2,13.2,9.3,0,,,,,,,,,,,0,0,0.2,0.2
Valašská Senice,3.8,6.1,4.7,5.2,6.7,5.7,5.1,2.4,0.8,0.5,0,0,0,0,1,0.2,0.1,0,0,0,0,0,0,0
Nejdek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7,1,0.6,0.2,1.5,2,0.2
"Žďár nad Sázavou, Stržanov",0.6,2.7,5.5,3.8,1.4,1.7,3.1,2,3.2,7.6,5.6,0.2,0,0.3,0.2,0,0,0,0,0,0,0,0,0
"Karlovy Vary, Olšová Vrata",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.4,2.4,2.5,2.2,2.1,1.3,2,2,0.3,0
Nové Město na Moravě,0,1.6,0.5,0.4,0.4,1.2,0.6,0.8,3.4,7.5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lovčice, Kvasetice",0,0,0,0,0,0,0,0,0,0,0,0.1,2.6,2.9,0.4,2.7,2.1,1.2,2.3,1,0.3,0.4,0.4,0.2
Lomnice,1.9,1.1,0.4,1.7,4.4,3,4.1,4,4.1,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
Světlá Hora,3.5,2.9,1,2.8,1,,,,,,,,,,,,,,,,,,,
"Šindelová, Obora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0.9,0.2,1.2,2.4,0.1
Horní Maršov,0.6,0.8,0.6,1.5,0.7,0.7,1.8,1.3,2.5,2.3,4.3,1,0.1,0,0,0,0,0,0,0,0,1,2.1,2.9
"Kateřinice, Ojičná",4.4,1.3,1.1,6.1,3,7.5,4.9,4.1,1.5,1.9,0.1,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0
Nová Bystřice,1.2,0,0,0.2,0.1,1.5,0.9,0.8,1.4,0.8,8.1,2.4,0.1,1.9,1.8,1.4,1.5,1.4,0.7,0.3,0.3,0.1,0,0
Horní Lomná,11.3,13.3,9.3,11.4,10.2,7,4.1,1.2,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Strmilov,0,0,0,0.2,0.4,0.8,1.2,1.4,1.5,0.4,6.8,1.9,0,1,1.3,0.3,0.3,0.7,0.2,0.1,0,0,0,0
"Černovice, Dobešov",0.2,0.1,0,0.1,0,0.9,0.4,0.7,1,2.2,3,4.9,0.7,0.3,1.1,0.9,0.1,0,0.2,0,0,0,0,0
Rýmařov,1.1,1.3,0.3,0.7,3.7,3.6,3.4,3.7,3,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Rokytnice v Orlic.horách,2.3,0.5,0.4,0.7,1.6,1.7,2.2,2.6,6.8,7.8,5,0.2,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1
Třešť,1.2,0,0,0.2,0.7,0.3,0.6,0.4,0.6,1.7,6.7,0.8,0,0.3,0.1,0,0.2,0,0,0,0,0,0,0
Hubenov,1.3,0,0,0,1.1,0.4,0.2,0.6,0.7,1.5,7.5,1.1,0,0.3,0.5,0,0,0,0,0,0,0,0,0
Orličky,1.2,1.8,2,2,1.5,2,2.9,4,3.5,7.8,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2
Radošice,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,1.9,1.7,1.6,1.7,1.3,0.6,0.6,0.2,0.1,0.3,0
Kostelní Myslová,0.5,0,0,0,0.1,0.2,0.1,0.2,0.3,2.4,7,0.6,0,0,0.1,0.1,0.2,0,0,0,0,0,0,0
Sněžník,0,0,0,0,0,0,0,0,0,0,0,0.7,4,3.8,1.1,0.8,1.6,0.6,0.8,0.3,0.5,0.4,0.2,0.1
Žlutice,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.9,2.5,1.3,0.8,0.9,0.4,1.2,1.2,0.2,0,0
Vysoké Studnice,0,0,0.5,0.4,0.1,0,0.6,0.5,0.8,6,6.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Horní Bečva,11.9,11.5,10.6,9,7.5,6.3,3.8,2.7,0.9,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0
"Dolní Dvůr, Rudolfov",2.5,2.9,2.7,3.1,2.9,1.5,4.6,3.7,4.8,3.9,5.5,1.7,0.8,0.2,0.1,0,0,0,0,0,0,0.3,1.7,2.7
Lubná,0,4.7,0.9,0.4,0.7,4.7,2.5,2.2,7.6,10.6,2.5,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0
Krucemburk,0.5,0.6,2.4,2.8,2.1,1.9,3,2.7,2.5,6.9,6.7,0.9,0,0.3,0.1,0,0,0,0,0,0,0,0,0
Vyšší Brod,0.9,0.6,1.7,1.1,0.1,0,0.2,0.1,1.3,2.3,4.4,6,3.3,0.3,1.2,0.6,0.7,0.4,0.3,0.5,0,0.1,0,0
Vatín,0.2,1.7,2.2,1.9,0.7,0.5,1.5,1.1,2.8,7.4,4.6,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0
"Kamenice nad Lipou, Vodná",0.6,0.1,0,0,0.2,1.5,1,0.9,1.4,0.7,4.1,2.9,0.1,0.2,0.5,0.2,0,0,0,0,0,0,0,0
Tisá,0,0,0,0,0,0,0,0,0,0,0,0.5,3.2,3.9,1.5,1.1,2.5,0.9,1,0.4,0.8,0.7,0.6,0.3
Příbram,0.1,0,0,0,0,0,0,0.1,0.3,0.3,0.7,2.7,1.8,0.3,0.8,0.5,0.4,0.4,0.1,0,0,0,0,0
"Český Krumlov, Přísečná",1,0.6,1.3,0.9,0,0,0,0,0.1,0.7,2.8,5.7,2.9,0.1,0.5,0.2,0.1,0.3,0.1,0,0,0.1,0.1,0.1
Bystřice nad Pernštejnem,0,0.3,0.2,0.4,0.3,0.7,1.5,1.3,7.8,4.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Polička,0.1,1,0.1,0,0.7,3.8,2.6,0.9,7.8,11.7,1.9,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0
Roprachtice,0.7,0.5,0.3,0.1,1,1.2,1.2,2.7,4.2,2.5,4.7,1.2,0.3,0.1,0.1,0,0,0,0,0,0,0.1,1.8,0.2
Česká Kubice,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.1,1.7,1.5,3,1.9,2.8,3.8,2.6,0.4,0.1
"Branná, Františkov",8.7,6.2,4,4.3,5.5,7.7,8.9,8.8,9.3,6.5,,,,,,,,,,,,,,
Hlasivo,0,0.1,0.4,0,0,0.2,0,0.3,0.3,1.8,4.1,6.6,2.5,0.6,0.1,0.8,0.5,0,0.1,0,0,0,0,0
"Potštát, Boškov",1.7,0.8,1.4,3.9,2.8,2.1,2.8,3.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olešnice,0,0,0,0.1,0.1,0.4,1.1,2.5,8.6,3.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Humpolec,0.1,0,0,0.1,1.9,1.4,0.5,1.2,1.9,1.2,5.1,4.2,0,0,0.1,0,0,0,0,0,0,0,0,0
Králíky,2.3,3.1,2.5,3.2,3.2,3.5,5.2,7,6.3,7,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.3
Červená Voda,0.9,1.5,0.9,1.1,0.9,1.5,2.2,3.5,3.3,6,0.2,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3
Chanovice,0,0,0,0,0,0,0,0,0.1,0.1,0.1,3,5.6,4,1.6,1.5,1,1,0.3,0.2,0.1,0.1,0.2,0
"Přibyslav, Hřiště",0.6,0.1,1.3,1.8,1,0.9,1.5,1.5,1.4,5.1,6.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0
"Košetice, Křešín, Kramolín",0.8,0.2,0,0,2,5,3.1,1.3,3.4,4.3,4.6,6.8,1.4,0.1,0,0.8,0,0,0,0,0,0,0,0
Studenec,0,0,0,0,0.2,0.2,0.4,0.4,0.7,0.3,0.7,0.4,0,0,0,0,0,0,0,0,0,0,0.7,0.7
Teplice nad Metují Zdoňov,2.1,2.8,2.9,4.4,5.1,4.3,1.2,5.7,5.4,9.6,7.6,4.9,5.5,0.7,0.1,0,0,0,0,0,0,3.1,2,4.9
Konstantinovy Lázně,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.3,2.8,2.1,1.9,0.6,1.4,0.3,0.3,,
Štoky,1.5,0,0,0.5,1.3,0.3,0.4,1.7,1.3,3.2,7.6,0.7,0.1,0,0.1,0,0,0,0,0,0,0,0,0
Bečov nad Teplou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,1.1,1.6,1.5,0.8,1.6,2.1,2.5,0.3,0
Seč,0,0,0,1,2.7,0.2,0.4,1.2,0.6,1.7,7.8,4.4,0.1,0,0,0,0,0,0,0,0,0,0,0
Strašice,0,0,0,0,0,0,0,0,0,0,0,1.7,5.4,1.5,1.3,1.9,2.8,1.4,0.7,1.2,0.9,0.9,0.8,0.1
"Jindřichův Hradec, Děbolín",0.6,0,0.1,0,0,1.1,0.2,0.5,0.7,1.3,3.5,3.1,0.1,0.5,0.7,0.3,0.3,0,0.4,0.1,0,0,0,0
"Křemže, Mříč",1,0.4,1.4,0.2,0.1,0,0,0,0,0.4,2.3,5.2,2.7,0.1,0.9,0.2,0.1,0.3,0.1,0.1,0,0,0,0.3
Luby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,1.4,1.1,0.5,2.2,0.8
Rožmitál pod Třemšínem,0,0,0,0,0,0,0,0,0.1,0,0.1,1.3,2,0.9,1,0.5,1,0.5,0.1,0.1,0,0,0.1,0
Český Rudolec,0.6,0,0,0.1,0,0.7,0.4,0.4,0.5,1.4,7,1.3,0,0.5,0.6,0.4,0.5,0.4,0.1,0,0,0,0,0
Kocelovice,0,0,0,0,0,0,0,0,0.1,0.1,0.1,2.5,3.1,2.6,2.8,0.9,0.7,0.6,0,0,0.1,0,0,0
Velké Karlovice,6.7,3.9,4.3,5.2,5.9,6.2,5.4,1.1,0.5,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0
Brtnice,0.1,0,0.4,0.6,0.2,0,0.3,0.5,0.4,5.4,6.8,0.2,0,0,0.1,0.2,0,0,0,0,0,0,0,0
Slezská Harta,2.1,1.4,1.1,3.5,3.6,3.6,3.1,5.6,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radostín,0.1,0.8,1.1,0.9,0.4,0.3,1,0.9,2.1,8.4,2.8,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0
Bukovinka,0.5,0.8,0.7,0.6,1.6,3.1,4.6,7,3.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedlice,0,0.1,0,0.1,0,0.1,0.5,0,0.1,0.2,1.9,4.2,4,2.7,1.8,1.4,0.4,0.6,0.3,0.5,0.2,0.2,0,0
Železná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2.8,1.9,2.9,3.1,2.5,2.8,1.4,0.7,0.3
"Gajer, Janov",0.4,0,0.1,0,0.7,3.3,2,1.4,7.1,12.3,1.4,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0
Luká,0,0.1,0.2,0,1.5,3.6,3.7,5.1,2.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verneřice,0,0,0,0,0,0,0,0,0,0,0,1.1,2.4,0.5,0.5,0.7,0.3,0.1,0.2,0,0.2,0.2,0,0
Planá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.6,2.3,2.1,2,2.7,2.5,2.2,1.3,0.1
Jemnice,0.2,0,0.1,0.1,0.3,0.6,0.2,0.1,0.1,5.3,3.9,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0
