Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blatný vrch,4.8,2.9,1.2,0.1,0.2,0.2,0.1,0,0.1,0,0,0.1,0.1,0.1,0,1.6,1,0.6,0.3,0.1,0.1,0,0.1,0
"Boubín, vrchol",3.7,2.5,2.4,1.7,0.3,0,0,0,0.1,0,0,0,0.9,0.2,0.1,1.7,1,0.9,0.6,1.1,0.8,0.3,0.1,0.4
Plechý,3.5,2.3,3.1,0.5,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0.5,1.4,1.1,0.1,0,0.1,0,0.3,0.2
Šerák,0,0,0,0,0.8,1.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysá hora,0,8.1,2.3,0.3,0.7,1,0.1,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Labská bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klínovec,2.2,1.6,1.7,1.4,1.1,4.3,3.9,1.9,1,0.6,0.5,0.4,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0
"Bučina, u Kvildy",6.2,4.6,1.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.4,0.2,0.4,0.1,0,0,0
Churáňov,9.9,6.2,2.1,0.9,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.9,1.2,1.4,1.1,1,1.2,0.8,0.4,0.3
Dvoračky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filipova Huť,4.4,3.3,1,0.5,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.3,0.1,0.1,0.2,0.2,0.1,0,0.1
"Horská Kvilda, u Hamerského potoka",8.3,4.5,1.7,0.7,0,0,0,0,0,0,0,0,0.1,0,0.8,0.2,0.4,0.3,0.5,0.6,0.6,0.3,0.1,0.2
"Pomezní boudy, Horní Malá Úpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0.6,0.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Smědavská hora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kubova Huť,3.7,3.5,3,1.1,0,0,0,0,0,0,0,0,0,0,0.3,0.8,1.7,0.7,0.6,1.6,1.3,0.6,0.4,0.5
"Hejnice, Knajpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Pavlova cesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Špičák,3.1,1.5,0.4,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.2,0,0.5,0.7,0,0,0,0,0,0,0
"Kořenov, Lasičí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyleň,1.2,2.1,1.6,1,1,1.1,2.2,1,0.9,1,0.4,0.1,0.1,0.7,0.3,0.2,0.4,0.2,0.2,0.4,0,0,0,0.1
"Kořenov, Jizerská cesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, U Jeřábu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Kasárenská",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přebuz,0.1,1.2,1.4,1.6,1.7,1.4,1.9,1.6,0.6,0.2,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0
Borová Lada,7.2,5.4,2.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.2,0.3,0.6,0.3,0.2,0.1,0.2
Abertamy,0,0.5,0.9,1.4,1.6,1.9,3.1,1.5,0.5,0.2,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0
Prášily,3.4,2,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0.7,1.8,0.5,0.2,0.2,0.2,0.5,0.2,0.2,0.1
"Bedřichov, Olivetská hora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hojsova Stráž,2.6,1.1,0.3,0.1,0,0,0,0.2,0,0,0,0.1,0.2,0.3,0.1,0.1,0.6,0.3,0.2,0,0.1,0.3,0.1,0.1
