Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0.2,0.2,0.3,0.4,0.4,0.3,0.4,0.6,0.5,0.3,1.9,0.2,0,0,0.1,0.1,0.9,1.2,0.5,0.9,1,3.5,1.4,0.4
Blatný vrch,,,,,,,,,,,,,,,,,,,,,,,,
Plechý,,,,,,,,,,,,,,,,,,,,,,,,
"Boubín, vrchol",,,,,,,,,,,,,,,,,,,,,,,,
Šerák,0.8,0.8,1,1.2,1.1,1.2,0.4,0.4,0.5,1.5,0.2,0,0.1,0.2,0.1,0.2,0,0,0,0.2,1.5,2.3,1.5,1
Lysá hora,1.3,1.7,1.3,0.9,0.7,0.4,0.3,0.3,0.1,0.1,0.2,0.1,0,0,0.1,0,0.1,0,0,0,0.1,0,2.2,1.8
Labská bouda,1.1,1.3,2.9,3.1,3.6,4.7,5.1,4,5.8,3.9,4.3,5.6,3.6,2.9,2.7,2,0.9,1.6,1.7,1.9,3.5,3.2,2.3,2.5
Klínovec,2,0.9,0.5,0.8,1,1.1,0.5,0.2,0.1,0,0.2,0,0,0.4,0.1,0.1,0.1,0.5,0.6,0.6,1.6,0.4,0.4,0.1
"Bučina, u Kvildy",0.5,0.8,0.5,0.5,0.1,0.6,0.4,0.4,0.1,0.1,0.1,0.1,0,0.2,0.2,0,1.1,1.5,1.5,0.2,0.1,0.2,1.6,0.8
Churáňov,0.7,1,0.4,0.4,0.1,0.8,0.4,0.3,0.2,0.3,0,0,0,0.4,0.2,0.1,0.1,0,0,0,0,0,0.3,0.4
Dvoračky,1.8,2.6,4.1,7,8,6.3,6.4,5.1,4.3,2,2.2,3.1,2.2,2.3,2.4,1.2,1.2,2.1,1.6,2,5.2,5.5,2,2.6
Filipova Huť,0.9,0.9,0.2,0.3,0,1.1,0.6,0.2,0.1,0.2,0.2,0.5,0.2,0.9,0.4,0.4,0.2,0.4,0.2,0.2,0.3,0.3,0.4,0.6
"Horská Kvilda, u Hamerského potoka",,,,,,,,,,,,,,,,,,,,,,,,
"Pomezní boudy, Horní Malá Úpa",1.3,1.5,1.2,1,0.5,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0
"Bělá pod Pradědem, Červenohorské sedlo",1.3,1.1,1.1,1.4,1.7,1.6,0.9,0.8,0.2,0.6,0.2,0,0,0,0.1,0,0.1,0.5,0.1,0.1,0.8,1.8,1.6,1.4
"Staré Město pod Sněžníkem, Paprsek",1.4,1.3,1.3,1.2,1.2,1.2,0.2,0.2,0.3,0.2,0.1,0.2,0,0,0.1,0.2,0,0,0,0,0.7,2.7,2.3,0.9
Kubova Huť,0.1,0,0.2,0.2,0,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.2,0.2,0.1
Špičák,2.2,0.6,0.1,0,0,1.7,0.2,0.2,0.7,0.7,0.3,0.5,0.2,0.2,0,0.1,0.1,0.2,0.6,0.2,0.1,0.1,0,0.7
Dyleň,0.3,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.2,1.1,0.1,,,,,
Přebuz,2.1,1.8,2.3,2.3,1.9,1.1,0.4,0.1,0,0.4,0.6,0,0,0,0,0.5,0.4,1,1.7,0.9,1.6,0.5,0.4,0.1
Borová Lada,0.4,0.6,0.5,0.4,0.1,0.5,0.3,0.3,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0.2,0.1,0,0,0.1,0.2,0.2
Abertamy,0.9,0.8,1.6,1.8,1.5,1.1,0.2,0.2,0,0.3,0.3,0.1,0,0.2,0,0.6,0.3,0.3,1.1,1.2,1.8,0.6,0.3,0.2
Prášily,2,0.9,0.5,0.2,0.5,2.4,1.4,0.5,0.5,0.6,0.3,1.1,0.4,0.9,0.5,0.5,1.1,1,0.8,0.7,1.5,0.7,0.6,1.1
"Luisino údolí, Deštné v Orlických horách",1.6,1.8,1.8,1.8,1.6,1.3,1.8,1.9,1.7,2.5,1.3,1.9,1,1.4,1.5,1.3,0.7,1.1,1.5,0.8,3.2,6.4,5,3.5
Hojsova Stráž,1.9,0.7,0.2,0,0.1,0.7,0.5,0.3,0.2,0.3,0.4,0.4,0.6,0.4,0.1,0.2,0.3,0.7,0.5,0.5,0.3,0.1,0.1,0.8
"Kořenov, Jizerka",1.5,1.7,2.1,2.3,2,2.4,3.3,3.3,2.2,2.3,1.5,0.9,1.7,1.2,0.4,0.2,0.3,0.7,0.3,0.9,6.2,4.2,0.9,0.7
"Kynžvart, Lazy",0.8,0.5,0,0.2,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,1.3,0.8,0.2,0,0.2,0,0
"Bílý Potok, Smědava",1.8,2.2,2.4,1.5,1.2,1.6,3.1,3.1,1.9,2,0.9,0.5,0.9,0.4,0.2,0,0.3,0.3,0.2,0.6,3.4,1.5,0.5,0.2
Milešovka,0,0.1,0.1,0.1,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Měděnec,0.9,0.8,1.4,2.5,1.3,1.2,0.6,0.4,0,0,0.1,0,0.1,0,0.1,0,0.2,0.2,0.3,1,1.2,0.1,0.2,0
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,0.2,0.7,0.1,0.4,0,0,0,0.1
Pec pod Sněžkou,0.7,0.8,1.4,1.8,1.4,2,2.6,2.2,2.2,1.5,0.6,1.1,0.5,0.9,1,0.9,1.4,1.7,1.6,2.2,3.6,4.4,3,2.2
Strážný,1.1,1.1,1.1,0.6,0.1,1.3,1,0.4,0.4,0.6,0.2,1.1,0.5,0.6,0.8,0.6,0.5,0.5,0.5,0.6,0.7,0.5,0.7,0.4
"Jelení, Nová Pec",1,1,0.8,1.1,0.3,0.6,0.6,0.4,0.1,0,0.1,0.3,0.1,0,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.2,0.2
Klíny,1.1,1.2,1.4,0.8,1.2,2,1.9,0.8,0.2,0.1,0.3,0.1,0,0,0,0,0,0,0.4,0.6,1.6,0.1,0,0
Zámyšl,0.4,0.4,0,0,0,0.2,0.1,0.1,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2
Karlova Studánka,1,1,0.9,1,1.4,1.4,1,0.6,0.7,0.4,0.1,0,0,0,0,0.1,0,0,0,0,0.1,2.1,1.8,1.6
Zbytiny,0.1,0,0.1,0.2,0.1,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.4,0.1
"Bedřichov, Nová louka",1.6,2,2,2,1.8,1.6,3.4,3.4,4,3.3,0.4,0.1,0.3,0,0,0,0.5,0.3,0.1,0.5,4.1,1.8,0.5,0
Bedřichov,1.8,1.9,1.9,1.5,1.4,1.3,2.4,2.8,3.5,2.8,0.4,0,0.2,0,0,0,0.5,0.3,0,0.3,3.7,1.6,0.4,0
Pohorská Ves,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.7,0.6,0,0,0,0,0,0
"Desná, Souš",1.2,1.4,2.6,2.5,2.7,2.8,2.9,2.8,2.6,2.2,1.9,1.5,2.2,1,0.4,0.3,0.8,1.1,0.5,1.1,5.6,3.9,1.3,0.8
"Dlouhé Stráně, Kouty nad Desnou",0.9,0.8,0.9,1.4,1.4,1,1,0.8,0.3,0.5,0,0,0,0,0,0.2,0,0.3,0.6,0.4,1,3,0.7,1.4
"Ktiš, Tisovka",0.1,0,0.2,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1
Železná Ruda,2.3,0.5,0.2,0,0.4,1.7,0.4,0.2,0.4,0.3,0.3,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.1,0.1,0.6
Volary,0.1,0.1,0.3,0.3,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1
Červená,0.9,0.8,0.7,0.8,0.8,0.7,1.2,0.2,0,0.1,0,0.2,0.1,0.1,0.1,0,0.1,0.1,0.3,0.1,0.4,0.3,0.7,0.5
"Nýdek, Filipka",1.6,1.7,1.4,1.1,0.5,0.7,0.5,0.9,0.2,0,0,0,0,0,0,0.2,0.1,0,0,0,0.1,0.7,0.8,2.1
Přimda,0.3,0.2,0.1,0,0.1,0.4,0.3,0.3,0.6,0.3,0.5,0.7,0.6,0.4,0.1,0.2,0.4,0.6,0.6,0.3,0.4,0.7,0.7,0.6
Černá v Pošumaví,0,0,0,0.2,0.1,0,0.3,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.2,0,0
"Olešnice, Čihálka",0.9,1.4,1.3,1.2,0.4,0.5,0.6,0.4,0.5,0.6,0.4,0.5,0.4,0.5,0.5,0.3,0.4,1.1,1.3,0.5,1.7,2.9,2.2,2.1
Svratouch,2.9,2,1.5,0.7,0.7,0.6,0.7,0.4,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0.6,0.4,1,0.2
Čachrov,0.2,0.1,0,0,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1
Kašperské Hory,0.2,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"Bílá, Salajka",0.5,0.6,0.5,0.5,0.5,0.5,0.4,0.1,0.1,0.4,1.3,0.2,0,0.1,0,0.1,0,0,0,0,0,0,1,1.6
Nová Ves v Horách,0.6,0.5,1.1,0.8,1.3,1.5,0.7,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
Nedvězí,0.4,0.5,4.1,0.7,0.3,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.7,0.3
Černý Důl,1.2,1,1.2,1.2,1.2,1.7,2.3,2,1.4,1.1,1.1,1.8,0.9,1.6,2,1.5,1.6,2.3,2,2.1,4.4,3.5,2.4,2.3
Bezvěrov,0.6,1,0,0.3,0.4,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,1,0.2,0.3,0.5,0.2,0.3
"Mariánské Lázně, vodárna",1.7,0.5,0.1,0.1,0.8,0.1,0,0.1,0,0,0,0,0,0,0,0,0,1.2,1.2,0.1,0,0.2,0.2,0.1
Vysoké nad Jizerou,1.6,1.8,3.6,3.5,2,2.1,1.5,1.5,2.3,2,2.4,2.5,1,0.4,0.4,0.4,1.5,1.2,0.5,1.7,5.1,3.1,1.2,0.3
