Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,,,,,,,,,,,,,,,,,,,,,,,,
Blatný vrch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,5.5,0.1,0.4,1.6,0.2
"Boubín, vrchol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.1,0
Plechý,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0.1,0.2
Šerák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,2,1.4,0,0,0,0
Lysá hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,5.9,15.6,2.8
Labská bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0
Klínovec,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.4,0.3,0.2,0.7,0
"Bučina, u Kvildy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.9,0,0.5,0.3
Churáňov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5,0.7,0,0,0
Dvoračky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.9,0,0
Filipova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,4.8,0.3,0,0.3,0.2
"Horská Kvilda, u Hamerského potoka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4.2,0.4,0.1,0,0.1
"Pomezní boudy, Horní Malá Úpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,10.4,1.8,0.7,0.3,0.1,0,0
"Hejnice, Smědavská hora",0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.1,1.9,1.3,0,0,0,1.6
Kubova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0.1,0
"Hejnice, Knajpa",0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Bílý Potok, Pavlova cesta",0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0
Špičák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.2,3.2,0.3,1.1,0.2,0.3
"Kořenov, Lasičí",0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
Dyleň,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,2.3,4.6,1.8,0.1
"Kořenov, Jizerská cesta",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, U Jeřábu",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
"Hejnice, Kasárenská",0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přebuz,0,0,0,1.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.3,1.2,1,0.9,0,1.4,0.6
Borová Lada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,3.1,0.5,0,0.1,0.1
Abertamy,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0.2,0,0.3,0.5,0.4,0.1
Prášily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,2.5,0.2,0,0,0
"Bedřichov, Olivetská hora",0,0,0,0,0,0,0,3.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,3.6,11.5,2.5,2.9,0,0,9.2,0.2
Hojsova Stráž,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.1,0.5,0.3,0,0
"Kořenov, Jizerka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
"Kynžvart, Lazy",0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0.5,0,2.2,7,6,0.2,0.1
"Bílý Potok, Smědava",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0
Milešovka,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.4
Měděnec,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0.7,0.1
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.5,0,0,0
Pec pod Sněžkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0
Strážný,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,2.6,1.5,0,0.3,0
"Bedřichov, Tomšovka",0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jelení, Nová Pec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0.5
Klíny,0,0,0,0,0,2.3,0,0,0,0,0,0.1,0,0,0,0,0,0,1.3,0.5,0,0,0,1.4
Zámyšl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1.2,0.8,0.2,0.1,0
Karlova Studánka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,4.1,0.2,0,3.1,0,0
Zbytiny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.1,0
"Bedřichov, Nová louka",0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bedřichov, Uhlířská",0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bedřichov,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0
"Kořenov, Jezdecká",0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pohorská Ves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0
"Desná, Souš",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0
"Dlouhé Stráně, Kouty nad Desnou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,12.3,1.8,0.6,0,0,0,0
"Ktiš, Tisovka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Bedřichov, Blatný rybník",0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Železná Ruda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,3.4,0.3,1,0.1,0.1
"Bedřichov, Kamenice",0,0,0,0,0,0,0,2.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0
Volary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0.1
Červená,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,3.3,0,1,0.8,0
"Nýdek, Filipka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,12,2.2
Přimda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0.1,2.3
Černá v Pošumaví,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.4
"Olešnice, Čihálka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9,13.6,0.4,2,0.1,0,5.9,0.1
Svratouch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,7.1,0.2,0,0,0.7,0,0,0.5,0.3
Čachrov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.2,0.1,0
Kašperské Hory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1.8,0.5,0.3,0.1,0.2,0
"Bílá, Salajka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,11.3,25.3,1.9
Nová Ves v Horách,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0,1.3
Nedvězí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0.2,0,0,0
Černý Důl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0
Bezvěrov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8,1.1,1.5,1.1,0
"Mariánské Lázně, vodárna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.5,1,1.9,0,0
Vysoké nad Jizerou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.3,0,0
Aš,0,0,0,0.4,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0.1,2.1,1.2,0.7,0.6,0.4,1.4,0.1
Harrachov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0.1,0,0
Protivanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,0.2,0,0.4,0.3,0,0
Kadov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,5.5,0,0,0.6,0,0,0,0
Zdobnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.4,4.2,4.3,0.7,2.4,0,0,5.1,4.1
Orlické Záhoří - vodárna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,29.9,2.4,3.4,0.7,1.5,0.1,0,0.4,5.4
"Hošťálková, Maruška",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,31.5,2.6,6.8,0.7
Deštné v Orlic. horách,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,6,14.6,1.2,3,0.1,0,11.8,0.1
"Borovno, Míšov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,2.3,1.4,0.3,1.7
Krásné Údolí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,0.6,3.4,0.3,0
Žacléř,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0
Strašín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.5,0.1,0,0
Vimperk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.6,0,0,0
"Petrovice, Krásný Les",0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.1,1
Josefův Důl,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Nový Rychnov,,,,,,,,,,,,,,,,,,,,,,,,
Pivoň,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,3.4,0,0.9
Počátky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
"Nadějkov, Větrov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0
Netřebice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,1.9,1,0.5,0,0,0,11.1
Valašská Senice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,27.5,6.6,1.7,0.9
Nejdek,0.1,0,0,0.6,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.2,0.6,0.1,0.9,0.3,0.3,0.1
"Žďár nad Sázavou, Stržanov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0,0,0,1.2,0,0,0,0
"Karlovy Vary, Olšová Vrata",0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.1,0,1.5,1.1,0
Nové Město na Moravě,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0.3,0,0,1,0,0,0,0
"Lovčice, Kvasetice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.7,0,0.1,0
Lomnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,18.6,0.3,0,0.1,0,0
Světlá Hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,12.7,0.6,0,2.5,0.1,0
"Šindelová, Obora",0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,1.5,0.1,0.6,0.7,0.1,0.5,0.2
Horní Maršov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0
"Kateřinice, Ojičná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,25.8,4.3,5.4,1.1
Nová Bystřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0.7,0,0.2,0,0,0,0,0
Horní Lomná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,14.7,11.6,2.2
Strmilov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0
"Černovice, Dobešov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rýmařov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.3,0.3,0.1,1.2,0.1,0
Rokytnice v Orlic.horách,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,,,,,,,,
Třešť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0
Hubenov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orličky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,2.8,1,4.8,0.1,0.1,0,0,0
Radošice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.6,0.2,1,2.4
Kostelní Myslová,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,1.3,0.1,0,0,0,0.1,0,0,0
Sněžník,0,0,0,0,0,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0.3,1.2,0,0,0,0.6
Žlutice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.3,1.6,1.5,0
Vysoké Studnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,1.1,0,0,0,0,0,0
Horní Bečva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,9.3,12.5,3.5
"Dolní Dvůr, Rudolfov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0
Lubná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.4,0,0,0.2,0.2,0,0.3,0
Krucemburk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.3,0,0,0.2,0,0,0,0,0
Vyšší Brod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
Vatín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0.2,0,0,0.8,0,0,0,0
"Kamenice nad Lipou, Vodná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Tisá,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0.8
Příbram,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0
"Český Krumlov, Přísečná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bystřice nad Pernštejnem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.1,1.3,0,0,0
Polička,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.1,0,0.2,0,0,0
Roprachtice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.2,0,0
Česká Kubice,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,3.4,1.4,1.6,0,0,0.1
"Branná, Františkov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.8,0.9,0.2,0,0,0
Hlasivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Potštát, Boškov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.1,0,3.3,2.4,0.2
Olešnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
Humpolec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Králíky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,6,1.3,2.7,0.1,0,0,0,0.4
Červená Voda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,2.9,3.4,0.2,0,0,0,0.1
Chanovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1
"Přibyslav, Hřiště",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0
"Košetice, Křešín, Kramolín",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Studenec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.3,0
Teplice nad Metují Zdoňov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.9,0
Konstantinovy Lázně,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1.8,0.5,0.2,0
Štoky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bečov nad Teplou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.3,0.1,3.7,0.1,0
Seč,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strašice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0.6,1.6,0.4,0.4,0.3
"Jindřichův Hradec, Děbolín",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.2,0,0,0,0,0.1,0,0
"Křemže, Mříč",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Luby,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,2.4,0.3,0.2,0.7,0.3,0.6,0.3
