Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Staré Město pod Sněžníkem, Paprsek",0.3,0.4,0.5,0.4,0.4,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.7,0.3,0.3,0.2
Kubova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.5,0.6,0.7,0.6,0.6,0,0.1,0.1
"Josefův Důl, Rozmezí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Knajpa",,,,,,,,,,,,,,,,,,,,,,,,
"Bílý Potok, Pavlova cesta",,,,,,,,,,,,,,,,,,,,,,,,
Špičák,0,0,0,0,0,0.1,0.2,0.3,0.1,0,0,0,0,0.3,1.3,3.3,2.1,2.7,2.7,2.6,0,0,0.1,0.3
"Kořenov, Lasičí",,,,,,,,,,,,,,,,,,,,,,,,
Dyleň,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0.3,0.3,0,0,0,0.2,0.4,0.4,0.1,0,0,0,0
"Kořenov, Jizerská cesta",,,,,,,,,,,,,,,,,,,,,,,,
"Bílý Potok, U Jeřábu",,,,,,,,,,,,,,,,,,,,,,,,
"Hejnice, Kasárenská",,,,,,,,,,,,,,,,,,,,,,,,
Přebuz,0.5,0.4,0.1,0,0,0,0,0,0.1,0.5,0.3,0.2,0,0.1,0.1,0,0,0.2,3.2,3.5,1.6,0.9,0.5,0
Borová Lada,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,1.6,3.3,2.2,1.8,0.9,0.5,0,0.1,0.1
Abertamy,0.2,0.1,0.1,0,0,0,0,0,0,0.6,0.4,0,0,0,0.1,0,0.1,0.3,3,2.2,1.1,1,0.7,0
Prášily,0.1,0,0,0,0,0,0.3,0.6,0,0,0,0,0,0.3,1.8,5.9,5.8,3.7,3.5,2.4,0.5,0,0.1,0
"Bedřichov, Olivetská hora",,,,,,,,,,,,,,,,,,,,,,,,
"Luisino údolí, Deštné v Orlických horách",1.8,2.4,1.3,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,1.3,0.6,0.2,0.2
Hojsova Stráž,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.2,1.3,3.6,2.4,3.2,2.3,1.4,0.3,0,0.3,0
"Kořenov, Jizerka",1.4,0.7,0.8,1,0.5,0.1,0.1,0,0,0,0,0,0.4,0.2,0.1,0,0,0.5,2,1.7,2.5,0.8,2,1.1
"Kynžvart, Lazy",0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.2,0,0,0,0.1,0.3,1.3,0.4,0.2,0.2,0.1,0
"Bílý Potok, Smědava",0.7,0.9,0.9,0.6,0.4,0,0,0,0,0,0,0,0.5,0.2,0,0,0,0.7,1.4,2,1.8,0.5,1.9,1.4
Milešovka,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0.3,0,0,0.4,0,0,0.1
Měděnec,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.1,0.4,0.1,0,0,0.3,0.6,0.8,0.4,0.4,0.3
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.1,0,0
Pec pod Sněžkou,2,1.2,0.4,0.6,1.2,0.6,0.6,0.1,0,0,0,0,0,0.5,0.8,0.2,0,0,4.4,4.3,2.9,2.6,2.3,2
Strážný,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,3,3,2.4,1.4,0.8,0.1,0.5,0.3
"Bedřichov, Tomšovka",,,,,,,,,,,,,,,,,,,,,,,,
"Jelení, Nová Pec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.1,3.5,1.8,1.5,1.2,1.8,2.3,1.2
Klíny,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,0.9,1.2,0.9
Zámyšl,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,1.7,1.2,0.8,0.7,0.7,0.2,0,0.2,0
Karlova Studánka,0,0,0.1,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,1.5,0.6,0.2,0.2
Zbytiny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.7,0.4,0.2,0.2,0,0.1,0.2
"Bedřichov, Nová louka",2.1,1.2,0.5,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.3,0.7,1.6,0.4,0,0.8,1.3
"Bedřichov, Uhlířská",,,,,,,,,,,,,,,,,,,,,,,,
Bedřichov,1.4,0.8,0.3,0.1,0,0,0,0,0,0.2,0,0,0.1,0,,,,,,,,,,
"Kořenov, Jezdecká",,,,,,,,,,,,,,,,,,,,,,,,
Pohorská Ves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0.3,0.6,0.4
"Desná, Souš",1.5,0.9,1.1,1.8,0.6,0,0,0,0.1,0,0,0,0.3,0.1,0,0,0,0.5,2.2,1.2,1.8,0.3,2.7,1.2
"Dlouhé stráně, Kouty nad Desnou",0.3,0.2,0.4,0.4,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3,0.8,0.4,0
"Ktiš, Tisovka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.3,0.1,0.1,0.2,0.1,0
"Bedřichov, Blatný rybník",,,,,,,,,,,,,,,,,,,,,,,,
Železná Ruda,0,0,0,0,0,0.1,0.2,0.4,0.1,0,0,0,0,0.2,1.2,3.4,1.9,1.8,1.9,1.2,0.1,0,0.1,0.4
"Bedřichov, Kamenice",,,,,,,,,,,,,,,,,,,,,,,,
Volary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.4,1,0.5,0.4,0.3,0,0.2,0.1
Červená,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0,0
"Nýdek, Filipka",0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přimda,0.3,0,0,0,0,0,0.2,0.6,0.4,0.2,0,0,0,0.3,0.7,0.6,0.4,1.1,1.4,0.8,0.1,0,0,0.2
Černá v Pošumaví,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,1,0.5,0.4,1.4,1,0.2
"Olešnice, Čihalka",1.1,1.1,0.4,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1.3,0.6,0,0.2
Svratouch,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.8,0.3
Čachrov,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,2.2,1.9,1.7,1.1,0.2,0.1,0,0.3,0
Kašperské Hory,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,1.2,1.4,0.7,0.5,0.5,0.1,0,0.1,0
"Bílá, Salajka",0.8,0.5,1.5,1.7,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nová Ves v Horách,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7,0.3,0.1
Nedvězí,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
Černý Důl,1.2,0.7,0.2,0.6,1.2,0.5,0.3,0,0.1,0,0,0,0.1,0,0.3,0,0,0.1,2.3,2.6,1.1,1.7,1.2,1.7
Bezvěrov,0.1,0,0,0,0,0,0,0.2,0.5,0.1,0,0,0.1,0.2,0,0.3,0.1,0.3,0.6,0.7,0.1,0.1,0.1,0
"Mariánské Lázně, vodárna",0,0,0,0,0,0,0,0.1,0.6,0.3,0,0.5,0.7,0.3,0,0,0.2,0.3,0.7,0.4,0.5,0,0,0
Vysoké nad Jizerou,1.2,0.8,0.5,1.8,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0.4,1.8,1.1,1.9,0.1,1.1,1.1
Aš,0.2,0,0,0,0,0.1,0,0,0.6,0.4,0.1,0,0,0,0,0,0.1,0.8,0.8,1.1,0.1,0.3,0,0
Harrachov,1.2,1.2,0.6,1,0.8,0,0.1,0,0,0,0,0,0.2,0.2,0.1,0,0,0.1,1.9,1.7,2,0.3,1.5,1.1
Protivanov,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0
Kadov,0.6,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2
Zdobnice,2.6,2.9,1.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,3,0.8,0.6,0.1,0
Orlické Záhoří - vodárna,1.1,1.9,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.3,1.1,0.7,0.2,0.3
"Hošťálková, Maruška",1.9,2.1,1.8,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
Deštné v Orlic. horách,1.4,2.1,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1.1,3,1.1,0.3,0.1,0.4
"Borovno, Míšov",0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.4,0.1,0,0.2,1,0.2,0.1,0,0
Krásné Údolí,0.1,0,0,0,0,0,0,0,0.2,0.3,0,0,0.1,0.1,0,0,0.1,0.2,0.8,1.2,0.4,0,0.1,0
Žacléř,0.1,0.3,0.1,0,0.4,0.2,0.3,0.1,0,0,0,0,0,0.1,0.6,0.2,0,0,2.2,4,1.5,1.7,1.4,0.5
Strašín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.8,0,0,0,0.1,0,0.3,0.1
Vimperk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.2,0,0,0.1,0,0,0.1
"Petrovice, Krásný Les",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josefův Důl,0.3,1.3,0.9,1.8,0.2,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0.5,1.2,1.2,0.6,0,1.6,1.2
Nový Rychnov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,0.5,0.1,0.1,0.3,0.3,0
Pivoň,0.1,0,0,0,0,0.1,1.2,1.1,0.4,0,0,0,0.1,0.4,0.7,0,0.5,1.7,1.4,0.6,0,0,0.1,0
Počátky,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.8,0.2,0.7,0.1,0.5,0
"Nadějkov, Větrov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.6,0,0,0,0,0,0
Netřebice,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.1
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0,0
Valašská Senice,1.6,1.3,2,1.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nejdek,0.5,0.1,0.1,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0,0.2,2.5,2.7,1.2,0.9,0.9,0.4
"Žďár nad Sázavou, Stržanov",0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.2,0
"Karlovy Vary, Olšová Vrata",0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.8,1.2,0.5,0.5,0,0
Nové Město na Moravě,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"Lovčice, Kvasetice",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1.2,0.4,0.1,0.1,0.1,0,0,0,0.1
Lomnice,0.4,0.4,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.8,0,0
Světlá Hora,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.8,0.1,0,0
Hrčava,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
"Šindelová, Obora",0.3,0,0.1,0,0,0,0,0,0.1,0.4,0.2,0,0,0,0,0,0,0.3,2.5,3,1.1,0.4,0.2,0
Horní Maršov,0.6,1.2,0.1,0.3,0.8,0.6,0.2,0.2,0,0,0,0,0,0,0.6,0.1,0,0,2.3,3.8,2.3,3.6,2.3,1.5
"Kateřinice, Ojičná",1.5,0.7,1.4,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
Nová Bystřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Horní Lomná,0.1,0.2,0.7,0.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strmilov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.1,0.4,0,0,0
"Černovice, Dobešov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0,0,0,0
Rýmařov,0.2,0.3,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.2,0.3,0,0
Rokytnice v Orlic.horách,1.7,1.7,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0.3,0.2,0.1,0.1
Třešť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.2,0.2,0.1,0.2,0.2,0
Hubenov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.6,0,0.1,0.4,0.2,0.1
Orličky,0.9,0.8,0.3,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.3,0.2,0.1,0.1,0.2
Kostelní Myslová,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0.1,0.1,0.1,0
Sněžník,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Žlutice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.9,0.3,0.1,0,0
Vysoké Studnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0.1,0.1
Horní Bečva,0.6,0.4,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dolní Dvůr, Rudolfov",1.2,0.8,0.2,0.8,1.3,0.3,0.1,0,0,0,0,0,0,0,0.2,0.1,0,0.1,2.7,2.2,1,1.3,1.2,1.6
Lubná,0.2,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Krucemburk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0
Vyšší Brod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,0.7,0.9,0.8,0.8,0.2,0
Vatín,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kamenice nad Lipou, Vodná",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0.1,0.1,0.3,0.2,0,0,0
Tisá,0.2,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Příbram,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0.2,0.3,0.1,0,0
Bystřice nad Pernštejnem,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0
Polička,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"Radošice, Mladý Smolivec",0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.4,0.2,0,0.1,0.5,0.1,0,0,0
Roprachtice,1.3,0.8,0,1.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,1.2,1.3,0,0.9,1.2
Česká Kubice,0,0,0,0,0,0,0.3,0.8,0.2,0,0,0,0,0.3,1.2,0.3,0.5,1.9,1.8,0.5,0,0.4,0.2,0.1
"Branná, Františkov",0.4,0.4,0.5,0.7,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.6,0.3,0.2,0.1
Hlasivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.1,0,0,0,0
"Český Krumlov, Srnín",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0
"Potštát, Boškov",1.2,0.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0,0
Olešnice,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
"Ondřejov, Pecný",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.6,1,0,0,0,0.2,0,0
Humpolec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.2,0,0,0.2,0,0
Králíky,0.4,0.4,0.7,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.1,0.5,0.5,0.2,0.5
Červená Voda,0.9,1,0.7,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.8,0.7,0,0.3,0.9
Chanovice,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.4,0.6,0,0.2,0.2,0,0,0,0.1
"Přibyslav, Hřiště",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0.1,0
"Košetice, Křešín, Kramolín",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0.4,0.4,0,0.1,0.2,0.1,0
Studenec,1.2,0.5,0.6,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.4,1.5,1.2,0.3,0.4,0.7
Teplice nad Metují Zdoňov,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.2,1,0.6,0.4,0.6,0
Konstantinovy Lázně,0,0,0,0,0,0,0,0.2,0.3,0.1,0,0,0.2,0,0.1,0.3,0.1,0.2,0.7,0.7,0.3,0,0.3,0
Štoky,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0,0.2,0.1,0.3,0
Bečov nad Teplou,0,0,0,0,0,0,0,0,0.3,0.4,0,0.1,0.1,0.1,0,0.1,0,0.2,1.6,1.8,1.1,0.2,0.2,0
Seč,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.6,0,0,0,0.3,0
Strašice,0.1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0.1,0,0,0.8,0.1,0,0,0
"Jindřichův Hradec, Děbolín",0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0
"Křemže, Mříč",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luby,0.1,0,0,0,0,0,0,0.1,0.2,0.4,0,0,0,0,0,0,0,0.8,0.7,0.9,0.5,0.1,0.2,0
Rožmitál pod Třemšínem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Český Rudolec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0.3,0,0,0
Kocelovice,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.1,0.7,0,0,0.5,0.1,0,0.1,0
Velké Karlovice,0.8,0.5,1.4,0.8,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brtnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0.4,0.1,0,0.1,0.1,0.1
Slezská Harta,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1,0.1,0
Radostín,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
Bukovinka,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0
Sedlice,0,0,0,0,0,0,0,0.1,0.3,0.1,0,0,0,0,0,0,1,0.2,0.1,0,0.1,0,0,0
Železná,0,0,0,0,0,0,0.4,0.5,0.3,0.1,0,0,0.1,0.2,0.3,0.2,0.1,1.3,1.6,0.4,0,0,0.7,0
"Gajer, Janov",0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luká,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Verneřice,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.1,0,0,0.2,0.2,0
Planá,0,0,0,0,0,0,0,0.1,0.6,0.1,0,0,0.2,0,0.2,0.3,0.1,0,0.6,0.3,0.1,0,0,0
Jemnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
Jeseník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0
Temelín,0,0,0,0,0,0,0,0.1,0.5,0.2,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0
"Město Albrechtice, Žáry",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Jablonec nad Nisou,0.3,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.7,1.4,0.6,0.3,0,0.4,0.5
Nalžovské Hory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.3,0.1,0,0,0,0
Olší,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.3,0,0,0,0
Pacov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.2,0,0,0.5,0.2,0
Březnice,0.1,0,0,0,0,0,0,0,0.3,0.1,0,0,0,0,0,0,1,0,0,0.6,0.5,0.1,0,0
Vlkonice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0.3,0.1,0.1,0,0,0
Chudenice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0.1,0.5,0.2,0,0,0,0
Vítkov,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0
"Zbýšov, Dobrovítov",0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.9,0.8,0,0,0.5,0.3,0.1
Tachov,0.1,0,0,0,0,0,0.2,0.6,0.9,0.1,0,0.1,0,0.2,0.5,0.3,0.1,0.3,0.9,0.4,0,0.1,0.1,0
Bernartice,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0.2,0.3,0.3,0,0,0,0
Lomnice nad Popelkou,0.1,0.2,0.1,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.8,0.3,0,0.1,0,0.1,1.2,0.3,1.3,0.5,0.5,0.3,0.3,0.3
Sloup,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0
Velká Bíteš,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0
Husinec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0
Cheb,0,0,0,0,0,0,0,0,0.4,0.3,0,0,0,0,0,0,0.1,0.3,0.9,0.5,0.2,0,0,0
Paseky,0,0,0,0,0,0,0,0.2,0.4,0.1,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0
Vrchlabí,1.5,0.7,0.4,0.7,0.7,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.1,2,1,0.9,0.5,0.1,1.2
"Zbiroh, Švabín",0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.3,0,0.4,0,0.2,0.1,0,0,0
Byňov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedlec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
Nové Město pod Smrkem,0.7,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.3,0.3,0.4
Nepomuk,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0.1,0,0.3,0.2,0,0,0,0.3
