Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Praděd,0,0,0,0,2.2,0.5,0,0,0,0,0,0,0,0,0,0.1,1.2,4,0.3,0.1,0,0,0,0
Luční bouda,0,0,0.6,3.8,0.3,0,0,0,0,0,0,0,0,0.1,0,2.1,0.4,1,0.9,0,0,0,0,0
Blatný vrch,10,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0
"Boubín, vrchol",4.2,1.5,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0
Plechý,1.6,0.9,0.7,0,1.8,0.2,0,0.1,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0
Šerák,0,0,0,1.6,1.2,0,0,0,0,0,0,0,0,0,2.8,7.7,15.2,2.4,1,0.7,0.1,0,0,0
Lysá hora,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0.1,0.1,0.9,0.4,1.5,2,1.4
Labská bouda,0,0,1.7,2.7,0.3,0,0,0,0,0,0,0,0,0,0,5,3.1,1.3,0.2,0,0,0,0,0
Klínovec,0.1,0.9,0,0,0,0.3,2.1,0.4,0,0,0,0,0,0,0.3,0.4,0.1,0,0,0.1,0.3,0,0.2,1.2
"Bučina, u Kvildy",7.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0
Churáňov,6.6,1.5,0,0,0,0,0,0,0,0,0,0,0,1.8,1.7,0,0,0,0.2,0,0,0,0.1,0
Dvoračky,0.1,0,2.6,3.4,0.3,0,0,0,0,0,0,0,0,0,0.3,4.9,0.2,0.3,0,0,0,0,0,0
Filipova Huť,9.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0,1,0,0,0,0.1,0.1,0,0,0,0
"Dolní Morava, Slaměnka",0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,27.6,1.3,18.1,1.5,0,0.5,0,0.1,0,0.2
"Horská Kvilda, u Hamerského potoka",8.1,0.9,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0.1,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",0,0,0.2,3.7,0.1,0,0,0,0,0,0,0,0,0.2,0,1.3,0.6,5.2,3.7,0,0,0,0.1,0.1
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0.5,1.2,0,0.1,0,0,0,0,0,0,0,0.1,3.6,2.4,7.1,0.4,0.3,0.1,0,0,0
"Hejnice, Smědavská hora",0.3,0.1,0.5,0.1,0,0.1,0,0,0,0,0,0,0,0,6.2,0.3,0.8,1.6,0.1,0.1,0,0.1,0.2,0.1
"Staré Město pod Sněžníkem, Paprsek",0,0,0,3.6,0.4,0,0,0,0,0,0,0,0,0,19.6,0.1,6.6,1.7,0.4,0.9,0.1,0,0,0
Kubova Huť,3.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0
"Josefův Důl, Rozmezí",0.3,0.1,1.2,0.5,0,0,0,0,0,0,0,0,0,0,10.3,0.4,3.6,1.7,0.1,0,0,0.1,0.3,0
"Hejnice, Knajpa",0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
"Bílý Potok, Pavlova cesta",0.2,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,8.7,0.3,1,1.6,0.2,0,0,0,0.2,0
Špičák,3.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
"Kořenov, Lasičí",0.3,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,4.5,0.9,0.2,0.4,0,0.1,0,0,0.3,0
Dyleň,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5,0,0,0,0,0,0,0,0,0,0
"Kořenov, Jizerská cesta",0.2,0.1,0.6,0.2,0,0.1,0,0,0,0,0,0,0,0,3.6,0.8,0.2,0.9,0,0,0,0.2,0.4,0
"Bílý Potok, U Jeřábu",0.3,0,0.6,0.3,0,0,0,0,0,0,0,0,0,0,5.1,0.5,0.4,1.4,0.1,0,0,0.2,0.6,0
"Hejnice, Kasárenská",,,,,,,,,,,,,,,,,,,,,,,,
Přebuz,0,0,0,0,0.2,9,3.4,0,0,0,0,0,0,1.5,0.7,0.6,0,0,0,0,0,0,0.5,0.1
Pohoří na Šumavě,0,0.1,0.9,1.6,0,0.2,0.8,0,0,0,0,0,0,0.2,0,0,1.3,1.5,1.1,2,2.2,0,0,0
Borová Lada,6.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.3,0,0,0,0
Abertamy,0,0,0,0,0.2,1.9,3.2,0.1,0,0,0,0,0.1,0.1,0.2,0.5,0,0,0,0,0.4,0,0.2,2.3
Prášily,7.7,0,0,0,0,0,0,0,0,0,0,0,0.4,2.2,0.7,0,0,0,0,0,0,0,0,0
"Bedřichov, Olivetská hora",0.3,0,0.9,0.2,0,0.1,0,0,0,0,0,0,0,0,10.8,0.1,0.4,0.9,0.1,0,0,0.2,0.3,0
"Luisino údolí, Deštné v Orlických horách",0,0,2.2,2.7,0,0,0,0,0,0,0,0,0,2.9,0,0,35.4,2.5,0,0,0.3,0,0,0
Hojsova Stráž,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0
"Kořenov, Jizerka",0.2,0.1,0.8,0.8,0,0,0,0,0,0,0,0,0,0,5.6,1.2,0.1,0.5,0,0,0,0.1,0.2,0
"Kynžvart, Lazy",0,0,0,0,0,0,0.2,0,0,0,0,0,6.1,2,0.2,0,0,0,0,0.2,0,0,0,0
"Bílý Potok, Smědava",0.5,0,0.8,0.1,0,0,0,0,0,0,0,0,0,0,6.7,0.7,0.4,1.5,0,0,0,0.4,0.2,0
Milešovka,1.8,0.6,0,0.1,0,0,0,0.2,0.7,0,0,0,7.2,1.7,0,0.4,0.2,0.3,0,0,0,0,0,0.9
Měděnec,0.2,4.6,0,0,0,0,0.8,0.5,0,0,0,0,0,0,0.1,0.3,0.2,0,0,0,0,0,0,0.5
"Staré Hutě, Hojná Voda",0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5,0.5,5.1,0,0,0,0
Pec pod Sněžkou,0,0,3.2,4.7,0.1,0.1,0,0,0,0,0,0,0,0.5,0,1.4,0.1,0,0.2,0,0,0,0,0
Strážný,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0.1,0,0,0
"Bedřichov, Tomšovka",0.2,0.1,0.9,0.3,0,0,0,0,0,0,0,0,0,0,11.7,0.1,0.3,1.2,0.1,0,0,0.3,0.3,0.1
"Jelení, Nová Pec",1.7,1.5,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Klíny,0.1,1.3,0,0.2,0.1,0,0.1,0,0,0,0,0.1,5.7,3.5,0.1,0,0.4,0,0,0,0,0.3,1.8,4.8
Zámyšl,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.6,0,0
Karlova Studánka,0,0,0,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,1.8,3.6,0.2,0.2,0.2,0,0,0
Zbytiny,1.3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Bedřichov, Nová louka",0.3,0.1,1.9,0.9,0.1,0,0,0,0,0,0,0,0,0,16.7,0.1,0.4,0.9,0,0,0,0.9,1.2,0
"Bedřichov, Uhlířská",0.2,0.1,1.2,0.7,0,0,0,0,0,0,0,0,0,0,13.9,0.1,0.3,1,0.1,0,0,0.6,1.2,0
Bedřichov,0.3,0.1,1.9,1.2,0,0,0,0,0,0,0,0,0,0,16.5,0,0.2,0.9,0,0,0,0.8,0.5,0
