Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,11.9,2.9,0.5,4.5,3.6,0.1,0.1
Blatný vrch,0,0,0,0,0.1,0.6,0.3,0,0,0,0,0.2,0.1,0.8,1,0.2,0.2,0.7,0,0,0,0,0,0
"Boubín, vrchol",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0.2,0.2,1.5,0.3,0.3,0,0,0,0,0.1
Plechý,0,0,0,0,0.8,4.3,0,0,0,0,0,0,0,0.5,0.3,0.9,1.9,1.1,0.5,0,0,0,0,0
Šerák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,10,5.6,0.6,0.3
Lysá hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.1,0,0
Labská bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,10.1,4.1,4.9,0,0.3,0.5,0.1
Klínovec,0,0,0,0,0,0,0,0,0,0,0,1.6,1.8,6.9,8.3,1.2,1.1,0,0,0,0,0,0,0
"Bučina, u Kvildy",0,0,0,0,0.1,0.6,0.7,0.1,0,0,0,0,0,0,0.2,0,0.1,0.2,0,0,0,0,0,0
Churáňov,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1.7,1,0.2,0.1,0.2,0.2,0,0,0,0,0
Dvoračky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9,0.1,2.7,0,0.7,0.1,0.1
Filipova Huť,0,0,0,0,0,0.1,1.2,0,0,0,0,0,0,0.4,1,0.3,0.1,0.3,0.1,0,0,0,0,0
"Horská Kvilda, u Hamerského potoka",0,0,0,0,0,0.1,1.3,0.2,0,0,0,0,0,0.8,0.6,0.1,0,0.2,0.1,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,1.4,10.7,1.9,9.5,0.3,0.1
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,5.7,3.8,0.5,0.3
"Hejnice, Smědavská hora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,,,,,,,,
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.7,5.4,1.5,0.7
Kubova Huť,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0.1,0,1.5,0.3,0.1,0,0,0,0,0
"Josefův Důl, Rozmezí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,16.9,2.7,0.1,14.3,0,0.3,0,0.1
"Hejnice, Knajpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10.1,1.6,0.1,9.4,0.1,0.3,0.1,0
"Bílý Potok, Pavlova cesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9.1,2.3,0.2,11.7,0.1,0.9,0.1,0
Špičák,0,0,0,0.3,1.2,0.4,0.6,0,0,0,0,0.2,1.2,3.1,1.6,0.2,0,0.7,0,0,0,0,0,0
"Kořenov, Lasičí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2,0,1.9,0.5,0.2,0.1,0
Dyleň,0,0,0,0.1,0,0,0,0.1,0,0.1,2.1,2.7,6.1,1.9,1.1,2.9,0.7,0,0,0,0,0,0.1,0.3
"Kořenov, Jizerská cesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8.2,0.8,0,3.9,0,0.5,0.2,0
"Bílý Potok, U Jeřábu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5.4,1,0,4.9,0.2,1.1,0.3,0
"Hejnice, Kasárenská",,,,,,,,,,,,,,,,,,,,,,,,
Přebuz,0,3.7,6.2,2.3,0.3,0.1,0,0,0,0,2,1.4,4.4,5.9,3.6,1.3,0.3,0,0,0,0,0,0,0
Borová Lada,0,0,0,0,0,0.3,1.7,0,0,0,0,0,0,0,0,0,0.7,0.1,0,0,0,0,0,0
Abertamy,0,0,0,0.2,1.8,0,0,0,0,0,1.1,1.1,2.5,4.8,4,3.2,0.1,0,0,0,0,0,0,0
Prášily,0,0,0,0.1,0.2,0.2,0.4,0,0,0,0,0,0.3,0.4,0.9,0.3,0,0.6,0,0,0,0,0,0
"Bedřichov, Olivetská hora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,12.3,1.3,0.4,7.3,0.1,0.2,0.1,0
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,30.5,5.2,0.8,2.1,0.7,0
Hojsova Stráž,0,0,0,0.3,1.1,0.3,0.4,0.2,0,0,0,0.1,1.6,3.4,2,0.3,0,1.5,0,0,0,0,0,0
"Kořenov, Jizerka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13.7,1.3,0,2.3,0.4,0.1,0,0.1
"Kynžvart, Lazy",0,0.1,0.3,0,0.1,0,0,0,0,0.1,2.7,0.1,3.9,6.1,1.6,1.7,2.3,0.5,0,0,0,0,0,0
"Bílý Potok, Smědava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,1.9,0,7.7,0,0.7,0.2,0
Milešovka,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1.4,14.1,2.5,0.2,0,0,0,0,0
Měděnec,0,0,0,0,0,0,0,0,0.1,0,0,0.9,0.3,4.5,6.1,1.4,0.5,0,0,0,0,0,0,0
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,2.2,0,0,0,0,0,0
