Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0.1,1.1,4.1,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blatný vrch,1.1,0,0.1,4.2,0.6,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boubín, vrchol",1,0,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plechý,0.5,0,0,0,0.6,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Šerák,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.3,3.7
Lysá hora,2.2,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,2.6,3.7,7,5.1
Labská bouda,0,7.2,7.7,3.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klínovec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
"Bučina, u Kvildy",0.1,0,0,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Churáňov,0.7,0.3,0.1,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dvoračky,0,6.6,10.6,3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filipova Huť,1.1,0.1,0.1,4.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Horská Kvilda, u Hamerského potoka",0.4,0.3,0,5.8,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",0.3,8.4,5.2,2.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0.9,2.3
"Hejnice, Smědavská hora",0,7.2,6.5,4.2,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2
Kubova Huť,1.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Josefův Důl, Rozmezí",0,9.4,5.3,4.7,1.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Knajpa",0,12.5,4.1,3.5,0.8,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Pavlova cesta",0,5.8,7.4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Špičák,0.9,0,0.2,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kořenov, Lasičí",0,4.4,18.6,3.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyleň,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kořenov, Jizerská cesta",0,4.4,6,4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, U Jeřábu",0,3.6,6.3,4.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Kasárenská",0,11,6.3,3.4,0.8,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přebuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borová Lada,0.1,0,0,0.5,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abertamy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prášily,1.7,0.3,0.8,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"Bedřichov, Olivetská hora",0,1.7,5,4.6,2.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luisino údolí, Deštné v Orlických horách",0.4,0,0.9,3.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hojsova Stráž,0.7,0.1,1.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kořenov, Jizerka",0,5.3,24,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kynžvart, Lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Smědava",0,7.2,7.3,4.9,1.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milešovka,0.1,0.4,0.7,0.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Měděnec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staré Hutě, Hojná Voda",0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0
Pec pod Sněžkou,0,4.5,6.3,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strážný,0.3,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bedřichov, Tomšovka",0,3.7,7.5,4.3,2.4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jelení, Nová Pec",0.2,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klíny,0,0,0.1,0,0,0.1,0,0,0,0,0,0,1.1,0.1,0,0.1,0,0,0,0,0,0,0,0
Zámyšl,1.1,0.2,0.3,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlova Studánka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.5,0.7
Zbytiny,0.2,0.1,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0
"Bedřichov, Nová louka",0,4.4,9.8,5.3,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"Bedřichov, Uhlířská",0,2.1,9,5,2.6,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bedřichov,0,3.3,6,5.4,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kořenov, Jezdecká",0,11.6,6.6,3.1,0.9,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pohorská Ves,0,0,0.3,0,0,0,0,0,0,0,0,0,0.7,0.8,0.3,0,0,2.2,2,0.1,0.2,0.3,0,0
"Desná, Souš",0,8.5,13.1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dlouhé Stráně, Kouty nad Desnou",0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.7,0.9
"Ktiš, Tisovka",1,0.2,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0
"Bedřichov, Blatný rybník",0,3.7,8.5,4.5,1.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Železná Ruda,1,0.2,0.3,0.3,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bedřichov, Kamenice",0,6.3,5.5,4,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volary,0.5,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Červená,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.5,0.4
"Nýdek, Filipka",0.6,0.8,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.4,1.7,0.2,4.1
Přimda,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Černá v Pošumaví,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
