Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Praděd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3
Luční bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Blatný vrch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2.3,1.1,0.1,0,0,0,4.4,2.9,0
"Boubín, vrchol",0,0,0,0,0.1,0,0,0,0,0,4.5,0,0,0,2.7,7.4,0.7,0.3,0,0,0,0,0.6,0.3
Plechý,0,0,0,0,0,0,0,0,0,0.1,0,0,1.1,0,0,2.9,1.1,0.3,0,0,0,0.5,0.9,0.4
Šerák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1.5,0.1,0.6
Lysá hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Labská bouda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klínovec,0,0,0,0,0,0,0,0,0,0,0,0,6.5,5.6,0.1,0,0,0,0,3.8,1.2,7,0.7,0.5
"Bučina, u Kvildy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,0.4,0.1,0,0,0,0.5,1.9,0
Churáňov,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,13.1,3.9,0.1,0.1,0,0,0,0,1.5,0.2
Dvoračky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0
Filipova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,1.9,0.1,0,0,0,0,0.5,1.8,0.1
"Dolní Morava, Slaměnka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2
"Horská Kvilda, u Hamerského potoka",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3,0,0.1,0,0,0,0,1.4,0.1
"Pomezní boudy, Horní Malá Úpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2
"Hejnice, Smědavská hora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
Kubova Huť,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,2.3,4.3,0.5,0.4,0,0,0,0,0.6,0.2
"Josefův Důl, Rozmezí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Knajpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Pavlova cesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Špičák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4,0.4,0,0,0,0,1.8,1.1,0.1
"Kořenov, Lasičí",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Dyleň,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3,2
"Kořenov, Jizerská cesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, U Jeřábu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.1
"Hejnice, Kasárenská",,,,,,,,,,,,,,,,,,,,,,,,
Přebuz,0,0,0,0,0,0,0,0,0,0,0,0,23.9,0.7,0,0,0,0,0.1,0,8.8,1.2,0.9,0.4
Pohoří na Šumavě,0,0.1,0,0,0,0.1,0,0,0,0,0,2.6,16.2,0.5,0,0.3,6.1,0.5,0.2,0,0,0,0.1,0.8
Borová Lada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4,0.3,0,0,0,0,0,0.9,0
Abertamy,0,0,0,0,0,0,0,0,0,0,0,0,5.7,2.7,0,0,0,0,0.4,3.1,4.6,2.4,0.8,0.4
Prášily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.8,0,0,0,0,0,1.4,1.3,0
"Bedřichov, Olivetská hora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.1
Hojsova Stráž,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0.5,0.1,0,0,0,0,1,1.2,0.4
"Kořenov, Jizerka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kynžvart, Lazy",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,4.3,3.7,1
"Bílý Potok, Smědava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milešovka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0.1,0,0,0,0.2,1.8,0,0.4
Měděnec,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.3,0,0,0,0,0,5.3,5.1,8.4,0.9,0.1
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.3,10.9,6,0.7,0,0,0,0,0,0.4
Pec pod Sněžkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strážný,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.2,0.9,0.2,0,0,0,0.2,2,0
"Bedřichov, Tomšovka",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Jelení, Nová Pec",0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0.2,4.5,1.5,0.7,0,0,0,0,1,0.5
Klíny,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.3,0.1,0,0,0,0,0,1.2,1.5,0.5,0
Zámyšl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0.2,0.2,0,0,0,0,0.4,0.7,0
Karlova Studánka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.1,0
Zbytiny,0,0,0,0,0,0,0,0,0,0,0,6.5,6,0.3,0,12.4,2,0.5,0,0,0,0,0,0.6
"Bedřichov, Nová louka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Bedřichov, Uhlířská",,,,,,,,,,,,,,,,,,,,,,,,
Bedřichov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"Kořenov, Jezdecká",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pohorská Ves,0,0,0,0,0,0,0,0,0,0,0,0.6,3.3,1.5,0,9.7,3.6,0.3,0,0,0,0,0.1,1
"Desná, Souš",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dlouhé stráně, Kouty nad Desnou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1
"Ktiš, Tisovka",0,0,0,0,0,0,0,0,0,0,0,1.3,0.5,4.6,4.8,17.3,3.7,0.5,0,0,0,0,0,0.5
"Bedřichov, Blatný rybník",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Železná Ruda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.7,0,0,0,0,0,2.3,1,0
"Bedřichov, Kamenice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volary,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,6.1,1.8,0.4,0,0,0,0,1,0.5
Červená,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nýdek, Filipka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přimda,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0.1,0.4,5,0.7
