Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0,0,0.8,0.1,0.1,0,0.4
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,5.8,0.2,0.2,0,0
Kubova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0.5,0,0
Špičák,0,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0,0
Dyleň,0.1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
Přebuz,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0
Borová Lada,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.2,0,0,0
Abertamy,0.4,2.9,0,0,0,0,0,0,0,0,0,0,1.2,0.3,0,0,0,0,0,0.1,0,0,0,0
Prášily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luisino údolí, Deštné v Orlických horách",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hojsova Stráž,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.2,0,0,0,0,0,0.1,0,0
"Kořenov, Jizerka",6.6,3.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,1,0.3,0,0,0,0,0,0,0
"Kynžvart, Lazy",0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0
"Bílý Potok, Smědava",4.3,3.7,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0.7,1.7,0.4,0,0,0,0,0,0,0
Milešovka,5.1,0.8,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0.5,0,0,0,0,0,0.1,0.6,0,0
Měděnec,1.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pec pod Sněžkou,5.9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0,0,0,0,0,0,0
Strážný,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0.3,1.1,0,0
"Jelení, Nová Pec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0
Klíny,3.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0
Zámyšl,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0
Karlova Studánka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,1.6,0.1,0,0,0.5
Zbytiny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.5,0,0,0.1,0,0
"Bedřichov, Nová louka",4.3,2.3,0.8,0,0,0,0,0,0,0,0,0,0,0,7,2.3,0.1,0,0,0,0,0,0,0
Bedřichov,4.6,2.5,0.7,0.1,0,0,0,0,0,0,0,0,0,0,7.1,1.9,0.1,0,0,0,0,0,0,0
Pohorská Ves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desná, Souš",5.5,2.7,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.1,0.3,0,0,0,0,0,0,0
"Dlouhé Stráně, Kouty nad Desnou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.1,0.9,0,0.1,1.5,0.1,0,0.1,0.6
"Ktiš, Tisovka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
Železná Ruda,0,0,0,0.1,0.1,0,0.1,0,0,0.1,0,0,0.2,0.1,0.1,0.3,0.1,0,0,0,0,0.1,0,0
Volary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,0,0.1,0.2,0.2,0
Červená,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.6,0,0,0
"Nýdek, Filipka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,14.2,0,0
Přimda,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Černá v Pošumaví,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,1.2,0,0,0
"Olešnice, Čihalka",1.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Svratouch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.4,0,0.3,0,0
Čachrov,0,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0.1,0,0.1,0,0.1,0,0,0,0,0,0
Kašperské Hory,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0
"Bílá, Salajka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0.6,0,0
Nová Ves v Horách,3.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Nedvězí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.2,0.2,0.2
Černý Důl,7.1,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0
Bezvěrov,2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,1.3,0,0,0
"Mariánské Lázně, vodárna",0.2,0,0,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,3.4,0,0,0,0
Vysoké nad Jizerou,6.2,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.2,0,0,0,0,0,0,0
Aš,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
Harrachov,4.8,4.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.5,0,0,0,0,0,0,0
Protivanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12.2,0.7,0,0,0,0
Kadov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0.8,0.1,0
Zdobnice,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlické Záhoří - vodárna,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hošťálková, Maruška",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,3.1,18.6,0,0,5.1
Deštné v Orlic. horách,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
"Borovno, Míšov",0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.1,0.2,0,0,0.1,0,0,0,0,0
Krásné Údolí,0.6,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.9,0.9,0,0,0
Žacléř,7.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
Strašín,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0
Vimperk,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petrovice, Krásný Les",2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0
Josefův Důl,9.6,2.3,0.2,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,1.4,0.1,0.1,0,0,0,0,0,0
Nový Rychnov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0.6,0,0.1,0.2
Pivoň,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0.7,0,0.1,0,0,0.1,0,0,0,0,0,0
Počátky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0,0
"Nadějkov, Větrov",0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0.1,0,0,0,0,0,0.2,0
Netřebice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.1,0.1,0.1,0
Valašská Senice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
Nejdek,0.4,2.2,0,0,0,0,0,0,0,0,0,0,2.8,0.4,0,0,0,0,0,0,0,0,0,0
"Žďár nad Sázavou, Stržanov",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"Karlovy Vary, Olšová Vrata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0.1,0,0,0
Nové Město na Moravě,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5.1,0,0.1,1.7,0,0.3
"Lovčice, Kvasetice",0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.6,0.2,0.1,0.2,0.1,0,0,0,0,0,0,0
Lomnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.3,0.1,3.6,0,1.3,1.2,0,0.3,0.4
Světlá Hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.4,0.3,0,0,0.2
"Šindelová, Obora",0.1,2.4,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
Horní Maršov,10.7,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Kateřinice, Ojičná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,4.1,21.2,1.4,0,5.9
Nová Bystřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5,0,0,0
Horní Lomná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14.8,0,0
Strmilov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,0,0.4,0
"Černovice, Dobešov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.6,0,0,0,0,0,0.5
Rýmařov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.2,0,0.2,0.2
Rokytnice v Orlic.horách,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.3,0,0,0
Třešť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.3,0.6,0.1,0.1,0
Hubenov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.4,0,0.4,0
Orličky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.5,0.4,0,0.4,0
Kostelní Myslová,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.6,0,0,0
Sněžník,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.7,0,0
Žlutice,2.8,0,0,0,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0
Vysoké Studnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.4,0.2,0
Horní Bečva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0
"Dolní Dvůr, Rudolfov",23.5,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0
Lubná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.2,0.6,0,0
Krucemburk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,1.1,0,0.3,0,0
Vyšší Brod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Vatín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.3,0.2,0.1,0.1,1.6,0,0.2
"Kamenice nad Lipou, Vodná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.9,0.4,0.1,1.4,0,0,0.3
Tisá,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
Příbram,0.1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,0.5,0.1,0.2,0.1,0,0,0,0,0,0,0
"Český Krumlov, Přísečná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0,0
Bystřice nad Pernštejnem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12.4,0,0,0.6,0.2,0
Polička,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0,0.4,1,0
"Radošice, Mladý Smolivec",0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.3,0,0.2,0.1,0,0.1,0,0,0,0,0
Roprachtice,10.5,13.2,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.5,0,0,0,0,0,0,0
Česká Kubice,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.5,1.2,0.1,0,0,0,0.1,0,0,0,0,0,0
"Branná, Františkov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.2,0,0.2,0.2
Hlasivo,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0.1
"Potštát, Boškov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.3,1.6,0,0.4,0
Olešnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.4,0,0,0.4,0.3,0
Humpolec,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.6,4.4,0,0,0,0,0.3
Králíky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.3,0.3,0,0,0
Červená Voda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.7,0.2,0.1,0.7,0
Chanovice,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.9,0.1,0,0.2,0.3,0,0,0,0,0,0,0
"Přibyslav, Hřiště",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,1.1,0,0.9,0,0
"Košetice, Křešín, Kramolín",0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.2,0,0,0
Studenec,27.8,7,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
Teplice nad Metují Zdoňov,5.1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Konstantinovy Lázně,1,0,0,0,0,0.3,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0.8,0,0,0
Štoky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.2,0.2,0.2,0,0.1
Bečov nad Teplou,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6.1,0.4,0,0,0
Seč,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
Strašice,0.7,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.8,0,0.1,0,0,0,0,0,0,0,0
"Jindřichův Hradec, Děbolín",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0
"Křemže, Mříč",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.4,0,0,0,0
Luby,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rožmitál pod Třemšínem,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0.1,0,0,0,0,0,0,0
Český Rudolec,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0
Kocelovice,0.1,0,0,0,0,0,0,0,0,0,0.2,0.1,0.6,0.2,0,0.2,0.2,0,0,0,0,0,0,0
Velké Karlovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0
Brtnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0,0,0,1.6,0.4,0.1,0.1
Slezská Harta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.6,0.2,0.1,0
Radostín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.6,0.8,0.2
Bukovinka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,1.5,0,0,0.2,0.7
Sedlice,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.1,0,0,0.2,0.1,0.1,0,0,0,0,0,0
Železná,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0
"Gajer, Janov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,1.4,0
Luká,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,0,0,0.6,0.5
Verneřice,2.4,0.9,0.1,0.1,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0.1,0,0,0.1,0,0
Planá,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,2.3,0,0,0,0
Jemnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.6,0,0,0,0,0,0
Jeseník,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0.1,0.1
Temelín,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0.1,0.1,0.4,0,0,0.7,0
"Město Albrechtice, Žáry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,0.5,0.3,0,0.1
Jablonec nad Nisou,3.1,2.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,1,0.1,0,0,0,0.1,0,0,0
Nalžovské Hory,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.2,0,0,0.1,0,0,0,0,0,0,0
Olší,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1
Pacov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0.2
Březnice,0,0,0,0,0.1,0,0,0,0,0,0.2,0.3,0.3,0.2,0.1,0.1,0.2,0,0,0,0,0,0,0
Vlkonice,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0.6,0.1,0,0.1,0.2,0,0,0,0,0,0,0
Ondřejov,,,,,,,,,,,,,,,,,,,,,,,,
Chudenice,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.1,0,0,0,0,0.1,0,0,0,0,0
Vítkov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.9,2.6,0.1,0,0.5
"Zbýšov, Dobrovítov",2.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.1,0,0,0.1
Tachov,0,0,0,0,1.3,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,4.6,0,0,0,0
Bernartice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1
Lomnice nad Popelkou,22.4,11.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.5,0,0,0,0,0,0,0
Sloup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8,0,0,0,0.1
Velká Bíteš,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.7,0.9,0,0,0,0,0
Husinec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0.5,0,0
Cheb,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.6,0.8,0,0,0,0
Paseky,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0.2,0,0,0,0.6,0.3,0
Vrchlabí,23.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0
"Zbiroh, Švabín",0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.1,0,0,0,0,0,0,0,0,0
Byňov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Sedlec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,7.7,0.9,0,0,0,0,0,0
Nové Město pod Smrkem,1.9,4.2,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0.6,1.4,0.1,0,0,0,0,0,0,0
Nepomuk,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.4,0,0.3,0,0,0,0,0,0,0,0
Habry,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
"Jihlava, Hruškové Dvory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,0.1,0
Trhové Sviny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
"Tábor, Měšice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0,0,0.3,0
Chlum u Třeboně,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.1,0,0,0
Moravské Budějovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.2,4.5,0,0,0,0,0,0
Domažlice,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0,0,0,0,0.2,0,0,0,0,0
Valašská Bystřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8.6,1.8,0,0.1
Skuteč,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9,0,0,0,0
Třebíč,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0
Havlíčkův Brod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.1,0.1,0,0,0,0.1
Velké Meziříčí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5,0,0.1,0.1,0.1,0
Chelčice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0.3,0
"Huslenky, Kychová",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0
Hudlice,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0.1,1,0.2,0.1,0,0,0,0,0,0,0,0
Kralovice,3.4,0,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0,0,0,0,0,0,0.1,0,0,0
"Staré Sedlo, Darmyšl",0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0.1,0,0,0,0,0,0,0
"Volyně, Nihošovice",0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0
Hradec nad Svitavou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.7,0,0,0.2,0.1
Police nad Metují,7.5,10,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Řendějov, Nový Samechov",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zlaté Hory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.6,7.8,0.3,0,0
Stříbro,0.2,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0
Trutnov,5.6,1.9,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frenštát pod Radhoštěm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,10.4,2.2,0,0
Mladá Vožice,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0.2,0
Vráž,0,0,0,0,0,0,0,0,0,0.1,0.4,0.5,0.6,0,0.1,0.1,0.1,0,0,0,0,0.2,0.1,0
Hanušovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0.4,0.1
Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0.4,0
Orlík nad Vltavou,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.3,0.2,0,0.3,0.1,0.2,0,0,0,0,0,0
