Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,1,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Pec pod Sněžkou,0,0,0,0,0.1,0.6,2,2.7,3.4,5.1,4.8,7.2,6.5,5.5,4.9,3.7,2.7,5.2,2.5,2.9,2.7,2.4,2.6,3.5
Strážný,0,0,0.2,0.1,0.2,0.1,0.1,0,0.2,0.6,1.1,1.7,1.6,0.9,0.6,0.2,0.3,0.9,0.9,0.4,0.4,0.6,0.6,0.4
"Jelení, Nová Pec",0,0,0.2,0.1,0,0,0,0,0.2,0.6,0.6,1.5,1.3,0.9,0.6,0,0.3,0.7,0.9,0.3,0.5,0.3,0.4,0.8
Klíny,0,0,0,0,0.1,0.3,0.4,0.3,0.2,0.1,0,0.1,0,0,0,0,0,0,0.1,1,0.4,0.4,0.1,0
Zámyšl,0,0.3,0.6,1.6,1,0.4,0.3,1,0.8,0.8,1.1,0.5,0.2,0.2,0,0.1,0.1,0.9,1.4,2.3,2,2.1,1,0.3
Karlova Studánka,0,0,0,0,0,0,0.1,0.3,0.3,0.1,0.1,0.1,0,0.2,0.5,0.7,0.5,0.2,0.4,0.2,0.2,1.6,1.8,2.5
Zbytiny,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.4,0.1,0,0,0,0.1,0.2,0.2,0.2,0.3,0.3,0.1
"Bedřichov, Nová louka",0,0,0,0,0.1,0.1,0.6,0.9,0.8,1.5,1.8,2.3,1.6,0.6,0.1,0,0,1.1,0.6,0.3,0.6,1.7,1.6,0.7
Bedřichov,0,0,0,0,0.1,0.2,0.5,1,0.5,1,1.5,1.9,1.3,0.4,0.1,0.2,0.1,0.8,0.5,0.3,0.6,1.3,1.2,0.4
Pohorská Ves,0,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desná, Souš",0,0,0,0,0.1,0.1,0.6,0.8,0.6,1.1,1.7,2.7,1.8,1.5,0.9,0.6,0.5,1.3,1.1,1,1.4,1.6,1.5,1.9
"Dlouhé Stráně, Kouty nad Desnou",0,0,0,0,0,0,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0,0,0,0,0.5,1.1,1.4
"Ktiš, Tisovka",0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.2,0.1,0.1,0.2,0,0.1
Železná Ruda,0,0,0.6,0.6,0.4,0.5,0.4,1,0.9,1.3,3,3.2,0.9,0.3,0.1,0.1,0.7,1.6,2.4,3.6,2.7,3.4,2.3,0.8
Volary,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0.6,0.4,0.4,0.1,0,0,0.3,0.5,0.3,0.2,0.4,0.5,0.2
Červená,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.8
"Nýdek, Filipka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Přimda,0,0.1,0.1,0.2,0.4,0,0.4,0.6,0.9,1.2,1,1,0.6,0.3,0.2,0,0.4,0.5,0.8,1.5,2.8,2.3,0.4,0.7
Černá v Pošumaví,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0.2,0.1,0.6,0.1,0.1,0.1,0,0.2,0.1
"Olešnice, Čihálka",0,0,0,0,0,0.6,0.4,0.6,1.3,0.7,0.9,0.2,0.2,0.1,0.3,0.3,0,0,0.1,0.2,1.2,1.6,1.5,2
Svratouch,0,0,0,0,0,0.2,0.5,0.2,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.2,0,0
Čachrov,0,0.1,0.7,0.7,0.4,0.2,0.2,1.2,0.6,0.8,0.9,0.3,0,0,0,0,0.1,0.5,1.1,1.7,2.9,2,0.9,0.2
Kašperské Hory,0,0,0,0.2,1,0.5,0.1,0.1,0.1,0.2,0.3,0.5,0.2,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,0
"Bílá, Salajka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nová Ves v Horách,0,0,0,0.1,0.6,0.8,0.4,0.6,0.3,0,0,0,0,0,0,0,0,0.1,0.5,1.3,0.1,0.4,0,0
Nedvězí,0,0,0,0,0,0.1,0.4,0.1,0.1,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.4,0.2,0
Černý Důl,0,0,0,0,0,0,0.7,1.3,1.3,1.4,1.3,2.7,1.5,3,3.2,3.2,1.7,3.4,1.9,1.3,1.4,1.5,1.5,2.5
Bezvěrov,0,0.1,0,0.1,0.6,0.1,0.4,0.2,0,0.3,0.2,0.1,0,0.2,0.4,0,0.6,0.3,0.3,0.3,1.2,1.2,0.2,0.1
"Mariánské Lázně, vodárna",0,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0,0,0,0,0.1,0.1,0,0.5,0.7,0.8,0.8,1.9,1,0.4,0.1
Vysoké nad Jizerou,0,0,0,0,0.1,0.1,0.8,1.3,1,1.5,0.7,1.1,0.7,0.7,0.8,0.6,0.3,1.6,0.5,1,1.2,1.2,0.8,2.2
Aš,0,0.1,0.2,0.2,0.1,0.1,0.4,0.1,0.2,0.2,0.1,0,0,0,0.1,0.4,0.5,0,0.3,1.2,1.3,0.9,0.1,0
Harrachov,0,0,0,0,0.3,0.4,1.2,1.6,1.8,2,2.4,3.1,2.4,2,1.1,1.1,1.5,2.3,1.8,1.6,1.6,2,2.1,1.7
Protivanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.4,0
Kadov,0,0,0,0,0.1,0.3,0.9,0.4,0.1,0,0.1,0.3,0.3,0.2,0.1,0,0,0,0.1,0,0.1,0.3,0,0
Zdobnice,0,0,0,0,0,0.8,0.5,1.1,1.2,0.6,0.7,0.4,0.4,0.3,0.4,0.1,0.2,0.1,0.3,0.8,0.8,1.4,1.5,1
Orlické Záhoří - vodárna,0,0,0,0,0,1.3,1.1,2,1.9,1.1,1.1,0.6,0.3,0.3,0.9,0.3,0.1,0,0.2,0.8,1.4,2.2,1.9,1
"Hošťálková, Maruška",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0.4,0.2
Deštné v Orlic. horách,0,0,0,0,0,1,0.5,1.1,1.1,0.5,0.4,0.3,0.2,0.1,0.3,0.2,0.1,0,0.3,0.3,0.9,1.8,1.5,1.8
"Borovno, Míšov",0,0,0.1,0.2,0.1,0,0.8,0.3,0.1,0.6,0.2,0,0,0,0,0,0,0,0.6,0.1,0.2,1.1,0.4,0
Krásné Údolí,0,0,0,0.2,0.4,0,0.3,0.5,0.2,0,0.2,0.2,0,0,0,0,0.1,0.2,0.3,0.4,1.1,1,0.2,0
Žacléř,0,0,0,0,0,0.1,0.6,1.7,1.7,2.3,1.2,2.1,1.6,3.8,3.7,1.6,0.9,1.1,0.2,0.2,1.3,1.4,2.1,3.4
Strašín,0,0,0.1,0.2,0.3,0.3,0,0.1,0,0.1,0.3,0.1,0.1,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0.1
Vimperk,0,0,0,0,0.1,0,0.1,0,0,0,0,0.4,0.4,0.2,0.1,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2
"Petrovice, Krásný Les",0.1,0.1,0.1,0.6,1,0.6,0.2,0.3,0.1,0.1,0,0.1,0,0,0,0,0.1,0.2,0.1,1,0.8,1.4,0.5,0
Josefův Důl,0,0,0,0,0,0.1,0.7,1,0.7,1.1,1.5,2.1,1.7,0.8,0.3,0.5,0.4,1.1,0.6,0.6,0.8,1.4,1,1
Nový Rychnov,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0
Pivoň,0,0,0.4,0.6,0.3,0.1,0.6,0.9,2,1.6,0.8,1.1,0.6,0.4,0.1,0,0.4,1.1,1.7,2.1,3.3,2.5,1.5,1.3
Počátky,0,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0,0,0
"Nadějkov, Větrov",0,0,0.1,0.2,0.2,1.5,0.7,1,0.6,0.1,0,0,0,0,0,0,0,0,0.4,0.3,0.4,0.4,0.1,0
Netřebice,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0.3,0.1,0.4,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1
Valašská Senice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0.3,0.3
Nejdek,0,0.1,0,0.7,0.8,1.2,1.9,1.4,0.9,0.2,0.5,0.5,0.2,0.1,0.2,0.2,0.2,0,0.2,0.5,1.6,0.9,0.2,0
"Žďár nad Sázavou, Stržanov",0,0,0,0,0.1,0.2,0.1,0.1,0.1,0,0.1,0.2,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0
"Karlovy Vary, Olšová Vrata",0,0,0.1,0.6,1.2,0.2,1.2,0.8,0.1,0,0,0,0,0,0,0,0,0,0.1,0.3,0.9,0.7,0.1,0
Nové Město na Moravě,0,0,0,0,0,0.3,0.7,0.3,0.1,0,0,0.2,0.3,0,0.2,0,0,0,0,0,0,0.2,0,0
"Lovčice, Kvasetice",0,0,0,0.1,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0.9,1.8,0.2,0
Lomnice,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.1,0.3,0.3,0,0.1,0.1,0,0.8,1.8,1.3
Světlá Hora,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0.1,1.1,1.7
"Šindelová, Obora",0,0,0,0.3,0,0.8,0.8,0.5,0.5,0,0.1,0.1,0.1,0,0,0.2,0.1,0,0.3,0.5,1.8,0.6,0.2,0
Horní Maršov,0,0,0,0,0,0,1,2,1.8,2.9,1.7,3.3,3.7,5.6,4.7,3.2,2.3,2.9,1.7,1.5,1.5,1.6,2.1,3.2
"Kateřinice, Ojičná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0.2,0.3
Nová Bystřice,0,0,0,0.2,0.4,0.2,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
Horní Lomná,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strmilov,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0
"Černovice, Dobešov",0,0,0,0.1,0.6,0.9,0.1,0.2,0.1,0.2,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0.5,0.1
Rýmařov,0,0,0,0,0,0,0,0.5,0.1,0,0,0.1,0,0,0.2,0.2,0.2,0,0.1,0.3,0.2,1.2,1.8,1.9
Rokytnice v Orlic.horách,0,0,0,0,0,0.7,1.2,2.3,1.3,0.2,0.5,0.4,0.4,0.1,0.1,0.1,0,0.1,0.1,0.4,0.5,1.2,1.3,0.9
Třešť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubenov,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0
Orličky,0,0,0,0,0,0.1,0.5,0.3,1.1,0.5,0,0.1,0.5,0.2,0.2,0.2,0,0.1,0.3,0.1,0.4,1.5,2,1.1
Radošice,0,0,0,0.1,0.1,0,0.6,0.4,0.1,0.4,0.1,0,0,0,0,0,0,0,0.2,0,0.3,0.9,0.6,0
Kostelní Myslová,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sněžník,0,0.1,0,0.3,0.2,0.2,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0.2,0,0.3,1.1,1,0.5,0
Žlutice,0,0,0,0.2,0.4,0.1,0.6,0.6,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0.2,0.4,0.9,0.2,0
Vysoké Studnice,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0
Horní Bečva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"Dolní Dvůr, Rudolfov",0,0,0,0,0.1,0.1,1.1,2,1.6,2.3,1.7,3.1,1.9,2.6,2.5,3.4,0.9,3.3,2.4,1.7,1.9,1.4,1.3,2.5
Lubná,0,0,0,0,0,0.2,0.3,0.1,0,0,0,0.3,0.1,0,0.2,0,0,0,0,0,0,0.3,0.1,0
Krucemburk,0,0,0,0,0,0,0.1,0.2,0.1,0,0.1,0.4,0.1,0,0,0,0,0,0,0,0.1,0,0,0
Vyšší Brod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1
Vatín,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
"Kamenice nad Lipou, Vodná",0,0,0,0.1,0.9,0.6,0.1,0,0.1,0.1,0.1,0.1,0.2,0.1,0,0,0,0,0,0.2,0,0,0.1,0.1
Tisá,0,0.3,0,0.2,0.3,0.2,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.7,0.8,1,0.4,0
Příbram,0,0.1,0.1,0.5,0.7,0.2,0.8,1.2,0.7,0.9,0.3,0.1,0.3,0.1,0,0,0,0,0.5,0.4,0.7,1,1,0.2
"Český Krumlov, Přísečná",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Bystřice nad Pernštejnem,0,0,0,0,0,0.3,0.7,0.2,0.1,0,0,0,0.2,0.1,0.2,0,0,0,0,0,0.2,0.6,0,0
Polička,0,0,0,0,0,0.1,0.3,0.2,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0.3,0.2,0
Roprachtice,0,0,0,0,0.2,0.3,1.4,1.8,1.2,1.8,1.1,1.2,1.1,1.3,1,0.7,0.2,1.2,0.9,0.6,1.3,1.5,0.7,1.3
Česká Kubice,0,0,0,0.5,0.3,0.1,0.5,2.1,2.7,3.1,3.4,2.2,0.4,0.3,0.1,0,0.7,1.5,2.3,2.4,2.9,2.9,1.5,1
"Branná, Františkov",0,0,0,0,0,0,0.2,0,0.2,0.3,0,0,0,0.1,0.1,0.2,0.1,0,0,0,0,0.4,1,0.7
Hlasivo,0,0,0,0.1,0.1,0.4,0.2,0.6,0.9,0.1,0,0,0.2,0,0,0,0,0,0,0.1,0.2,0.4,0.3,0.1
"Potštát, Boškov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0,0,0,0.1,0.9,0.8
Olešnice,0.1,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.7,0.2,0
Humpolec,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0
Králíky,0,0,0,0,0,0.3,1.3,0.9,1.8,0.6,0,0.1,0.4,0.5,0.4,0.3,0,0,0.4,0.3,0.2,1.5,2.5,1.3
Červená Voda,0,0,0,0,0,0.2,0.8,0.6,1,0.5,0.1,0.1,0.5,0.4,0.5,0.4,0.1,0.2,0.4,0.3,0.5,1.3,2.2,1
Chanovice,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,0.6,0.3,0
"Přibyslav, Hřiště",0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0
"Košetice, Křešín, Kramolín",0,0,0,0,0.2,0.6,0.2,0.1,0.3,0.2,0.2,0.1,0,0.1,0,0,0,0,0,0,0,0.2,0.6,0.1
Studenec,0,0,0,0,0,0.2,0.9,0.9,0.9,1.8,0.8,0.6,0.8,0.6,0.8,0.5,0.2,0.9,0.8,0.4,0.8,1,0.9,1.3
Teplice nad Metují Zdoňov,0,0,0,0,0,0.1,0.1,0.3,0.3,0.7,0.4,0.1,0,0.2,0.3,0,0,0,0,0,0.1,0.3,0.8,0.7
Konstantinovy Lázně,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0.1,0.1,1,1.8,0.2,0.1
Štoky,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0
Bečov nad Teplou,0,0,0,0.1,0.2,0.1,0.1,0.5,0.1,0,0,0.2,0,0,0,0,0.1,0.2,0.4,0.6,1.9,1.3,0.3,0
Seč,0,0,0,0,0.2,0,0,0.2,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.2
Strašice,0,0,0,0,1,0.3,0.7,1.1,0.2,0.8,0.4,0.4,0.3,0,0,0,0,0,0.5,0.3,0.5,0.9,0.4,0
"Jindřichův Hradec, Děbolín",0,0,0.1,0.6,0.7,1,0.2,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1
"Křemže, Mříč",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luby,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0.2,0.1,0.1,0.1,0.7,1.3,0.5,0.2,0
Rožmitál pod Třemšínem,0,0,0.1,0.7,0.8,0.2,1.2,1.2,0.5,0.9,0.4,0.8,0.5,0,0,0,0,0,0.8,0.2,0.6,1.2,0.8,0
Český Rudolec,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
Kocelovice,0,0,0,0,0,0,0.5,0.3,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0.2,0.4,0.5,0
Velké Karlovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
Brtnice,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
Slezská Harta,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.7,0.9
Radostín,0,0,0,0,0,0.2,0,0,0.1,0,0,0.4,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0
Bukovinka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.5,0
Sedlice,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
Železná,0,0.1,0,0.2,0.2,0,0.3,0.4,1,1,0.8,0.6,0.1,0,0,0,0.1,0.5,0.8,1.8,2.4,1.4,0.9,1.1
"Gajer, Janov",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
Luká,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0,0,0,0,0,0.3,0.6,0
Verneřice,0,0,0,0.1,0.1,0.7,0.6,0.6,0.5,0.2,0.2,0.2,0.1,0,0,0,0.2,0.1,0,1.3,1.6,1.5,1.2,0
Planá,0,0.1,0.2,0.2,0.1,0,0.1,0.2,0.1,0.1,0.1,0.1,0,0,0,0.1,0.2,0.3,0.5,0.6,2,1.4,0.2,0.1
Jemnice,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1
Jeseník,0,0,0,0,0,0,0.2,0.4,0.1,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0.5
Temelín,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Město Albrechtice, Žáry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jablonec nad Nisou,0,0,0,0,0.1,0.3,1,1.5,1.1,1.9,0.9,1.2,1.3,1,0.6,0.7,0.2,0.9,0.3,0.5,0.8,1.2,1.2,1.1
Nalžovské Hory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,1,0.3,0.1
Olší,0,0,0,0.1,0.1,0.6,0.3,0.6,0.5,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0.1,0
Pacov,0,0,0,0.1,0.3,0.7,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0.2,0.7,0.2
Březnice,0,0,0,0.3,0.3,0.1,0.7,0.7,0.3,0.3,0.1,0.2,0.2,0.1,0,0,0,0,0.4,0,0.2,0.7,0.6,0.1
Vlkonice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.4,0.7,0.1,0
Ondřejov,0,0,0,0.1,0.1,0.2,0.9,1.1,0.8,0.3,0.4,0,0,0.1,0,0,0,0,0,0.4,0.2,0.2,0.5,0
Chudenice,0,0,0,0.2,0.1,0,0,0.1,0.2,0.2,0.1,0,0,0,0,0,0,0,0.5,0.3,1.5,1.4,0.4,0.1
Vítkov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"Zbýšov, Dobrovítov",0,0,0,0,0.4,0.5,0.5,0.1,0.4,0.2,0.1,0,0,0.2,0.1,0,0,0,0,0.3,0.2,0,0.2,1.2
Tachov,0.1,0,0.2,0.6,0.1,0,0.2,0.5,0.3,0.4,0.4,0.3,0.2,0.2,0.1,0,0.3,0.6,0.6,1.7,3.3,1.4,0.5,0.4
Bernartice,0,0,0,0.1,0,0.4,0.1,0.6,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lomnice nad Popelkou,0,0,0,0,0,0.6,0.8,0.8,0.9,1.1,0.5,0.3,0.5,0.5,0.6,0.3,0.1,0.7,0.8,0.5,1.1,1.3,0.6,1.1
Sloup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.1
Velká Bíteš,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Husinec,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0
Cheb,0,0,0,0.1,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.4,1.7,0.7,0.3,0.2
Paseky,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
