Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,1.8,3.5,4.9,2.1,0.9,0.4,0.2,0.1,0,0,0,0,3.1,2.4,0.1,0,0,0,0,0,0,0,0,0
Blatný vrch,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"Boubín, vrchol",0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plechý,0.4,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šerák,0,7.6,3.9,4.5,5.8,4.4,0.9,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0
Lysá hora,0,0,0,0,0,1.5,2.2,1.9,0.2,0.2,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0
Labská bouda,1.2,4.4,3.4,1.6,0.9,1,0.3,0,0,0,0.5,0.6,0,0.1,0,0,0,0,0,0,0,0,0,0
Klínovec,1.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bučina, u Kvildy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Churáňov,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dvoračky,1,4.2,3.2,1.2,0.6,0.7,0.2,0,0,0,0.5,0.1,0,0.2,0.1,0,0,0,0,0,0,0,0,0
Filipova Huť,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Horská Kvilda, u Hamerského potoka",0.1,0.1,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",0.6,4.8,4.8,2.2,0.8,0.4,0,0.1,0,0,0,0.7,0.3,1,0,0,0,0,0,0,0,0,0,0
"Bělá pod Pradědem, Červenohorské sedlo",0.1,3.4,3.2,2.8,6.4,3.5,0.7,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Smědavská hora",2,2.8,1.6,1,9.3,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Staré Město pod Sněžníkem, Paprsek",0.3,1.9,3.2,4.6,3.4,2.2,0.6,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0
Kubova Huť,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Josefův Důl, Rozmezí",2.7,3.1,1.6,0.9,4.9,0.4,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Knajpa",1.9,2.6,1.4,0.8,3.8,0.3,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Pavlova cesta",2.1,2.6,1.4,0.8,2.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Špičák,0.5,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kořenov, Lasičí",1.3,3.1,2.8,4.4,0.9,0.7,2.4,0.1,0,0.2,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0
Dyleň,0.3,1,1.5,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kořenov, Jizerská cesta",1.6,3.4,2.9,1.6,2.3,1.2,0,0.1,0,0.2,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, U Jeřábu",1.4,2.7,2.5,1.3,3.4,0.8,0.1,0.1,0,0.1,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1
"Hejnice, Kasárenská",1.6,2.7,2.2,1.7,4.8,2.5,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Přebuz,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borová Lada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abertamy,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prášily,0.4,0.1,0,0,0.3,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Bedřichov, Olivetská hora",2.2,2.1,1.1,0.6,0.5,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
