Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0,0,0,0,0,0,0,1,0.2,0.1,0.1,2.4,0,0.3,0,0,0,0,0,0,0,0,0,0
Blatný vrch,0,0,0,0,0.2,3.6,3.6,3.4,0.2,0,0.7,1.2,0.4,0,0,0,0,0,0,0,2.1,0,0.7,6.7
"Boubín, vrchol",0,0,0,0.1,0.8,2.5,4.8,12.7,0.2,0,0.1,0,0,0.1,0,0,0,0,0,0,2,0,0.5,20.6
Plechý,0,0,0,0,2.8,1.5,3.4,8.5,1.4,0.2,0.9,0.3,1.1,0,0,0,0,0,0,0,0,0,6.3,5.4
Šerák,0,0,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3,0
Lysá hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5.1
Labská bouda,0,0,0.4,0,0,0,0,0.4,0.1,0.3,2.3,4.1,0,0.6,0,0,0,0,0,0,0,0,0,0
Klínovec,0,0,0,0,0,0,0.1,0.3,1,1.1,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"Bučina, u Kvildy",0,0,0,0,0.7,7.4,4.4,8.6,0,0,1.1,0.6,0.6,0.7,0,0,0,0,0,0,17.2,8.7,1.5,6.7
Churáňov,0,0,0,0,0,6.1,5,7.8,0.3,0,0,0,0,0,0,0,0,0,0,0,2.7,2.5,0.3,4.2
Dvoračky,0,0.1,0.6,0.1,0,0,0,0.6,0.1,0,2.7,5.4,0.6,0.3,0,0,0,0,0,0,0,0,0,0
Filipova Huť,0,0,0,0,0.2,3.9,6,4.8,0,0,0.4,0.7,0.1,0,0,0,0,0,0,0,1.7,0.1,0.1,4.1
"Horská Kvilda, u Hamerského potoka",0,0,0,0,0.1,6.2,5.4,6.9,0.1,0,0,0.1,0,0,0,0,0,0,0,0,3.2,0.6,0.1,4.3
"Pomezní boudy, Horní Malá Úpa",0.3,0,0,0,0,0,0,0.8,0.1,0,0,1.4,0,0.1,0,0,0,0,0,0,0,0,0,0
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0
"Hejnice, Smědavská hora",0,0,0.1,0.1,0,0,0,0.2,0.5,18.1,8.3,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Kubova Huť,0,0,0,0,0.4,2.2,4.7,7.2,0.1,0,0.2,0,0,0,0,0,0,0,0,0,1.3,0,0.8,11.1
"Josefův Důl, Rozmezí",0,0,0.2,0.1,0,0,0,0.5,0.3,18.2,7.2,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0
"Hejnice, Knajpa",0,0,0.1,0.1,0,0,0,0.3,0.4,16.1,5.8,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Pavlova cesta",0,0,0.1,0,0,0,0,0.6,0.5,18.2,8.3,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0
Špičák,0,0,0,0,0,1.1,2.7,0.4,0.3,0,1.5,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.4
"Kořenov, Lasičí",0,0,0.2,0,0,0,0,0.2,0.6,12,10.4,1.1,0,0.2,0,0,0,0,0,0,0,0,0,0
Dyleň,0,0,0,0,0,0,0.8,1.8,2.5,3.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kořenov, Jizerská cesta",0,0,0.1,0,0,0,0,0.3,0.6,23,9.8,0.7,0.1,0,0,0,0,0,0,0,0.1,0,0,0
"Bílý Potok, U Jeřábu",0,0,0,0.1,0,0,0,0.1,0.6,24.7,9.5,0.9,0.2,0,0.1,0,0,0,0,0,0,0,0,0
"Hejnice, Kasárenská",0,0,0.1,0,0,0.1,0,0.1,0.5,18.6,6.8,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0
Přebuz,0.3,0,0,0,0,0,0.1,0,0.4,0.9,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Borová Lada,0,0,0,0,0.1,4.4,4.2,11.4,0.1,0,0.5,0.3,0.1,0,0,0,0,0,0,0,33,0.3,16.1,6.9
Abertamy,0,0,0,0,0,0,0.3,0.1,1.1,1.6,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0
Prášily,0,0,0,0,0,5.8,2,0.5,0.1,0,0.1,0.5,0.1,0,0,0,0,0,0,0,0.5,0,0.1,2.2
"Bedřichov, Olivetská hora",0,0,0,0.1,0,0,0,0.2,7.3,16.6,3.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0
"Luisino údolí, Deštné v Orlických horách",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hojsova Stráž,0,0,0,0,0,1.2,2.5,0.5,0.2,0,1.4,0,0,0,0,0,0,0,0,0,0.9,1.6,0,0.1
"Kořenov, Jizerka",0,0,0.1,0,0,0,0,0.2,0.6,14.9,11.4,0.9,0,0.1,0,0,0,0,0,0,0,0,0,0
"Kynžvart, Lazy",0,0,0.1,0,0,0,0.8,1.3,2.2,4.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílý Potok, Smědava",0,0,0,0,0,0,0,0.2,0.7,21.6,9.6,0.9,0,0.2,0,0,0,0,0,0,0,0,0,0
Milešovka,0,0,0,0,0,0,0,0,1,1.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
Měděnec,0,0,0,0,0,0,0,0.1,1.2,1.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Staré Hutě, Hojná Voda",0,0,0,0,1.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pec pod Sněžkou,0.2,0,0,0,0,0,0,1.5,0.1,0,0,1.6,0,0.2,0,0,0,0,0,0,0,0,0,0
Strážný,0,0,0,0,0.8,1.9,10.4,8.7,0.2,0,1.4,0.3,0.4,0,0,0,0,0,0,1.1,0,0,14.8,3.3
"Bedřichov, Tomšovka",0,0,0.1,0,0,0,0,0.2,5.2,17,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jelení, Nová Pec",0,0,0,0,2.3,2.7,5.5,9.6,0.6,0,0,0.1,0,0,0,0,0,0,0,0,0,0,3.1,6.1
Klíny,0,0,0,0,0,0,0,0.1,0.6,2,0.7,0.1,0.2,1.6,0,0,0,0,0,0,0,0,0,0
Zámyšl,0,0,0,0,0,1.5,2.6,0.3,0.1,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0.9
