Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Vysoké nad Jizerou,0.1,0,0,0.4,1.5,1,1.4,0,0,0,0,0,0,0,0,0,0,0.2,1.2,1.2,1.6,0.6,0.2,0
Aš,1,0.9,0.4,1,0.7,0,0,0,0,0,0,0,0,0.9,1.2,1.2,2.4,3.1,2.9,0.8,0.4,0.1,0.7,0.2
Harrachov,0.1,0.1,0,1.4,2.1,1,1.4,0,0,0,0,0,0,0,0,0.1,0,0.3,3.1,4.5,4.1,1,0,0
Protivanov,0,0,0,0,0.4,0.4,1.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1
Kadov,0,0,0,0,0,1.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.9,0,0.3
Zdobnice,0,0,0,0,0.2,1.9,1.4,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.6,0.2,0.4
Orlické Záhoří - vodárna,0,0,0,0,0,2.7,2.3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0.4
"Hošťálková, Maruška",0,0,0,0,0.1,0.7,1,1.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2
Deštné v Orlic. horách,0,0,0,0,0.6,1.6,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,1.3,0.2,0.4
"Borovno, Míšov",0,0,0,1,1.4,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0.7,0.8,1.4,0.2,0.1,0,0
Krásné Údolí,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0,0.2,0.7,1.6,0.8,0.3,2.1,0.4,0,0,0.2,0.5
Žacléř,0.1,0.2,0,0,2.7,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.3,0.7,0.6,0
Strašín,0,0,0,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0.3,1.3,1.6,1.2,0.1,0.2,0,0
Vimperk,0,0,0,0.2,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,1.3,3.6,1,0,0.2,0
"Petrovice, Krásný Les",1.4,0.3,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,1.8,1.2,0.8,1.7,0,0,0,0.3
Josefův Důl,0.1,0,0,0.9,0.7,0.5,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,1.9,3,1.7,1.8,0.2,0.1
Nový Rychnov,0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.3,0.6,0.1
Pivoň,0,0.1,2.7,3.6,0.7,0.1,0,0,0,0,0,0,0.4,0.3,0,1.1,0.7,0.6,3,0.3,0.2,0.1,0.1,0
Počátky,0,0,0,0,0.4,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.9,0.5,0
"Nadějkov, Větrov",0,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.4,1.8,0,0,0
Netřebice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
"Uhelná, Nové Vilémovice",0,0,0,0,0,0.3,0.4,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,0.2,0.1
Valašská Senice,0,0,0,0,0,0.3,1.3,0.3,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
Nejdek,0.8,0.4,0.3,0.1,0.9,0.1,0,0,0,0,0,0,0,0.1,0.9,1.3,0.8,1.1,4.9,0,0,0.2,0.7,1.4
"Žďár nad Sázavou, Stržanov",0,0,0,0,0.2,1.4,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,0,0.7
"Karlovy Vary, Olšová Vrata",0,0,0.5,0.1,0.3,0,0,0,0,0,0,0,0,0,0.7,1.2,0.3,0.7,2.2,0.1,0,0,0,0.3
Nové Město na Moravě,0,0,0,0,0.2,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.2,0,0.5
"Lovčice, Kvasetice",0,0,0,0.1,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.6,1.5,0.2,0.5,0,0
Lomnice,0.3,0,0,0,0.1,0.8,1.4,2.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.4,1.5
Světlá Hora,0,0,0,0,0,0.2,0.6,0.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,2.5,0.1
"Šindelová, Obora",0.6,0.4,0.3,0.1,0.6,0,0,0,0,0.1,0,0,0,0.2,1,1.5,1.2,1.3,6.2,0.1,0.3,0.3,0.8,1.2
Horní Maršov,0.3,0.1,0,0,3,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.1,0.7,0.9,0
"Kateřinice, Ojičná",0,0,0,0,0.1,0.6,1.1,1.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.4
Nová Bystřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.8,0.9,0
Horní Lomná,0,0,0,0,0,0.1,0.8,1.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Strmilov,0,0,0,0,0.1,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.2,0.9,0
"Černovice, Dobešov",0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9,0.2,0.2,0
Rýmařov,0,0,0,0,0.1,1.2,2.2,2.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.3,0.3
Rokytnice v Orlic.horách,0,0,0,0,0,2.1,1.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.8,0.1,0
Třešť,0,0,0,0,0.2,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.1,0.1,0.1
Hubenov,0,0,0,0,0.2,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,0.3,0
Orličky,0,0,0,0,0,0.8,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0
Kostelní Myslová,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.4,0.1
Sněžník,0.4,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.9,2.2,1.5,1.6,0,0,0,0.3
Žlutice,0,0,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0.2,0.7,1,0,1,0.4,0,0,0,0.3
Vysoké Studnice,0,0,0,0,0.1,1.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.2
Horní Bečva,0,0,0,0,0,0.1,0.7,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
"Dolní Dvůr, Rudolfov",0.2,0,0,0.1,2.2,1.7,1.6,0,0,0,0,0,0,0,0,0,0.1,0,0.3,1.6,3.4,0.8,0.5,0
Lubná,0,0,0,0,0,1.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0,0
Krucemburk,0,0,0,0,0.2,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1
Vyšší Brod,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0.5,0,0
Vatín,0,0,0,0,0.1,1.3,0.8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0.8,0,0.5
"Kamenice nad Lipou, Vodná",0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,0.4,0,0
Tisá,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1.1,2.2,0,0,0,0.3
Příbram,0,0,0,0.4,0.7,1,0,0,0,0,0,0,0,0,0,0,0.2,1.2,1.2,1.7,0.1,0,0,0
"Český Krumlov, Přísečná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.1,0,0,0
Bystřice nad Pernštejnem,0,0,0,0,0.2,1.5,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2
Polička,0,0,0,0,0,0.9,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.3,0,0.1
"Radošice, Mladý Smolivec",0,0,0,0.3,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0.2,1,1.1,1.3,0.2,0.3,0,0
Roprachtice,0.1,0,0,0.3,1.4,1,1.2,0,0,0,0,0,0,0,0,0,0,0.3,0.6,2.1,1.7,0.7,0.2,0
Česká Kubice,0,0,2.9,1,0.8,0,0,0,0,0,0,0,0,0,0,0.9,1.6,1.2,1.4,1.7,0,0,0,0
"Branná, Františkov",0,0,0,0,0,1.4,2.1,1.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,1.2,0.9,0.2
Hlasivo,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,2.4,0.1,0.4,0
"Potštát, Boškov",0,0,0,0,0.2,1,1.3,1.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.1
Olešnice,0,0,0,0,0.1,1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1
Humpolec,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,0.5,0
Králíky,0,0,0,0,0.1,2.6,2.6,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1.6,0.6,0.2
Červená Voda,0,0,0,0,0,2.4,2,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.4,0.6
Chanovice,0,0,0,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,1.1,1.8,0.1,0.6,0,0
"Přibyslav, Hřiště",0,0,0,0,0.1,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0
"Košetice, Křešín, Kramolín",0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,0
Studenec,0.1,0,0,0,1.4,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0.7,1.7,1.7,0.1,0.4,0
Teplice nad Metují Zdoňov,0,0,0,0,0.7,1.3,0.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3.1,0.8,0.7,0.2
Konstantinovy Lázně,0,0,0.8,0.7,0.5,0,0,0,0,0,0,0,0,0.1,0.4,0.9,0.5,0,1.7,0.2,0,0,0.2,0.6
Štoky,0,0,0,0,0.2,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.1
Bečov nad Teplou,0,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0.4,1,2,0.9,0.5,2.7,0.3,0,0.1,0.2,0.9
Seč,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0
Strašice,0,0,0,1.3,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.4,2,0,0,0.1,0
"Jindřichův Hradec, Děbolín",0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.1,0
"Křemže, Mříč",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,0,0.3,0
Luby,0.6,0.3,0.2,0.4,0.5,0,0,0,0,0,0,0,0,0.7,1,1.1,1.3,1.3,4.2,0.4,0.3,0.2,0.1,0.3
Rožmitál pod Třemšínem,0,0,0,0.6,0.9,0.7,0,0,0,0,0,0,0,0,0,0,0.3,1.2,1.8,3.1,0,0.3,0,0
Český Rudolec,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.7,0.1
Kocelovice,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.7,1.7,1.9,0.3,0.5,0,0
Velké Karlovice,0,0,0,0,0,0.1,0.6,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Brtnice,0,0,0,0,0.3,1.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.1,0.2
Slezská Harta,0,0,0,0,0,0.2,0.7,0.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,1.4
Radostín,0,0,0,0,0.2,1.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0,0.3
Bukovinka,0,0,0,0,0.7,0.6,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
Sedlice,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.6,1.5,0.5,0,0
Železná,0,0,2.1,2.7,1.1,0.2,0,0,0,0,0,0,0.1,0.2,0.7,2.1,0.3,0,1.5,0.3,0.1,0.2,0,0.1
"Gajer, Janov",0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
Luká,0,0,0,0,0.1,0.4,1.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2
Verneřice,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.7,2.6,2.2,1.6,0,0,0,0
Planá,0,0,1.4,0.7,0.5,0,0,0,0,0,0,0,0,0.2,0.8,1,0.3,0,2,0.9,0,0.1,0.2,0.2
Jemnice,0,0,0,0,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2
Jeseník,0,0,0,0,0,0.2,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.6,1.4,0.1
Temelín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.3,0,0,0
"Město Albrechtice, Žáry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,0.1
Jablonec nad Nisou,0,0,0,0.5,1.1,0.8,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,2.3,2.5,1.6,0.8,0,0
Nalžovské Hory,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.9,2,0,0.9,0,0
Olší,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,2.3,0.4,0,0
Pacov,0,0,0,0,0.1,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.4,0.1,0
Březnice,0,0,0,0.3,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0.8,1.3,2.5,0.1,0.2,0,0
Vlkonice,0,0,0,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.4,1,1.2,0.1,0.2,0,0
Ondřejov,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.6,1.5,1,0,0
Chudenice,0,0,0.6,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0.2,1.5,1,0.2,1.8,0.3,0.1,0,0
Vítkov,0,0,0,0,0.1,0.2,0.3,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.2
"Zbýšov, Dobrovítov",0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.7,0.2,0
Tachov,0,0.1,1,1,0.8,0,0,0,0,0,0,0,0,0.6,1.1,1.9,0.3,0,2.7,0.7,0.1,0.1,0,0
Bernartice,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.3,0.2,0,0
Lomnice nad Popelkou,0,0,0.1,0,1,0.7,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.6,0.5,0.6,0.3,0
Sloup,0,0,0,0,0.1,0.4,1.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Velká Bíteš,0,0,0,0,0.2,0.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Husinec,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.3,0.8,0.1,0.1,0
Cheb,0.3,0.2,0.2,0,0.2,0.1,0,0,0,0,0,0,0,0.6,1.1,0.9,0.7,0.4,2.8,0.3,0.2,0,0.1,0.2
Paseky,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1,0.1,0,0
Vrchlabí,0.1,0,0,0,2,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0.4,1.4,2.4,0.3,0.5,0
"Zbiroh, Švabín",0,0,0.1,1.2,0.7,0.3,0,0,0,0,0,0,0,0,0.1,0,0.6,0.7,0.3,1.5,0.1,0,0,0
Byňov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1
Sedlec,0,0,0,0,0.1,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nové Město pod Smrkem,0,0.1,0,0.2,0.5,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0.4,2.9,2.2,0.5,0.9,0,0
Nepomuk,0,0,0,0.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1,0.6,1.7,0.3,0.1,0,0
Habry,0,0,0,0,0.1,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0
"Jihlava, Hruškové Dvory",0,0,0,0,0.2,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.8,0.1,0.2
Trhové Sviny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.1,0.3
Karlovice,0,0,0,0,0,0.2,0.2,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,1.4,3,0.1
"Tábor, Měšice",,,,,,,,,,,,,,,,,,,,,,,,
Chlum u Třeboně,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.9,0
Moravské Budějovice,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domažlice,0,0,1.6,1.7,1,0,0,0,0,0,0,0,0.2,0.3,0,1.1,1.3,0.6,1.3,1.5,0,0,0,0.1
Valašská Bystřice,0,0,0,0,0,0.1,0.7,1.7,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
