Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2.9,0.9,0,0,0,0,0,0
Blatný vrch,0,0.1,0.3,0.1,0.1,0,0.1,1.4,0.4,0.8,0.8,0.2,0.4,0,0,0,1.3,0.1,2,0,0.3,0,0,0.1
"Boubín, vrchol",0,1.3,0,0,0,0.2,1.6,2,0,0.1,1,0,0,0,15.4,0,0,0,0,0,0.9,0.2,0,0
Plechý,0.1,0.3,1.1,0,0,0.2,0.5,1.3,0.3,0,0.1,0.3,0,0.2,0,0,0,0,0,0,2.5,3.3,0.1,0
Šerák,0,0,0,0,2.5,1.8,0.1,0,0.3,0,0.3,0.3,0,0.1,0,0,0.1,0,0,0,0,0,1.1,0.6
Lysá hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,0.4,0,0,0,0,0
Labská bouda,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1.1,0,0,0,0,0,0.3,0.1
Klínovec,0,0,0,0,0,0.7,1.5,0,0,0,0,0.3,3.5,0,0.1,0.5,0,0,0,0,0,0,0,0
"Bučina, u Kvildy",0,0,0.7,0.2,0,0,0.2,0.5,0.4,0.7,0.1,0.4,0,0,1,0.1,6.2,0,0,0,0,0,0,0
Churáňov,0,0.6,1.1,0.1,0.6,1,0.6,0,0,0.2,0,0.1,0,0,0.7,0,0,0,0,1.8,1.4,0.1,0,1.8
Dvoračky,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,1.5,0,0,0,0,0,0.5,0.5
Filipova Huť,0,0,1.5,0,0,0,1,0,0,2.1,0.2,2.1,0,0.9,1.4,0.1,0,0,0,1.4,1.6,0,0,0.6
"Horská Kvilda, u Hamerského potoka",0,0,0.1,0.3,0,0.2,1.6,0,0.7,0.7,0.3,0.5,0.1,2.5,2.2,0.5,0,0,0,1.7,0.2,0.1,0,1.2
"Pomezní boudy, Horní Malá Úpa",0.2,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0.3,0,0,0.6,0,0,0,0,0,0,0.6
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,1.8,2.1,0.1,0,0.5,0,0,0.7,0,0.2,0,0,0.1,0,0,0,0,0,0.2,0
"Hejnice, Smědavská hora",0.2,0.2,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0.2,0.7,1.6,0.1,0,0,0,0,4.5,0
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0.4,3.3,2.1,0,2.4,0.6,0,0,0,0,0.9,0,0,0,0,0,0,0,0,2.1,0
Kubova Huť,0,1.7,0,0,0.1,0.5,2.3,1.4,0,0,0,0,0.1,0.5,2.1,0.1,0,0,0,0,0.6,0,0,0
"Hejnice, Knajpa",0.1,0.1,0.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0.6,0.9,2.4,0.2,0,0,0,0,3.9,0.1
"Bílý Potok, Pavlova cesta",0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,2.3,0,0,0,0,0,3,0
