Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0.9,0.1,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Blatný vrch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plechý,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boubín, vrchol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šerák,0.1,0.2,1.8,0.3,0.2,0.3,1.7,0.1,0.8,0.7,0.3,1.5,0.1,0.4,0.1,0,0,0,0,0,0,0.4,0,0.2
Lysá hora,0,0,0,0.2,3.5,1.1,0.2,0,1.8,1.2,0,4.6,0.6,2.6,0,0.1,0,0,0,0,0,0,0,0
Labská bouda,5.2,2.3,2,1,0.4,0.6,0.2,4.4,1.3,1.7,1.5,0.5,0.2,0,0.1,0,0,0,0.4,0.6,0.3,1.5,1.4,3.2
Klínovec,0.3,1.3,3.6,3,0.8,0.7,0,0,0,0.3,0.4,0.3,1.4,6.7,0.1,0,0.6,0,0.6,0.5,0.6,0.4,1.2,
"Bučina, u Kvildy",0.5,1.1,0.6,0.3,1.3,1.2,2.8,0.2,0,0.1,0,0,1,2.5,0.1,0,1.2,1.3,0.2,0,0,0.7,0.8,0.5
Churáňov,0,0.2,0.3,0,0.5,4,1.9,0.3,0,0,0,0.1,0.4,1.3,0.1,0,1.4,0.8,0.2,0,0.2,0.4,1.1,0.4
Dvoračky,4,2,2.5,1.3,0.5,0.2,0.1,3.8,1.9,2.3,1.8,0.8,0.3,0,0,0,0,0,0.4,0.5,0.2,1.5,1.3,2.7
Filipova Huť,0.2,0.5,0.5,0.7,1.6,1.6,2.3,0.4,0,0,0,0,0.5,2.2,0,0,1.8,0.4,0.1,0,0.1,0.1,0.9,0.6
"Horská Kvilda, u Hamerského potoka",0.2,0.4,0.3,0.2,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",1.1,2,0.9,0.2,0.7,0,0.1,2.8,1.5,2.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.9
"Bělá pod Pradědem, Červenohorské sedlo",0.7,0.5,2.9,0.5,0.3,0.2,1.5,0.1,0.7,0.9,0.5,2.1,0.3,0.2,0.2,0,0,0,0,0,0,0.9,0.5,0.4
"Staré Město pod Sněžníkem, Paprsek",0,0.2,2,0.8,0.2,0.3,1.9,0,1.5,1.2,1.1,1.7,0.1,0.2,0.1,0,0,0,0,0,0,0.4,0,0.3
Kubova Huť,0.2,0.1,0.1,0.1,0.3,0.8,1.8,0.1,0.5,0,0,0,0.1,0.7,0,0,0.4,0.8,0,0,0,0.2,0.2,0.2
Špičák,0,1.1,1,2.5,5,5,1,0.1,0.1,0.1,0,0.8,0.6,0.7,0,0,1.4,0.4,0,0,0,0.2,0.5,0.3
Dyleň,0,0.1,0,2.1,0.1,0,0,0,0,0.2,0.1,0,0,0.1,2.6,0,0.1,0,0,0,0,0,0,0.1
Přebuz,0.1,0.8,3.1,0.9,0.3,0.3,0.4,0.1,0,0.2,0,0.3,0.3,1.6,0,0,0.2,0,0.6,0.4,0,0,0.3,2.4
Borová Lada,0.1,0.2,0.3,0.2,0.9,1,1.9,0.8,0,0,0,0,0.2,1.2,0.3,0,0.6,0.4,0.2,0,0,0.4,0.3,0.3
Abertamy,0.4,1.4,3.4,0.9,0.1,0,0,0.8,0,0.2,0.3,0.1,0.2,2.5,0,0,0.1,0.1,1,0.7,0.1,0,0.7,1.6
Prášily,0.6,1.1,0.8,0.6,2.6,5,1.7,0.2,0,0,0,0.2,0.6,1.2,0,0,2.6,0.5,0,0,0,0.5,0.4,0.1
"Luisino údolí, Deštné v Orlických horách",1.7,5.9,2.4,1.3,0.1,0,0,0,0.6,0.9,1.1,0.6,0,0.1,0,0,0,0,0,0,0.7,0.1,0.4,0.1
Hojsova Stráž,0.5,0.5,0.4,0.8,1.6,3.3,0.4,0,0,0,0,0.2,1.1,0.3,0,0.1,1.7,0.4,0,0,0,0,0,0.2
"Kořenov, Jizerka",3.6,1.3,1.1,0.3,0,0,0.4,3,1.4,0.8,0.4,0.1,0,0,0.2,0,0,0,0,0,0.3,0.5,0.9,1
"Kynžvart, Lazy",0,0,1.3,2.1,0.9,0.3,0.1,0,0,0,0.2,0,0,1.5,1.3,0,0,0,0,0,0.6,0,0.1,0.3
"Bílý Potok, Smědava",4.6,0.9,1.4,0.4,0.1,0,0.9,5.4,3.2,2,0.9,0.1,0,0.1,0.4,0,0,0,0.2,0,0.6,0.6,1.2,0.6
Milešovka,0.1,2,0.8,0.2,0,0,0,0.1,0,0,0.2,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.2
