Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Luční bouda,0.3,0.7,5.8,0.3,0,0.9,2.3,2.3,3.2,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.2,0.4
Blatný vrch,0,0,2.3,0.1,2.7,1.1,0.2,0.3,0.6,0.2,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
"Boubín, vrchol",0,0.1,0.3,0,0,0.1,0.4,0,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Plechý,0,0.2,0.2,0,0.7,0.1,0.4,1.3,0.9,1.2,0.7,0.7,0.3,0,0,0,0,0,0,0,0,0,0.1,0.4
Šerák,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6,3.4,0.1
Lysá hora,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,1,1,0.1,0.1,0.1,0,0.1,0,0,0
Labská bouda,0,0.7,2.5,0.2,0,0.1,1.1,0.7,0.9,0.3,0,0,0.1,0.2,1.5,0.4,0,0,0,0,0,0,1,2.4
Klínovec,0,0,0,0,0,0,0.4,1.5,1.5,1.9,3.3,1.2,0.3,0,0.1,0,0,0.1,0,0.1,0.3,0,1,1
"Bučina, u Kvildy",0,0,1.4,0,0.3,0.3,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Churáňov,0,0,0.1,0,0,0,0.5,0,0.1,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dvoračky,0.1,1.1,2.5,0.5,0,0.4,1.3,1.2,1.5,0.2,0,0,0.7,0.7,3.1,0.1,0,0,0,0,0,0.1,1,0.3
Filipova Huť,0,0,1.4,0,0.5,2.9,0.3,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Horská Kvilda, u Hamerského potoka",0,0,0.4,0.1,0,0.6,0.6,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomezní boudy, Horní Malá Úpa",2.6,0.8,6.5,3.6,1,1.7,1.3,0.7,3.9,1.8,0,0,0.1,0,0,0,0,0.6,0.8,1.2,1,0.2,0.1,1.9
"Bělá pod Pradědem, Červenohorské sedlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,2,0,0.2
"Staré Město pod Sněžníkem, Paprsek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0.2,0.1,0,0
Kubova Huť,0,0,0.1,0,0,0,0.1,0,0.2,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Špičák,0,1.4,4.2,2.8,0.9,0.1,0,0,0.1,0,0,0.1,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0
Dyleň,0,0,0,0,0,0.1,0.9,0.9,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.3,0
Přebuz,0,0,0,0,0,0,0.7,2.4,3,1.1,0.7,0.6,0.1,0.2,0,0,0,0.1,0.3,0.2,0.1,0.2,0,0.2
Borová Lada,0,0,0.4,0,0.1,0.6,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abertamy,0,0,0,0,0,1.2,0.7,2.8,3.2,2.1,1.8,1.5,0.2,0.3,0,0.1,0,0,0,0,0.1,0,0.3,1.5
Prášily,0,0,3.7,1.2,0.8,0.9,0.7,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luisino údolí, Deštné v Orlických horách",0.3,0.1,0,0,0,0,0,0.2,0.4,5,5.9,7.3,0,0.1,0,0,0,5.5,0,0.2,0,0.3,0.4,0.9
Hojsova Stráž,0,0,2.5,3.3,1,0.3,0,0,0,0.2,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0
"Kořenov, Jizerka",0,0,0.9,0.9,0.1,0,0,0,1.1,1.6,0.1,0,0.6,1.2,1.5,0,0,0,0.1,0.3,0.8,0.9,4.1,2.1
"Kynžvart, Lazy",0,0,0,0,0,0,1.4,3.1,0.3,0,0,0,0.1,0.2,0.2,0.3,0.5,0.1,0.1,0,0,0.8,0.1,0
"Bílý Potok, Smědava",0,0,0,0.5,0,0,0,0,0.5,0.4,0,0,0.4,1.7,1.4,0,0,2.3,0.8,1.4,1.3,1.5,5.6,1.9
Milešovka,0,0,0,0,0,0,0,0.1,2.2,0.7,0,0.3,0,1.7,0.8,0,0,0.1,0,0,0,0.1,0.6,0.5
Měděnec,0,0,0,0.4,0.3,0,0,2.3,1,1.7,1.4,1.5,0.3,0,0.1,0.2,0,0,0.4,0.2,0,0,0.6,0.7
"Staré Hutě, Hojná Voda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pec pod Sněžkou,1.2,2.9,7.6,0.8,1,2.2,0.8,1.8,3.1,0,0,0.1,0.4,0,0,0,0,0.3,0,0,0.5,0.1,0,0
Strážný,0,0.1,0.1,0,0,0.8,0,0.1,0.3,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Jelení, Nová Pec",0,0.1,0.3,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klíny,0,0,0,0,0,0,0,0.5,0.2,0.1,0,0.8,4.4,0.5,0.2,0.2,0.5,0.5,0.5,0.3,0.6,1.4,1.8,0.7
Zámyšl,0,0,0.1,0.3,0,1.2,1.2,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlova Studánka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,8.5,0,0.6,0,0.1,0,0,0
Zbytiny,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bedřichov, Nová louka",0,0,0,0,0,0,0,0,1.2,0.6,0.2,0,0,0.3,0.9,0.6,0.9,0.7,0.6,0,4.6,5.2,2.9,2.3
Bedřichov,0,0,0,0,0,0,0,0,1.2,0.2,0.1,0,0,0.6,2.6,4.3,1.7,0.7,0.3,0,3.4,5.5,2.4,1.8
Pohorská Ves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desná, Souš",0,0,0.8,0.7,0,0,0,0,1.6,1.5,0,0,0.1,2.4,0.9,0,0,0,0,0,0.2,3.1,3.1,1.2
"Dlouhé Stráně, Kouty nad Desnou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.4,0.1,0.4,1,0.1,0
"Ktiš, Tisovka",0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Železná Ruda,0,6.6,3.7,1.8,1,0.1,0,0,0,0,0.1,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0
Volary,0,0.1,0.1,0,0,0.1,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Červená,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,2.8,1,0,0,0,0,0,1.4,3.8,0.9
"Nýdek, Filipka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1.2,3,5,2,1,0.4,0.1,0
Přimda,0,0,0,0,0.6,1.1,0.2,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Černá v Pošumaví,0,0,0.4,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olešnice, Čihalka",0.1,0.8,0,0,0,0,0,0.1,4.4,6.2,6.3,3.2,0,0,0,0,0,5,0.6,0,0,0,0,1.8
Svratouch,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0
Čachrov,0,0,3.7,1.9,0.2,0.9,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kašperské Hory,0,0,0,0.2,0,0.4,1.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bílá, Salajka",0,0.1,0,0,0,0,0.1,0,0,0,0,2.6,7.8,1.9,0,0.1,0,0,0,0,0,0,0,0
Nová Ves v Horách,0,0,0,0,0,0,0,0.2,0,0,0.2,1.6,3.3,0.6,0.1,0,0.2,0.3,0.4,0,0.2,0.3,2.3,2.6
Nedvězí,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.4,0,0,0.1,0,0,0,0,0,0,0,0
Černý Důl,1.8,6.2,2.9,0.9,0.6,1.9,0.5,2.3,2.1,0,0,0,0.1,0,0,0,0,0,0,0.3,1.3,0,0,0
Bezvěrov,0,0,0,0.4,0.7,2,2.8,1.1,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"Mariánské Lázně, vodárna",0,0,0,0,0,0.3,3.4,2.4,0.5,0,0,0,0.2,0.2,0,0.1,0.1,0,0,0.1,0.5,0.8,0,0
Vysoké nad Jizerou,0.2,3,1.9,0.1,0,1.4,0.6,0.5,1.1,0.6,0,0,0,0.3,0,0,0,0,0,0,0.2,3.8,1.2,0.9
Aš,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0.2,0.1,0.2
Harrachov,0,0.3,2,0.5,0,0,0.6,0,1.9,1.6,0.1,0,5.6,9.4,0.8,0,0,0,0,0,0.1,0.6,2.1,1.3
Protivanov,0,0,0,0,0,0,0.2,0.1,0,0,0,0.1,0.4,0,0,0,0,0.2,9.2,6.9,0.6,0.1,0,0.2
Kadov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zdobnice,0.3,0,0,0,0,0,0,0,0,3.2,6.3,4.4,0,0.6,0,0,0,1.2,1.9,3.7,1.2,1.2,0.2,0.8
Orlické Záhoří - vodárna,0.2,0,0,0,0,0,0,0.1,0,3,4.8,3.7,0.8,0.1,0,0,0,0,2.3,1.7,0.2,0.5,0.2,1.7
"Hošťálková, Maruška",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,6.3,3.5,0.8,0.1,0,0,0,0.1,0,0
Deštné v Orlic. horách,0.1,0.7,0,0,0,0,0,0.2,3.2,8.4,8.4,1.5,0,0,0,0,0,11.2,0.1,0,0,0,0,0.5
"Borovno, Míšov",0,0,0,0,0,0,0,0,0,0.5,0.3,0.8,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0
Krásné Údolí,0,0,0,0.2,1.2,0.2,4.8,3.8,1.5,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Žacléř,1,5.5,4.5,4,4.2,4.9,1.5,1.9,1.7,0.1,0.2,0,0.5,0,0,0,0,0,2.3,1.4,0,0,0,1.7
Strašín,0,0,0,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Vimperk,0,0,0,0,0,0,0.1,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petrovice, Krásný Les",0,0,0,0,0,0,0,0,0,1.2,0.1,0,1.2,2.9,1.2,1,0.2,0.1,0,0,0.3,0,0.1,0
Josefův Důl,0,0,0,0,0,0,0,0.3,0.5,0.3,0,0,0.2,1.1,1.7,0,1.5,0.3,0.2,0,0.3,2.7,3.8,3.1
Nový Rychnov,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pivoň,0,0,0,0.1,2.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Počátky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nadějkov, Větrov",0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netřebice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uhelná, Nové Vilémovice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
Valašská Senice,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.9,2.1,0.7,0.1,0.2,0.5,0.2,0,0,0,0
Nejdek,0,0,0,0,0,0.3,0.2,3.2,4.2,1.4,1.1,0.1,0,0.2,0.3,0,0,0,0,0.2,0.1,0.1,0,0.4
"Žďár nad Sázavou, Stržanov",0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0.1,0,0,0,0,0,0
"Karlovy Vary, Olšová Vrata",0,0,0,0,0.7,0.6,2.1,5.7,2.6,0.8,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Nové Město na Moravě,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lovčice, Kvasetice",0,0,0.2,0.1,0,0,0.1,0.7,0.1,0.9,0.4,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0
Lomnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2,1.6,0.1,0,0.2,0.5,0.9,0.1
Světlá Hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.2,0.1,0,0,0.1
"Šindelová, Obora",0,0,0,0,0,0,0.3,2.1,3,0.9,0.4,0.1,0.1,0,0,0,0.4,0,0.2,0.2,0,0.3,0.1,0.1
Horní Maršov,1.3,6.9,5.4,0.8,2,2.9,1,1.1,1.1,0,0,0,0,0,0,0,0,0,1.4,0.2,0,0,0,0
"Kateřinice, Ojičná",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,1.7,4.1,1.1,0.1,0,0.1,0,0,0,0
Nová Bystřice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horní Lomná,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0.9,0.4,3.1,4.1,1.1,0.6,0,0,0
Strmilov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Černovice, Dobešov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rýmařov,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Rokytnice v Orlic.horách,0,0,0,0,0,0,0,0,0,3.1,7,2,0,0.1,0,0,0,4.8,6.2,0.7,2.3,1.6,0.9,1.1
Třešť,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubenov,0,0,0,0,0,0,0.4,0.4,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Orličky,0,0,0,0,0,0,0,0,0.1,0,1,0.8,1.9,0.5,0.3,0,0.2,0.2,1.2,1.1,0.1,0,0,0
Kostelní Myslová,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sněžník,0,0,0,0,0,0,0,0,0.2,2.1,0.7,0,0.4,1.6,2.8,2,0,0,0,0,0.3,0.3,0.1,0
Žlutice,0,0,1,0,0,0.8,2.1,0.6,0.9,3.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Vysoké Studnice,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0
Horní Bečva,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.3,0.1,0,0,0,0,0
"Dolní Dvůr, Rudolfov",1.2,6.7,2.5,0.2,0.1,3.1,0.5,1.6,3.1,0,0,0,0.1,0,0,0,0,0,0,1.2,1.8,0,0,0
Lubná,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0.4,0,0,0,0,0,0,0,0,0
Krucemburk,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,1.4,0,0,0,0,0,0.1,0,0,0,0
Vyšší Brod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vatín,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"Kamenice nad Lipou, Vodná",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tisá,0,0,0,0,0,0,0,0,0,1.1,0.2,0,0.8,1.3,2.5,1.8,0.2,0,0,0,0.1,0.2,0.2,0
Příbram,0,0,0,0,1.2,0,0,0,0,1.7,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Český Krumlov, Přísečná",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bystřice nad Pernštejnem,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0
Polička,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"Radošice, Mladý Smolivec",0,0,0.1,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0
Roprachtice,0.9,5,1.5,0,0,3.4,0.9,1,0.8,0.5,0,0,0,0,0,0,0,0,0,0,6.5,3.9,2.5,0.1
Česká Kubice,0,0,1,4.5,2.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Branná, Františkov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.2,0,0,0
Hlasivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Potštát, Boškov",0,0,0,0,0,0,0,0,0,0,0,0,0.7,38.3,1.3,0,0,0,0,0,0,0.1,1.8,0.5
Olešnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humpolec,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Králíky,0,0,0,0,0,0,0,0,0.1,0.1,1.4,0.3,1.5,0.2,0.2,0,0,0.2,0.9,0,0,0,0,0
Červená Voda,0,0,0,0,0,0,0,0,0.2,0,0.6,0.1,1.1,0.6,0,0,0,0,1.2,0.3,0.1,0,0,0
Chanovice,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Přibyslav, Hřiště",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"Košetice, Křešín, Kramolín",0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0
Studenec,1.5,7.5,2.2,3.2,2.5,2.9,0.9,1.2,1.6,0.1,0,0.1,0,0,0,0.1,1.2,0,0,0,1,3.3,0.5,0.7
Teplice nad Metují Zdoňov,0.4,0.3,3.5,2.2,0.2,0,0.2,1,4,2.2,2.7,0.7,0,0,0,0,0,0,0,4.6,3.4,0.1,0,0
Konstantinovy Lázně,0,0,0,0.9,0,3.5,2.8,1.5,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Štoky,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.1,0,0,0,0,0
Bečov nad Teplou,0,0,0,0,0.1,0,3.5,4.7,1.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seč,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0
Strašice,0,0,0.1,0.4,0,0.1,0,0,0.2,2.1,2,0.5,0.9,0,0,0.3,0.5,0,0,0,0,0,0,0
"Jindřichův Hradec, Děbolín",0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0
"Křemže, Mříč",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luby,0,0,0,0,0.2,0,0.8,0.8,1.3,0.4,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.8,0.5,0.3
Rožmitál pod Třemšínem,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Český Rudolec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kocelovice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Velké Karlovice,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.3,0.2,0.1,0.1,0,0.1,0,0,0,0
Brtnice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slezská Harta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0.1,0.2,0.2,0
Radostín,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bukovinka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1.4,1.5,0.8,0,0,0.1
Sedlice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Železná,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gajer, Janov",0,0,0,0,0,0,0,0,0.9,0.1,1.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1
Luká,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,1.1,0.5,0.1,0,0.3
Verneřice,0,0,0,0,0,0,0,0.3,1.3,1.9,0,0.1,0.1,0.5,0.2,0.6,0.1,0,0.4,0,0.3,1.1,1.1,0
Planá,0,0,0,0,0,1.9,4.8,2,0.9,0.2,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0
Jemnice,0,0,0,0,0,0.6,0.9,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeseník,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0
Temelín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Město Albrechtice, Žáry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
Jablonec nad Nisou,0,0,0.1,0,0,0.1,0,0.2,0.7,0.3,0,0,0,0.3,0.3,0.1,0.2,0,0,0.4,1.4,2.9,1.7,1.1
Nalžovské Hory,0,0,0,0,0,0,0.1,0.9,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Olší,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Březnice,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vlkonice,0,0,0,0.1,0,0,0,0.9,0.3,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
Ondřejov,0,0,0,0,0.1,0,0.7,0,0,0,0,0,0.1,0.2,0.2,0.6,0,0.1,0,0.1,0.1,0,0,0
Chudenice,0,0,0.6,0.9,2.5,0.7,0.4,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Vítkov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.6,0.1,0,0,0,8.8,4.5,1,0.1
"Zbýšov, Dobrovítov",0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0
Tachov,0,0,0,0,0,0.7,0.9,0.6,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Bernartice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lomnice nad Popelkou,4.8,7.6,0.8,0,2.1,1.2,2,0.4,1,0.1,0,0,0,0,0,0,0,0,0,0,1.1,7.4,4.4,0.5
Sloup,0,0,0,0,0,0,0,0.8,1.8,0,0,1.4,0,0,0,0,0,11.6,12.1,9.9,3.3,0.1,0,0
Velká Bíteš,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Husinec,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheb,0,0,0,0,0,0,0.6,1,0.3,0.2,0.1,0,0,0.1,0.1,0,0,0,0,0.2,0,0.1,0.5,0.1
Paseky,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vrchlabí,1.9,4.7,2.2,0.9,0.5,2.7,0.3,1.1,2,0,0,0.1,0,0,0,0,0.1,0,0,3.9,2.1,0,0.3,0
